index,speed
82873,-1.2831397
82874,-1.4223193
82875,-1.4863651
82876,-1.0692858
82877,-1.0758187
82878,-1.1970135
82879,-1.7554989
82880,-1.8641298
82881,-1.6850586
82882,-1.8978251
82883,-1.6477375
82884,-1.6460638
82885,-1.5316215
82886,-1.4281375
82887,-1.6228023
82888,-1.8518763
82889,-1.7252141
82890,-1.7945579
82891,-1.4764258
82892,-1.4760664
82893,-1.4863598
82894,-1.5698408
82895,-1.5595973
82896,-1.5089349
82897,-1.7111372
82898,-1.5120167
82899,-1.530146
82900,-1.7481723
82901,-1.4996895
82902,-1.5905956
82903,-1.3257362
82904,-1.0333688
82905,-1.2164867
82906,-1.0774438
82907,-1.1359293
82908,-1.1474788
82909,-1.1123543
82910,-1.0557543
82911,-1.1650517
82912,-1.157051
82913,-1.3233272
82914,-1.1756086
82915,-1.1584866
82916,-0.97927356
82917,-0.8606128
82918,-0.9624718
82919,-1.027155
82920,-1.164056
82921,-1.4388105
82922,-1.368093
82923,-1.1886014
82924,-0.8694112
82925,-0.64937204
82926,-0.64735544
82927,-0.73911554
82928,-0.75550354
82929,-0.87264013
82930,-0.72054297
82931,-0.98354155
82932,-1.1567439
82933,-1.1706182
82934,-1.1355336
82935,-1.1265677
82936,-1.0805482
82937,-1.1306762
82938,-1.2316283
82939,-1.4184352
82940,-1.4443136
82941,-1.443524
82942,-1.4574988
82943,-1.2781715
82944,-1.3782047
82945,-1.3863574
82946,-1.4143783
82947,-1.5038521
82948,-1.3684394
82949,-1.0228102
82950,-1.0704178
82951,-0.985212
82952,-0.94607127
82953,-1.2811282
82954,-1.469156
82955,-1.3794916
82956,-1.1735429
82957,-1.5619446
82958,-1.4757153
82959,-1.2698324
82960,-1.3199806
82961,-1.4728523
82962,-1.2990699
82963,-1.4481014
82964,-1.5630844
82965,-1.5540318
82966,-1.5289738
82967,-1.5408574
82968,-1.6306914
82969,-1.7480612
82970,-1.6283236
82971,-1.5206755
82972,-1.960319
82973,-1.9316335
82974,-2.1518126
82975,-1.907591
82976,-2.025179
82977,-1.9409473
82978,-1.9129951
82979,-1.8281118
82980,-1.857501
82981,-1.9295615
82982,-1.9709271
82983,-1.8475424
82984,-1.9053982
82985,-2.0629027
82986,-2.1451108
82987,-2.2225454
82988,-2.11239
82989,-2.0055938
82990,-1.8992219
82991,-1.7511268
82992,-1.697781
82993,-1.7469513
82994,-1.7792952
82995,-1.8185742
82996,-1.6950797
82997,-1.980101
82998,-2.00246
82999,-1.8233583
83000,-1.6722261
83001,-1.5519217
83002,-1.7422457
83003,-1.8074076
83004,-1.7990565
83005,-1.790485
83006,-1.8150326
83007,-1.8444147
83008,-1.6814202
83009,-1.5987812
83010,-1.6255519
83011,-1.4398087
83012,-1.4319224
83013,-1.2465824
83014,-1.0760676
83015,-1.2271037
83016,-1.3573256
83017,-1.1731583
83018,-1.3397655
83019,-1.0915253
83020,-1.0877527
83021,-1.1800377
83022,-1.3627795
83023,-1.3944517
83024,-1.5046496
83025,-1.3746
83026,-1.5576242
83027,-1.4083818
83028,-1.3784367
83029,-1.3372698
83030,-1.5517869
83031,-1.5417019
83032,-2.0819814
83033,-2.0030465
83034,-1.7823592
83035,-1.6541132
83036,-1.6663209
83037,-1.8254375
83038,-1.9151087
83039,-2.2243555
83040,-2.0324416
83041,-2.2001805
83042,-2.0065267
83043,-1.9799191
83044,-1.8386871
83045,-1.6041076
83046,-1.6529088
83047,-1.7143189
83048,-1.7718534
83049,-1.7505587
83050,-1.716575
83051,-1.7945858
83052,-1.8948991
83053,-1.8980545
83054,-1.8947276
83055,-1.6314095
83056,-1.4575121
83057,-1.8311114
83058,-1.9397873
83059,-1.8101838
83060,-1.7549777
83061,-1.8489414
83062,-1.9248935
83063,-1.877605
83064,-1.8284276
83065,-1.8639895
83066,-1.6751345
83067,-1.819699
83068,-1.9512614
83069,-1.7163644
83070,-1.4593146
83071,-1.4808002
83072,-1.5998077
83073,-1.4327259
83074,-1.6116171
83075,-1.5965683
83076,-1.5195451
83077,-1.6106999
83078,-1.5986801
83079,-1.582511
83080,-1.5438441
83081,-1.6179681
83082,-1.6663837
83083,-1.6166879
83084,-1.5625902
83085,-1.4804235
83086,-1.1467341
83087,-1.2370957
83088,-1.5537207
83089,-1.5818725
83090,-1.6198997
83091,-1.4949197
83092,-1.5172575
83093,-1.5426259
83094,-1.5644065
83095,-1.5310881
83096,-1.6392075
83097,-1.5623345
83098,-1.5550115
83099,-1.546022
83100,-1.5691831
83101,-1.4311802
83102,-1.5256073
83103,-1.3501612
83104,-1.4458461
83105,-1.4017024
83106,-1.2302892
83107,-1.0584763
83108,-0.96524996
83109,-0.66063625
83110,-0.7243489
83111,-0.5136052
83112,-0.5613928
83113,-0.73086536
83114,-0.77528274
83115,-0.5737023
83116,-0.6788993
83117,-0.89981973
83118,-0.99449944
83119,-1.2416301
83120,-1.1645552
83121,-0.9710505
83122,-0.7655811
83123,-0.55416185
83124,-0.60983694
83125,-0.56032354
83126,-0.5973005
83127,-0.5096415
83128,-0.5143509
83129,-0.51863635
83130,-0.496676
83131,-0.5426682
83132,-0.53877896
83133,-0.8010607
83134,-0.7885332
83135,-0.93039775
83136,-0.79987717
83137,-0.74889076
83138,-1.1341802
83139,-1.2695525
83140,-1.5049053
83141,-1.6843969
83142,-1.5479574
83143,-1.5949138
83144,-1.5565119
83145,-1.4982463
83146,-1.7066325
83147,-1.6910683
83148,-1.6510881
83149,-1.0029957
83150,-0.876088
83151,-1.0559695
83152,-1.2759492
83153,-1.4923508
83154,-1.504949
83155,-1.4145898
83156,-1.3679252
83157,-1.5364611
83158,-1.3716103
83159,-1.2103878
83160,-1.0266613
83161,-1.0843242
83162,-1.0105239
83163,-0.73511684
83164,-0.5414706
83165,-0.5452631
83166,-0.8117156
83167,-0.79184943
83168,-0.58979714
83169,-0.74451804
83170,-0.68445516
83171,-0.49891183
83172,-0.34678245
83173,-0.68480283
83174,-0.9096986
83175,-1.0303289
83176,-1.0442494
83177,-1.0538698
83178,-1.1339277
83179,-1.2648103
83180,-1.2978234
83181,-1.3542095
83182,-1.2322413
83183,-0.9516492
83184,-1.1061158
83185,-0.97451484
83186,-0.69866353
83187,-0.83302003
83188,-0.78804845
83189,-1.1442345
83190,-1.3277404
83191,-1.3435171
83192,-1.2395406
83193,-1.2841114
83194,-1.2422086
83195,-1.0984552
83196,-0.994371
83197,-0.87063617
83198,-1.0229665
83199,-1.1021508
83200,-0.8587037
83201,-0.8302554
83202,-0.7313371
83203,-0.7736198
83204,-0.94875354
83205,-0.9008173
83206,-1.091897
83207,-1.1824043
83208,-0.96070945
83209,-1.0573281
83210,-1.0864443
83211,-1.021039
83212,-1.317648
83213,-1.4740771
83214,-1.6292002
83215,-1.6925987
83216,-1.6961288
83217,-1.4285592
83218,-1.3951944
83219,-1.4197193
83220,-1.4294469
83221,-1.4283601
83222,-1.2980189
83223,-1.1574221
83224,-1.0756764
83225,-1.4708358
83226,-1.2158644
83227,-1.3831745
83228,-1.2971201
83229,-1.2910035
83230,-1.4554076
83231,-1.3097466
83232,-1.1725528
83233,-1.4766136
83234,-1.4372777
83235,-1.3584722
83236,-1.9413462
83237,-1.5601307
83238,-1.2471957
83239,-1.3650908
83240,-1.1929284
83241,-1.0228181
83242,-0.9264168
83243,-0.8625513
83244,-0.7714028
83245,-0.9459843
83246,-1.1427965
83247,-1.0300386
83248,-0.9926814
83249,-1.2340677
83250,-0.9450489
83251,-0.9767433
83252,-0.9648574
83253,-0.77393174
83254,-0.74058497
83255,-0.89197195
83256,-1.1134306
83257,-1.2339907
83258,-1.3517015
83259,-1.3780853
83260,-1.3853091
83261,-1.5116652
83262,-1.3915637
83263,-1.2358315
83264,-1.3637108
83265,-1.49964
83266,-1.5790778
83267,-1.607707
83268,-1.3952389
83269,-1.5139824
83270,-1.2886192
83271,-1.0338161
83272,-0.76643956
83273,-0.8384017
83274,-0.7118105
83275,-0.76103
83276,-0.7744375
83277,-0.85500526
83278,-0.76433
83279,-0.8385265
83280,-0.82294214
83281,-0.8695094
83282,-0.6017523
83283,-0.75335133
83284,-0.5447577
83285,-0.7113695
83286,-1.0725336
83287,-1.215313
83288,-1.1871562
83289,-1.1670218
83290,-1.2527251
83291,-1.3594385
83292,-1.3783118
83293,-1.4594939
83294,-1.4554135
83295,-1.3752595
83296,-1.3475335
83297,-1.3671787
83298,-1.5690662
83299,-1.5321889
83300,-1.6204752
83301,-1.6516522
83302,-1.6179298
83303,-1.7339045
83304,-1.7186056
83305,-1.6514771
83306,-1.5738144
83307,-1.5057186
83308,-1.3980045
83309,-1.2931414
83310,-1.4394151
83311,-1.4500114
83312,-1.407731
83313,-1.4854811
83314,-1.3920953
83315,-1.1365407
83316,-0.97721237
83317,-1.3349668
83318,-1.3378466
83319,-0.78791624
83320,-1.0488149
83321,-1.1784573
83322,-0.86690336
83323,-1.0890069
83324,-1.3518476
83325,-1.3542947
83326,-1.3268974
83327,-1.0982994
83328,-1.1284388
83329,-1.2356157
83330,-1.1814076
83331,-1.2220519
83332,-1.4540261
83333,-1.5161957
83334,-1.485637
83335,-1.6943699
83336,-1.7065609
83337,-1.1626256
83338,-1.2136714
83339,-1.3559309
83340,-1.3217092
83341,-1.2390494
83342,-1.6429527
83343,-1.3982185
83344,-1.4376734
83345,-1.316377
83346,-1.3751439
83347,-1.361607
83348,-1.389091
83349,-1.269817
83350,-1.2912017
83351,-1.2211876
83352,-1.1022966
83353,-0.9528624
83354,-1.0497077
83355,-1.4365494
83356,-1.6236951
83357,-1.5711843
83358,-1.5668559
83359,-1.8562979
83360,-1.7931571
83361,-1.6948178
83362,-1.6748356
83363,-1.4540601
83364,-1.2000583
83365,-1.3014557
83366,-1.4466305
83367,-1.4143004
83368,-1.4167117
83369,-1.5479434
83370,-1.7033845
83371,-1.407707
83372,-1.794945
83373,-1.6941936
83374,-1.4381874
83375,-1.4977211
83376,-1.5578554
83377,-1.5459157
83378,-1.5330524
83379,-1.6237162
83380,-1.5596988
83381,-1.8054135
83382,-1.820775
83383,-1.6719813
83384,-1.4932804
83385,-1.3836944
83386,-1.1717817
83387,-1.0855919
83388,-1.0932202
83389,-1.1758521
83390,-1.3546159
83391,-1.4511068
83392,-1.0081538
83393,-1.1902156
83394,-1.3080449
83395,-1.1123968
83396,-1.3756844
83397,-1.321409
83398,-1.1811748
83399,-1.1822553
83400,-1.238548
83401,-1.1793215
83402,-1.136873
83403,-1.1142129
83404,-1.1799281
83405,-1.0933833
83406,-1.0260476
83407,-1.0204567
83408,-0.86455715
83409,-0.964519
83410,-1.0815146
83411,-1.1211008
83412,-1.1593896
83413,-1.0925018
83414,-1.1387731
83415,-1.0661403
83416,-0.813351
83417,-0.7524348
83418,-0.8859151
83419,-0.72460556
83420,-0.5661189
83421,-0.8278798
83422,-0.6137636
83423,-0.5233383
83424,-0.79024124
83425,-0.7896895
83426,-0.69052535
83427,-0.86815906
83428,-0.79080945
83429,-0.80006164
83430,-0.55650574
83431,-0.40999016
83432,-0.49406776
83433,-0.52649146
83434,-0.447175
83435,-0.35558525
83436,-0.5872615
83437,-0.7683408
83438,-0.7758361
83439,-0.84723705
83440,-0.6765906
83441,-0.68323165
83442,-0.7934154
83443,-0.94187874
83444,-0.8512721
83445,-0.8987746
83446,-1.3050531
83447,-1.5090288
83448,-1.2688148
83449,-1.16178
83450,-1.1324694
83451,-1.2051846
83452,-1.5170541
83453,-1.3039235
83454,-1.3061345
83455,-1.1258005
83456,-1.1654816
83457,-1.2599779
83458,-1.0926676
83459,-1.0438914
83460,-0.93955535
83461,-1.1481104
83462,-1.3666477
83463,-1.403011
83464,-1.29302
83465,-1.2211448
83466,-1.3478558
83467,-1.0739092
83468,-1.145768
83469,-1.1693802
83470,-1.4261836
83471,-1.6346287
83472,-1.9106895
83473,-1.6833526
83474,-1.7805871
83475,-1.7608829
83476,-1.7131373
83477,-1.6222308
83478,-1.8831227
83479,-1.9600565
83480,-1.4756215
83481,-1.6180832
83482,-1.8607005
83483,-1.7138757
83484,-1.5095813
83485,-1.4461054
83486,-1.5358617
83487,-1.3868288
83488,-2.0464175
83489,-2.059978
83490,-1.761538
83491,-1.5540274
83492,-1.5155449
83493,-1.5525477
83494,-1.6415565
83495,-1.4518077
83496,-1.35625
83497,-1.4716702
83498,-1.5060683
83499,-1.5186871
83500,-1.5899898
83501,-1.4883512
83502,-1.4402621
83503,-1.8010001
83504,-1.8113892
83505,-2.0165033
83506,-1.989999
83507,-1.8575399
83508,-1.8847013
83509,-1.963677
83510,-1.8405676
83511,-1.7660435
83512,-1.8553557
83513,-1.8242894
83514,-1.7530031
83515,-1.8025408
83516,-1.8401227
83517,-1.9556683
83518,-1.5313085
83519,-1.6645498
83520,-1.7227893
83521,-1.8035556
83522,-1.8995556
83523,-1.8778759
83524,-1.821368
83525,-1.8561313
83526,-1.8981836
83527,-2.01506
83528,-1.9654679
83529,-1.8550669
83530,-1.9380159
83531,-1.8967898
83532,-1.7775222
83533,-1.592611
83534,-1.5307717
83535,-1.7741575
83536,-1.9416786
83537,-1.8900354
83538,-1.8392842
83539,-1.7902578
83540,-1.8327008
83541,-1.843064
83542,-1.9835863
83543,-1.9891644
83544,-2.1004038
83545,-2.0709288
83546,-1.7274798
83547,-1.5659628
83548,-1.6735759
83549,-1.7719183
83550,-1.7131146
83551,-1.7046131
83552,-1.8803169
83553,-1.7246554
83554,-1.7793959
83555,-1.7702914
83556,-1.8216575
83557,-1.7412082
83558,-1.8320582
83559,-1.8727623
83560,-1.7380913
83561,-1.7692401
83562,-1.7404522
83563,-1.6763332
83564,-1.6302447
83565,-1.554463
83566,-1.6117072
83567,-1.6021475
83568,-1.7311299
83569,-1.9292611
83570,-1.877691
83571,-1.8725345
83572,-1.6917967
83573,-1.6170101
83574,-1.7352265
83575,-1.7904534
83576,-1.7123773
83577,-1.8122731
83578,-1.7024988
83579,-1.8784325
83580,-1.6314567
83581,-1.9400516
83582,-1.5513376
83583,-1.6697838
83584,-1.9741733
83585,-1.8039256
83586,-1.4890842
83587,-1.5588695
83588,-1.525353
83589,-1.4037474
83590,-1.5522287
83591,-1.4956974
83592,-1.5430248
83593,-1.5403858
83594,-1.5029732
83595,-1.5012443
83596,-1.609187
83597,-1.5071622
83598,-1.5853684
83599,-1.5416843
83600,-1.530715
83601,-1.3951415
83602,-1.2059164
83603,-1.3098614
83604,-1.4166293
83605,-1.3268119
83606,-1.0086749
83607,-1.465733
83608,-1.7493311
83609,-1.4325249
83610,-1.1037295
83611,-1.0456154
83612,-1.2889847
83613,-1.1075244
83614,-1.0502917
83615,-0.9338609
83616,-0.63848656
83617,-0.59989995
83618,-0.87209713
83619,-1.149827
83620,-1.1192322
83621,-1.1744924
83622,-1.3347759
83623,-1.3875722
83624,-1.3911768
83625,-1.1799423
83626,-0.9928109
83627,-1.3038125
83628,-1.2752388
83629,-1.1085417
83630,-1.1100577
83631,-1.2453107
83632,-1.228926
83633,-1.2678552
83634,-1.1982398
83635,-0.7665865
83636,-0.68862504
83637,-0.822622
83638,-0.6248463
83639,-0.8552284
83640,-0.7339063
83641,-0.8412829
83642,-1.1854517
83643,-1.1377475
83644,-1.2137998
83645,-1.2301859
83646,-1.2815094
83647,-1.6137072
83648,-1.7565738
83649,-1.8502489
83650,-1.4789512
83651,-1.6510487
83652,-1.7107431
83653,-1.7135137
83654,-1.5351034
83655,-1.7022052
83656,-1.6963435
83657,-1.7806128
83658,-1.9405135
83659,-1.9951235
83660,-1.941647
83661,-1.8758128
83662,-1.8590044
83663,-1.8603028
83664,-1.8784869
83665,-1.837033
83666,-1.6706604
83667,-1.5271436
83668,-1.5654225
83669,-1.4561504
83670,-1.1944598
83671,-1.0427753
83672,-1.0390766
83673,-1.227933
83674,-1.2022221
83675,-1.2811404
83676,-1.3354368
83677,-1.4322543
83678,-1.3446444
83679,-1.4228848
83680,-1.2945521
83681,-1.3216953
83682,-1.2635633
83683,-1.1471293
83684,-1.1943201
83685,-1.2849586
83686,-1.2500403
83687,-1.2935512
83688,-1.4376868
83689,-1.6545366
83690,-1.5795296
83691,-1.5238873
83692,-1.5543976
83693,-1.592489
83694,-1.6247153
83695,-1.6677393
83696,-1.6150862
83697,-1.5189786
83698,-1.3596193
83699,-1.3941767
83700,-1.0182837
83701,-0.7070765
83702,-0.8406873
83703,-0.9827962
83704,-1.1068976
83705,-1.152933
83706,-1.2230787
83707,-1.3172497
83708,-1.335139
83709,-1.2520715
83710,-1.3723462
83711,-1.3139027
83712,-1.4239136
83713,-1.2695726
83714,-1.2474812
83715,-1.2865179
83716,-1.1241796
83717,-1.1093681
83718,-1.3113776
83719,-1.1819224
83720,-1.1303998
83721,-1.0822473
83722,-1.0601658
83723,-1.1852847
83724,-1.5169613
83725,-1.5362737
83726,-1.5102832
83727,-1.3897209
83728,-1.4099581
83729,-1.3990904
83730,-1.3819485
83731,-1.3099887
83732,-1.3789761
83733,-1.1908019
83734,-1.1388284
83735,-1.154354
83736,-1.2402555
83737,-1.453614
83738,-1.5673409
83739,-1.5154784
83740,-1.2685176
83741,-1.2851211
83742,-1.4003351
83743,-1.5485448
83744,-1.3537188
83745,-1.4126174
83746,-1.4395758
83747,-1.4676532
83748,-1.3169512
83749,-1.1968297
83750,-1.2674277
83751,-1.2198914
83752,-1.1393794
83753,-1.5286609
83754,-1.5960699
83755,-1.5889935
83756,-1.508891
83757,-1.440712
83758,-1.3501608
83759,-1.4889742
83760,-1.7996686
83761,-1.5345281
83762,-1.6476609
83763,-1.6101328
83764,-1.5097805
83765,-1.5328861
83766,-1.64091
83767,-1.604334
83768,-1.479407
83769,-1.5276757
83770,-1.5639687
83771,-1.4561226
83772,-1.5415194
83773,-1.540778
83774,-1.5435258
83775,-1.5780417
83776,-1.5807796
83777,-1.4433279
83778,-1.5353739
83779,-1.6854517
83780,-1.7010105
83781,-1.5453775
83782,-1.3888773
83783,-1.3800274
83784,-1.4103338
83785,-1.4585304
83786,-1.3372352
83787,-1.2615328
83788,-1.4278495
83789,-1.6345574
83790,-1.4865131
83791,-1.2774608
83792,-1.1948674
83793,-1.1976368
83794,-1.2919806
83795,-1.4332168
83796,-1.1990916
83797,-1.2747111
83798,-1.2855328
83799,-1.2677674
83800,-1.4264121
83801,-1.4830533
83802,-1.2397352
83803,-1.2434051
83804,-1.3437093
83805,-1.1549083
83806,-1.2614838
83807,-1.2210575
83808,-0.9998156
83809,-0.99983364
83810,-1.1394129
83811,-1.1344366
83812,-1.1612151
83813,-1.190616
83814,-1.3022933
83815,-1.3466563
83816,-1.481709
83817,-1.5292468
83818,-1.6972618
83819,-1.6060195
83820,-1.315442
83821,-1.1605
83822,-1.1902446
83823,-0.95527494
83824,-0.97351396
83825,-1.0961962
83826,-1.1208152
83827,-1.2824966
83828,-1.1121941
83829,-1.1138108
83830,-1.2250185
83831,-1.111005
83832,-1.0481524
83833,-1.0007917
83834,-1.0983459
83835,-1.2302687
83836,-1.3033437
83837,-0.96166885
83838,-0.9825674
83839,-0.9963729
83840,-1.0418875
83841,-1.0782992
83842,-1.0954194
83843,-1.090269
83844,-1.1093043
83845,-1.0462451
83846,-1.0000273
83847,-0.96669316
83848,-0.8469188
83849,-0.9071465
83850,-0.993258
83851,-0.9220427
83852,-0.9210372
83853,-0.8451073
83854,-0.8248487
83855,-0.82144904
83856,-0.983994
83857,-1.0107491
83858,-0.97995025
83859,-1.1233021
83860,-1.0711471
83861,-0.94876873
83862,-0.9287653
83863,-0.9230983
83864,-1.0234677
83865,-1.0179641
83866,-0.9480747
83867,-0.7821205
83868,-0.9774387
83869,-1.0479672
83870,-1.0238806
83871,-1.0719402
83872,-1.0693759
83873,-0.9220938
83874,-0.7512048
83875,-0.55508417
83876,-0.7257935
83877,-0.69224775
83878,-0.82068825
83879,-0.79400253
83880,-0.6457518
83881,-0.72952527
83882,-0.75331974
83883,-0.7920567
83884,-0.65565574
83885,-0.69392943
83886,-0.8025321
83887,-0.6650396
83888,-0.5908952
83889,-0.7120707
83890,-1.0307726
83891,-1.1573174
83892,-1.1185304
83893,-1.1681175
83894,-1.1459872
83895,-1.3828255
83896,-1.1169951
83897,-1.3083284
83898,-1.4347336
83899,-1.2529505
83900,-1.1271516
83901,-1.1297184
83902,-1.0731899
83903,-1.1299226
83904,-1.3292797
83905,-1.3044076
83906,-1.2826799
83907,-1.2362784
83908,-1.1956824
83909,-1.1866895
83910,-1.2986994
83911,-1.299839
83912,-1.2219989
83913,-1.2846761
83914,-1.3252659
83915,-1.2730072
83916,-1.2658503
83917,-1.3903569
83918,-1.4357202
83919,-1.3050728
83920,-1.3661963
83921,-1.297526
83922,-1.0404961
83923,-0.97484696
83924,-1.0897344
83925,-1.3668749
83926,-1.119663
83927,-1.3278327
83928,-1.203459
83929,-1.0327772
83930,-1.0549977
83931,-1.1457841
83932,-1.2866478
83933,-1.150628
83934,-0.87411916
83935,-0.81561077
83936,-0.6971282
83937,-0.60787624
83938,-0.48534176
83939,-0.39412266
83940,-0.2296014
83941,-0.21704204
83942,-0.2777108
83943,-0.37379774
83944,-0.5699455
83945,-0.8696434
83946,-0.695845
83947,-0.6485032
83948,-0.5546439
83949,-0.22506367
83950,-0.36609876
83951,-0.6577974
83952,-0.8053045
83953,-0.6439351
83954,-0.7429818
83955,-0.7275659
83956,-0.69833225
83957,-0.6395825
83958,-0.7038476
83959,-0.79138494
83960,-0.7366043
83961,-0.41635308
83962,-0.4559645
83963,-0.2920808
83964,-0.10302831
83965,0.012113544
83966,-0.3259942
83967,-0.24468657
83968,-0.35891196
83969,-0.39250514
83970,-0.3274245
83971,-0.26061743
83972,-0.26876006
83973,-0.16025802
83974,-0.20136526
83975,-0.24375752
83976,-0.21705776
83977,-0.30863595
83978,-0.29039773
83979,-0.2063387
83980,-0.25214368
83981,-0.32564563
83982,-0.24624735
83983,-0.25237712
83984,-0.17995091
83985,-0.09959124
83986,-0.07489145
83987,-0.115904175
83988,-0.12525572
83989,-0.1029101
83990,-0.21077955
83991,-0.21048808
83992,-0.2312893
83993,-0.44121435
83994,-0.20520577
83995,-0.21849479
83996,-0.32315782
83997,-0.43216866
83998,-0.44778556
83999,-0.43252856
84000,-0.2863659
84001,-0.2908794
84002,-0.36013255
84003,-0.3495507
84004,-0.41724214
84005,-0.27438828
84006,-0.24738228
84007,-0.23031354
84008,-0.13161235
84009,-0.42223436
84010,-0.4435596
84011,-0.35707468
84012,-0.34901205
84013,-0.41297013
84014,-0.3668023
84015,-0.2668005
84016,-0.3992414
84017,-0.45479754
84018,-0.5157252
84019,-0.6612166
84020,-0.6178873
84021,-0.4439252
84022,-0.636169
84023,-0.7590415
84024,-0.7845917
84025,-0.724226
84026,-0.56372046
84027,-0.6078179
84028,-0.7166934
84029,-0.5833044
84030,-0.54038334
84031,-0.48147625
84032,-0.36099187
84033,-0.28676832
84034,-0.26062602
84035,-0.4602762
84036,-0.5600154
84037,-0.40278125
84038,-0.3475308
84039,-0.49224532
84040,-0.5150231
84041,-0.5207415
84042,-0.5908278
84043,-0.59417105
84044,-0.48640656
84045,-0.30754542
84046,-0.1455971
84047,-0.09917891
84048,-0.0104695605
84049,0.031200478
84050,0.15328398
84051,0.09319096
84052,0.0432869
84053,0.13227043
84054,-0.06006519
84055,-0.18276985
84056,-0.18463783
84057,-0.16042669
84058,-0.1652208
84059,-0.2138099
84060,-0.16593114
84061,-0.07670761
84062,-0.015375336
84063,-0.113695934
84064,-0.07336337
84065,-0.16498256
84066,-0.15777723
84067,-0.17109884
84068,-0.092967406
84069,-0.0317232
84070,-0.04361345
84071,-0.009376127
84072,-0.04517537
84073,-0.14502135
84074,-0.15750559
84075,-0.20206538
84076,-0.020923963
84077,-0.012781516
84078,-0.089525074
84079,-0.08094413
84080,-0.007717289
84081,-0.0071728085
84082,-0.08707278
84083,-0.056227036
84084,0.053240515
84085,0.057743587
84086,0.012711116
84087,-0.052058656
84088,-0.01358271
84089,0.07777496
84090,0.018995112
84091,0.21090624
84092,-0.0024692693
84093,-0.009252973
84094,0.06511996
84095,0.17027688
84096,0.189982
84097,0.12015585
84098,0.08340309
84099,-0.03782881
84100,-0.07716957
84101,0.13155857
84102,0.20326039
84103,0.18021075
84104,0.14399022
84105,0.038122438
84106,0.04798213
84107,-0.13276944
84108,-0.22133812
84109,-0.23389445
84110,-0.2864671
84111,-0.252628
84112,-0.14867787
84113,-0.10300852
84114,-0.08053062
84115,-0.18828954
84116,-0.1742414
84117,-0.11900068
84118,-0.19004919
84119,-0.32546464
84120,-0.21386348
84121,-0.17437732
84122,-0.14480029
84123,-0.13475958
84124,-0.10229714
84125,-0.11625137
84126,-0.27238256
84127,-0.3056871
84128,-0.3284724
84129,-0.36977738
84130,-0.38597423
84131,-0.46149254
84132,-0.43473816
84133,-0.34292957
84134,-0.35260922
84135,-0.4653927
84136,-0.48585424
84137,-0.52750903
84138,-0.39725924
84139,-0.4040502
84140,-0.45354757
84141,-0.4397635
84142,-0.4283728
84143,-0.3828619
84144,-0.33968112
84145,-0.33181748
84146,-0.32467082
84147,-0.24675705
84148,-0.16931412
84149,-0.1916626
84150,-0.09468845
84151,-0.08485809
84152,-0.24731398
84153,-0.08830477
84154,-0.22531132
84155,-0.39935654
84156,-0.39838898
84157,-0.37504107
84158,-0.28580984
84159,-0.2875664
84160,-0.38736078
84161,-0.30969042
84162,-0.20646031
84163,-0.2758777
84164,-0.4100967
84165,-0.33349478
84166,-0.30993947
84167,-0.3886807
84168,-0.37528723
84169,-0.24957022
84170,-0.29109806
84171,-0.43988273
84172,-0.46430716
84173,-0.5210399
84174,-0.5565255
84175,-0.42247912
84176,-0.32611108
84177,-0.18006332
84178,-0.2929195
84179,-0.41760048
84180,-0.29778254
84181,-0.38208526
84182,-0.33897412
84183,-0.37419483
84184,-0.30321667
84185,-0.34391043
84186,-0.28483823
84187,-0.15365088
84188,-0.23238675
84189,-0.25069663
84190,-0.46509734
84191,-0.252005
84192,-0.55561984
84193,-0.6154812
84194,-0.8321043
84195,-0.8729617
84196,-0.89224327
84197,-0.83427393
84198,-0.80139804
84199,-1.0944896
84200,-1.046104
84201,-1.0949063
84202,-1.0651413
84203,-1.0874946
84204,-1.3762901
84205,-1.3938025
84206,-1.1944298
84207,-1.1620703
84208,-1.1985755
84209,-1.1558083
84210,-1.0497057
84211,-0.97332245
84212,-0.9338109
84213,-0.9189538
84214,-0.9269391
84215,-0.8379332
84216,-0.69394654
84217,-1.0098516
84218,-1.0511663
84219,-0.75360125
84220,-1.1481881
84221,-0.8238432
84222,-0.92859983
84223,-1.17079
84224,-1.2924232
84225,-1.355412
84226,-1.3477246
84227,-1.2475424
84228,-1.2049025
84229,-1.2373852
84230,-1.1094614
84231,-1.0095838
84232,-1.0414357
84233,-0.97109157
84234,-0.96490705
84235,-1.0764203
84236,-0.9928343
84237,-0.94167787
84238,-0.8905302
84239,-0.8860729
84240,-1.0205711
84241,-1.02978
84242,-1.0050595
84243,-1.0013225
84244,-1.055974
84245,-1.1272794
84246,-1.3470088
84247,-1.3082856
84248,-1.1699452
84249,-0.9971225
84250,-1.0473367
84251,-0.9833419
84252,-1.0301816
84253,-0.9295142
84254,-0.8983087
84255,-0.8501066
84256,-0.6962326
84257,-0.8191466
84258,-0.7931983
84259,-0.71562386
84260,-0.8523857
84261,-0.85591525
84262,-0.8023284
84263,-0.8071253
84264,-0.7736216
84265,-0.71671563
84266,-0.55457896
84267,-0.53102416
84268,-0.4145873
84269,-0.23374382
84270,-0.59402996
84271,-0.8145951
84272,-0.8500292
84273,-0.7108268
84274,-0.69046587
84275,-0.7275608
84276,-0.6560265
84277,-0.36419126
84278,-0.117218666
84279,-0.31990469
84280,-0.40273944
84281,-0.44735527
84282,-0.419997
84283,-0.53771895
84284,-0.62509507
