,index,Magnitude,U,V,Direction
15178,84561,0.41094255,-0.20540446,-0.35277626,-2.6143258547512755
15179,84562,0.50525993,-0.107107244,-0.48830640000000003,-2.925667827665418
15180,84563,0.38137636,-0.12927416,-0.3436821,-2.781818891575183
15181,84564,0.40138328,-0.23595078,-0.32296467,-2.5106381443583277
15182,84565,0.47063884,-0.21047559999999998,-0.41515958,-2.672380489073643
15183,84566,0.47697747,-0.1448462,-0.45190677,-2.831415991026508
15184,84567,0.47075740000000005,-0.19964805,-0.42599583,-2.703328258270207
15185,84568,0.43404984,-0.18316429999999997,-0.3934242,-2.705871025391698
15186,84569,0.42575,-0.18388367,-0.38383767,-2.694831861107106
15187,84570,0.403622,-0.13374336,-0.3803446,-2.8034599327730083
15188,84571,0.36999103,-0.16784762,-0.32935180000000003,-2.670270607349623
15189,84572,0.3081947,-0.14706911,-0.27058923,-2.6437425167888544
15190,84573,0.23795749,-0.11125326,-0.21013737,-2.6546783155648215
15191,84574,0.25406593,-0.14454122,-0.20780663,-2.5338552381734654
15192,84575,0.2842626,-0.18122171,-0.21839508,-2.4489501036041372
15193,84576,0.29956847,-0.18897822,-0.23234299,-2.458759003822574
15194,84577,0.30075902,-0.19036119,-0.23255198,-2.455627789351186
15195,84578,0.32950264,-0.19505137,-0.26536307,-2.507737588595058
15196,84579,0.3337286,-0.17901403,-0.28136644,-2.574957901983479
15197,84580,0.33335558,-0.18264185,-0.27854303,-2.561217858166354
15198,84581,0.35851547,-0.21945372,-0.28233016,-2.480850587401917
15199,84582,0.344144,-0.257357,-0.22807032,-2.2959357810669374
15200,84583,0.33770177,-0.23744851,-0.23984687,-2.361219344642935
15201,84584,0.40403157,-0.28363920000000004,-0.28589353,-2.360152679262408
15202,84585,0.39899509999999994,-0.25475544,-0.30338034,-2.4430952750900183
15203,84586,0.40224183,-0.21274462,-0.34100667,-2.583804670179279
15204,84587,0.3674352,-0.2406785,-0.27694693,-2.4261471052129333
15205,84588,0.37393352,-0.28667766,-0.23472267,-2.256877232418333
15206,84589,0.43264675,-0.29509076,-0.31310859999999996,-2.385810719564459
15207,84590,0.47273698,-0.2716133,-0.3865088,-2.529033409718448
15208,84591,0.47455573,-0.2796555,-0.38327540000000004,-2.5112456360402575
15209,84592,0.4250865,-0.2295439,-0.35717836,-2.570395364107039
15210,84593,0.41927883,-0.22167803,-0.3554286,-2.583934362860304
15211,84594,0.41580573,-0.18816027,-0.37002290000000004,-2.6711604053007294
15212,84595,0.4470406,-0.14510910000000002,-0.42111689999999996,-2.809753122674298
15213,84596,0.4898471,-0.16385245,-0.46078816,-2.7999450660723264
15214,84597,0.51563305,-0.09693788,-0.50569624,-2.9521982513008105
15215,84598,0.4227432,-0.03802207,-0.42033952,-3.051382543147696
15216,84599,0.53746456,0.055249203,-0.53204185,3.038119807372599
15217,84600,0.65083975,0.15240972,-0.63112736,2.904641135541477
15218,84601,0.44405735,0.046895582000000005,-0.4297728,3.032905508020686
15219,84602,0.5691463000000001,-0.15274933,-0.5473719,-2.8694562865176367
15220,84603,0.5237335,-0.20656994,-0.48067057,-2.7357025074827446
15221,84604,0.46230966,-0.18453033,-0.4232303,-2.7304381112787195
15222,84605,0.45983607,-0.16147125,-0.42976270000000005,-2.7821892516541196
15223,84606,0.39817363,-0.08604662,-0.38819417,-2.923460763178497
15224,84607,0.39441437,-0.107549176,-0.378173,-2.864516400521044
15225,84608,0.40795529999999997,-0.07277118,-0.39313856,-2.9585611670465792
15226,84609,0.5326046,0.11618106,-0.5179851,2.9209500915665907
15227,84610,0.6041671,0.14810641,-0.583229,2.8929072130304996
15228,84611,0.55770344,0.19802709,-0.51709986,2.775864164104191
15229,84612,0.581168,0.23482007,-0.5311364000000001,2.725320407310805
15230,84613,0.62446296,0.21824718,-0.5823363,2.7830161064393986
15231,84614,0.634263,0.22660969,-0.5917412,2.775866868556803
15232,84615,0.60697544,0.115385175,-0.5939284,2.9497083427147346
15233,84616,0.5271753,0.22057937,-0.4730114,2.705242052090147
15234,84617,0.53117335,0.13063656,-0.51261306,2.8920597919698996
15235,84618,0.49655384,0.16453423,-0.46744490000000005,2.8031493434380477
15236,84619,0.6014316999999999,0.2440299,-0.5490691999999999,2.7233696251824435
15237,84620,0.5929810999999999,0.13901588,-0.57268333,2.9034540177414083
15238,84621,0.61371565,0.08532176,-0.6070047,3.0019456141107486
15239,84622,0.5853166999999999,0.04896837,-0.581901,3.0576380517668857
15240,84623,0.55343395,-0.023003804,-0.5515589,-3.0999099252271587
15241,84624,0.5086897,0.015178548,-0.5081264,3.1117299348910716
15242,84625,0.5421481,0.02758008,-0.53860885,3.0904311989809328
15243,84626,0.7037872,0.12906948,-0.6910734000000001,2.956953218745728
15244,84627,0.7948056,-0.06925993,-0.78354895,-3.053429190198822
15245,84628,0.6729312,-0.08802543,-0.6665991,-3.0103007474515238
15246,84629,0.62454325,-0.10892549,-0.61405563,-2.966031853025418
15247,84630,0.600726,-0.14988782,-0.5799795999999999,-2.888689777549387
15248,84631,0.7021276,-0.23374319,-0.6615438,-2.80195443614624
15249,84632,0.63887346,-0.20633242,-0.6041337,-2.8124794179517543
15250,84633,0.7025647,-0.1837464,-0.67627674,-2.8762942399190994
15251,84634,0.68574286,-0.100011826,-0.6783043000000001,-2.9952034995703896
15252,84635,0.6361491,-0.12562515,-0.6224467,-2.9424431431230658
15253,84636,0.59615445,-0.10013247,-0.58686334,-2.972596914858757
15254,84637,0.6310958000000001,-0.16073477,-0.6098463000000001,-2.8838872725843276
15255,84638,0.6996328,-0.28255528,-0.6392392,-2.725396291839375
15256,84639,0.6582066999999999,-0.2708946,-0.598722,-2.7166992494492197
15257,84640,0.6482254,-0.1720205,-0.6241513000000001,-2.8726621586045598
15258,84641,0.69081765,-0.19097085,-0.66337174,-2.861292722209575
15259,84642,0.8015291999999999,-0.2648762,-0.75593525,-2.804565668606951
15260,84643,0.79429746,-0.3782966,-0.6899401999999999,-2.6400529003418725
15261,84644,0.84838563,-0.38712367,-0.75102526,-2.665653477920876
15262,84645,0.89275205,-0.39285052,-0.8004866999999999,-2.6853606387266833
15263,84646,0.9159866,-0.43345764,-0.8058401,-2.6480903168564796
15264,84647,0.9692891,-0.37288105,-0.8938584,-2.7463821293173725
15265,84648,0.8700802,-0.18630803,-0.84859335,-2.9254723341083246
15266,84649,0.8025107,-0.18236184,-0.77838326,-2.911460430139471
15267,84650,0.85315764,-0.2536859,-0.8133703,-2.839259311877433
15268,84651,0.75343204,-0.35835415,-0.6501972,-2.6378693566669313
15269,84652,0.73978376,-0.5063433,-0.5350087,-2.3837146399320948
15270,84653,0.79131854,-0.6195641,-0.49106437,-2.241006640851976
15271,84654,0.84955716,-0.56704897,-0.6263495,-2.405844122324173
15272,84655,0.79401237,-0.5950316999999999,-0.52252746,-2.2914079682151027
15273,84656,0.8289754,-0.62686175,-0.5409919,-2.2827986478197886
15274,84657,0.9166235999999999,-0.6985504,-0.5890029999999999,-2.2713170728215544
15275,84658,0.90134853,-0.72758967,-0.5309844,-2.201234146832624
15276,84659,0.90590227,-0.69050807,-0.5835519,-2.2724417834363586
15277,84660,0.9062773999999999,-0.7762876999999999,-0.46563944,-2.111089670380896
15278,84661,0.9578641999999999,-0.84024477,-0.4586911,-2.070487653334855
15279,84662,0.9127447,-0.74606043,-0.5182131,-2.1778884993540806
15280,84663,0.90055543,-0.70819736,-0.55356795,-2.2342524706369744
15281,84664,0.99205256,-0.6759668000000001,-0.7218403,-2.3890009064235658
15282,84665,1.1286413999999998,-0.72639436,-0.8628722,-2.4418590578408774
15283,84666,1.3451625,-0.8799119000000001,-1.0172861999999998,-2.4284773818886443
15284,84667,1.498149,-0.889963,-1.2043873,-2.505211336344425
15285,84668,1.4470006000000002,-0.8914081,-1.1389266000000002,-2.477506067623506
15286,84669,1.4592459999999998,-0.9039315999999998,-1.1452930000000001,-2.4734361526805477
15287,84670,1.50155,-1.0376449,-1.0834596,-2.3777905865899926
15288,84671,1.5497146000000002,-1.0323303,-1.1544918,-2.4119990588059084
15289,84672,1.5540954,-1.028426,-1.1624611999999999,-2.4172968380442144
15290,84673,1.4846127,-0.9399366,-1.1484702,-2.4557175560917464
15291,84674,1.4300731000000002,-0.93831617,-1.0783459999999998,-2.4255196520409923
15292,84675,1.3983271000000002,-0.96082073,-1.0153496,-2.3837806938402766
15293,84676,1.3707756000000002,-0.9133007,-1.0195632,-2.4111159134891857
15294,84677,1.2334603000000002,-0.65535367,-1.0426098,-2.580429971033113
15295,84678,1.2866356,-0.531716,-1.1700001,-2.7150375753210936
15296,84679,1.0072812,-0.37164927,-0.9351159,-2.763298068358913
15297,84680,0.8609135,-0.2613514,-0.8189261999999999,-2.832670803836235
15298,84681,1.0346208000000001,-0.43340895,-0.91816896,-2.7005653208832756
15299,84682,1.0844628,-0.17775835,-1.049835,-2.973863204100723
15300,84683,0.9730626,-0.3186405,-0.91164374,-2.805342797659651
15301,84684,0.7982306,-0.3494688,-0.71337336,-2.6860721226443474
15302,84685,0.85542387,-0.36662725,-0.7708017,-2.697618953244464
15303,84686,0.9934323,-0.1358717,-0.97987884,-3.0038094918595126
15304,84687,1.0823729,-0.05154832,-1.0798219999999998,-3.0938910734358256
15305,84688,1.2731051000000002,-0.04021514,-1.2693558,-3.1099217121654705
15306,84689,1.1415031,0.029337319,-1.135478,3.1157614234144506
15307,84690,0.8439969,0.22666262,-0.8108715,2.8690201667002144
15308,84691,0.78618675,0.09927899,-0.7773581,3.0145669727714064
15309,84692,0.8384927,-0.028319392000000002,-0.83683795,-3.107764612124638
15310,84693,0.9596924000000001,-0.10922722,-0.9531275,-3.027491657662933
15311,84694,1.0660133,-0.22361347,-1.0403855,-2.929880264720872
15312,84695,0.94654834,0.09248195,-0.93388575,3.0428852905586727
15313,84696,1.019073,-0.10606267,-1.0081339,-3.0367713294814864
15314,84697,1.080938,-0.30561122,-1.0320067,-2.8536873483899967
15315,84698,1.2008024,-0.36662862,-1.1430916000000002,-2.8312238098247606
15316,84699,1.2444761999999998,-0.3786748,-1.1850091,-2.8322940254011977
15317,84700,1.1635647,-0.27442303,-1.1287495,-2.903098478775381
15318,84701,1.1062478,-0.29227546,-1.0666653999999998,-2.874148401498513
15319,84702,1.0640548,-0.37016279999999996,-0.99699825,-2.7860897242500333
15320,84703,0.99060917,-0.41812366,-0.8968689000000001,-2.7053456792495774
15321,84704,0.9144331,-0.43152595,-0.80606323,-2.6500665732220923
15322,84705,0.97972375,-0.54012877,-0.815555,-2.5566305639272078
15323,84706,1.0533025,-0.6719888,-0.81019264,-2.4491691973538714
15324,84707,1.103798,-0.7630463000000001,-0.79638004,-2.3775668779780643
15325,84708,1.1448976,-0.7183111,-0.8893880999999999,-2.4622066298683007
15326,84709,1.096035,-0.7592654000000001,-0.78466004,-2.372641107124241
15327,84710,1.277116,-0.9102876,-0.89510757,-2.347786540209918
15328,84711,1.1996027,-0.82600105,-0.8687062,-2.381388289439768
15329,84712,1.0968236999999998,-0.7371831,-0.81173134,-2.4042867255807114
15330,84713,0.9914643,-0.59790057,-0.7890944000000001,-2.4931787175825093
15331,84714,0.8458777,-0.39994457,-0.74483484,-2.6488180785282855
15332,84715,0.6274445,-0.21325226,-0.5854547,-2.7922792046766505
15333,84716,0.6429263000000001,0.0036033804,-0.63462347,3.1359147329842862
15334,84717,0.42350718,0.14322257,-0.37802544,2.7794332654374485
15335,84718,0.22242177,-0.08343075,-0.19178419,-2.731262209112363
15336,84719,0.5141491,-0.27701947,-0.42760947,-2.566742407969095
15337,84720,0.76470155,-0.3938989,-0.6443658,-2.5929078964183563
15338,84721,0.8073315,-0.3258532,-0.72052944,-2.716876390819719
15339,84722,0.8838524999999999,-0.18174229999999997,-0.86062086,-2.9334745872091785
15340,84723,0.6600581999999999,0.009942066999999999,-0.6475999,3.1262416845255494
15341,84724,0.45865926,-0.23451161,-0.37789714,-2.5861853353507995
15342,84725,0.639896,-0.49351576,-0.4042804,-2.257126084874633
15343,84726,0.5652579000000001,-0.42575753,-0.34930083,-2.257866236282858
15344,84727,0.6928141999999999,-0.5619429,-0.39284396,-2.1809056713110393
15345,84728,0.8118664000000001,-0.67277426,-0.45230088,-2.162683417518309
15346,84729,1.0077934000000002,-0.74832016,-0.6695978,-2.3007317441441484
15347,84730,0.95940775,-0.7741656,-0.55895597,-2.196142445132142
15348,84731,0.94813883,-0.8462360999999999,-0.42548203,-2.0366762560599874
15349,84732,0.9928896,-0.83715856,-0.5283855,-2.1338168932870616
15350,84733,1.151752,-0.9218371,-0.6884988000000001,-2.2122956286530386
15351,84734,1.2797409,-1.0041162000000001,-0.7808029000000001,-2.2317300468047483
15352,84735,1.2056798999999998,-0.9358402,-0.7453510999999999,-2.2433696499954245
15353,84736,1.3520299999999998,-0.9734642,-0.93110245,-2.3339559581868095
15354,84737,1.3489687,-0.93646187,-0.9565021999999999,-2.366780840808606
15355,84738,1.1884689,-0.5973404999999999,-1.0213662000000001,-2.6123913745009797
15356,84739,0.9720083,-0.6572314,-0.70486695,-2.3911524240040394
15357,84740,1.1574385,-0.9664341999999999,-0.6304207,-2.1487980955438317
15358,84741,1.205519,-1.0566247,-0.57170224,-2.0667534865267703
15359,84742,1.3004395,-1.0062749,-0.81779456,-2.2532303174008157
15360,84743,1.318326,-0.9188396000000001,-0.9408920000000001,-2.368051774600033
15361,84744,1.4569862,-0.97928506,-1.0780375,-2.404158141226021
15362,84745,1.5237491,-1.0490651000000002,-1.1031764,-2.3813310294039405
15363,84746,1.4870695,-1.0194625,-1.0817668,-2.385837161866016
15364,84747,1.4401416999999999,-1.06765,-0.96325,-2.304833918700344
15365,84748,1.4625363,-1.0777999,-0.9846485999999999,-2.3110597693815236
15366,84749,1.4729567,-0.95271236,-1.108298,-2.4315415637505318
15367,84750,1.2144955,-0.6260698,-1.0323786,-2.5964554728496267
15368,84751,1.3217823999999998,-0.63734233,-1.1557556,-2.6376362805306757
15369,84752,1.4944023000000002,-0.7436533000000001,-1.2918208999999998,-2.6192603676695176
15370,84753,1.3903633,-0.7392811,-1.1770709,-2.580789852133887
15371,84754,1.6327713,-0.8229656999999999,-1.4037753000000002,-2.6113435132936744
15372,84755,1.435422,-0.46761456,-1.3529483999999998,-2.8088195204194366
15373,84756,1.1734083999999998,-0.58572394,-1.0137455,-2.6176701126687947
15374,84757,1.2007097,-0.50044143,-1.0876823999999998,-2.710372323079482
15375,84758,1.2273588,-0.49990886,-1.1153833999999998,-2.7202410812617717
15376,84759,1.2422647,-0.39624774,-1.176655,-2.816763258945642
15377,84760,1.0921562,-0.28896350000000004,-1.0288291999999999,-2.8677807672100757
15378,84761,1.2282108999999999,-0.16355668,-1.2095588,-3.007187756771112
15379,84762,1.170167,-0.34346563,-1.1169189,-2.8432587177013033
15380,84763,0.8363558000000001,-0.045529213,-0.8280915000000001,-3.086667057454424
15381,84764,0.9490462,-0.30687347,-0.88702285,-2.8085224289454516
15382,84765,0.9299799999999999,-0.45463076,-0.8053686999999999,-2.6276850825582274
15383,84766,0.97052914,-0.48278940000000004,-0.8389725,-2.6194178574581812
15384,84767,0.87095773,-0.37901488,-0.7817116999999999,-2.690136302852061
15385,84768,1.0503743,-0.6434834,-0.8202008,-2.4763475746355357
15386,84769,0.9872379000000001,-0.7463785,-0.6396418,-2.2793367065118284
15387,84770,1.1196363,-0.68022466,-0.857404,-2.470917475320501
15388,84771,1.0905131000000001,-0.28341812,-1.0473415000000001,-2.8773149902460045
15389,84772,1.01289,-0.21420074,-0.9892405000000001,-2.9283540762089224
15390,84773,0.9438631,-0.27508786,-0.89949733,-2.8448013530589593
15391,84774,0.8484656999999999,-0.07321897,-0.83842075,-3.054484023250542
15392,84775,0.68993485,-0.05295397,-0.6833126,-3.0642512682141594
15393,84776,0.48125005,-0.12494347,-0.46137673,-2.8771299723889805
15394,84777,0.8023363,-0.33816543,-0.72145474,-2.7032748209373296
15395,84778,0.97934955,-0.4627749,-0.8603629999999999,-2.6480996509566603
15396,84779,0.9609261999999998,-0.40659222,-0.8659469000000001,-2.7026128502588125
15397,84780,0.9644974000000001,-0.5883161,-0.7622785,-2.484293492322186
15398,84781,1.0899417,-0.55920357,-0.9286493,-2.599580024231482
15399,84782,1.0973663,-0.7320383,-0.81469655,-2.4095841820852963
15400,84783,1.1599662,-0.89903694,-0.7314560999999999,-2.253774876112671
15401,84784,1.1680578000000001,-0.9022143,-0.74045765,-2.258039263684698
15402,84785,1.2217664,-1.0150734000000001,-0.67601424,-2.15832043117343
15403,84786,1.1003833,-0.9253299,-0.5922485,-2.1401381631651932
15404,84787,0.9428141999999999,-0.75793165,-0.55660224,-2.2042189394176273
15405,84788,0.93500364,-0.71997994,-0.59237534,-2.2592659145136187
15406,84789,0.73474175,-0.5895984999999999,-0.42458199999999996,-2.194898772372074
15407,84790,1.1811326000000002,-0.9958174999999999,-0.61559534,-2.124476971328688
15408,84791,1.0191542,-0.85055023,-0.5378085,-2.1346325607655134
15409,84792,0.9957103999999999,-0.82869005,-0.51258266,-2.1247408725353822
15410,84793,1.331926,-0.968515,-0.9109938,-2.3255996606126113
15411,84794,1.2559102,-0.9166287000000001,-0.85078627,-2.3189581890390336
15412,84795,1.1159725,-0.86435336,-0.70444185,-2.254612655347197
15413,84796,1.1582426000000001,-0.8982005,-0.7289515999999999,-2.2525517807416233
15414,84797,1.135293,-0.89536333,-0.69572103,-2.231371218183545
15415,84798,1.2303538,-1.0006131999999999,-0.7147212,-2.1910441489311454
15416,84799,1.1445615,-0.91831285,-0.68133354,-2.209119401576158
15417,84800,1.0315690999999998,-0.6380493,-0.803408,-2.470411546474074
15418,84801,1.0683006000000002,-0.61747295,-0.86877185,-2.523693380965022
15419,84802,0.9706519,-0.60073435,-0.76141626,-2.4736137924433805
15420,84803,0.85539114,-0.5405986999999999,-0.6616920999999999,-2.456574868436485
15421,84804,0.8060596,-0.59549904,-0.5414992,-2.308736814379326
15422,84805,0.76148933,-0.5633646999999999,-0.51142454,-2.307906155073577
15423,84806,0.8558661,-0.54097295,-0.6602855,-2.455192765351079
15424,84807,0.7979034,-0.35067388,-0.705304,-2.6801912684280884
15425,84808,0.97848445,-0.61019313,-0.76344573,-2.4673018982123507
15426,84809,1.1220128999999999,-0.68288964,-0.8888828000000001,-2.486509649748463
15427,84810,1.0323448,-0.52189773,-0.88057846,-2.606575843169738
15428,84811,1.1496768999999998,-0.5600949000000001,-1.0003235000000001,-2.631169979719556
15429,84812,0.97359157,-0.54920703,-0.7662943,-2.519742976915864
15430,84813,1.1361215,-0.6164456,-0.94051087,-2.5614047967188456
15431,84814,0.90629816,-0.60915405,-0.66845745,-2.4025785934761923
15432,84815,1.00072,-0.5614393,-0.82224035,-2.542492554918748
15433,84816,1.0340009000000001,-0.52779514,-0.88625365,-2.6044626492272887
15434,84817,0.90100366,-0.5333045999999999,-0.72172153,-2.50521146339086
15435,84818,0.78655344,-0.36274093,-0.69570947,-2.6609742244156993
15436,84819,1.1117157,-0.42823997,-1.0217212,-2.744699471552449
15437,84820,1.0778463,-0.47878329999999997,-0.95942324,-2.678719409190387
15438,84821,1.1574701,-0.34200668,-1.0983315,-2.8397216456735004
15439,84822,0.9362258,-0.23305897,-0.90099007,-2.8884709196757443
15440,84823,0.9670295,-0.19166885,-0.94609606,-2.9417087163367945
15441,84824,1.1232163999999998,-0.278468,-1.086882,-2.8907796374380466
15442,84825,1.0072598,-0.23526238,-0.9717029,-2.904050250734687
15443,84826,0.99586505,-0.6399706000000001,-0.73845136,-2.4275178692806896
15444,84827,0.863775,-0.7162978,-0.47615957,-2.1574714213347685
15445,84828,0.88461757,-0.7954211999999999,-0.38047236,-2.0169566393671015
15446,84829,0.8869988999999999,-0.79095215,-0.39322883,-2.03216840197261
15447,84830,0.7904116999999999,-0.72775054,-0.29986075,-1.961636873379378
15448,84831,0.7892401,-0.58221126,-0.5239408,-2.3035646113796355
15449,84832,0.74558955,-0.57058257,-0.4701795999999999,-2.260021482366625
15450,84833,0.8199101999999999,-0.6241232,-0.53074396,-2.2755128869753984
15451,84834,0.8700285,-0.71202904,-0.4978589,-2.1809929070039122
15452,84835,0.75320053,-0.5795994000000001,-0.47420567,-2.256513414091433
15453,84836,0.78464794,-0.55824023,-0.55084205,-2.349524047064537
15454,84837,0.8406459000000001,-0.5475671999999999,-0.63649255,-2.4311558460835894
15455,84838,0.8298876000000001,-0.42712438,-0.703896,-2.59618785153566
15456,84839,0.8899159,-0.2732328,-0.84652656,-2.829379651629415
15457,84840,0.8694546999999999,-0.28267909999999996,-0.8203860000000001,-2.8097648376873194
15458,84841,0.7476071,-0.28941479999999997,-0.68734014,-2.7430597960677914
15459,84842,0.81068766,-0.40303645,-0.69897485,-2.618548654716576
15460,84843,0.92936593,-0.4312078,-0.8205847,-2.6577628015667543
15461,84844,1.0731383999999997,-0.6580024,-0.84487826,-2.4799046174366666
15462,84845,1.1317818000000002,-0.64631826,-0.9283790999999999,-2.533435560407714
15463,84846,1.1797365,-0.67456293,-0.96653724,-2.5322659335895557
15464,84847,1.2217897,-0.6855227,-1.0106175,-2.5455652576561136
15465,84848,1.3019233000000001,-0.6497321999999999,-1.1257246,-2.6181306012895984
15466,84849,1.6301774,-0.6954549,-1.4730867,-2.7005071922586286
15467,84850,1.6238246,-0.5575486999999999,-1.5238254,-2.7908348394769367
15468,84851,1.4650344,-0.73232085,-1.2505507,-2.611829658318561
15469,84852,1.2456242,-0.6861773,-1.0331575000000002,-2.5553305225531213
15470,84853,0.7787281,-0.51703185,-0.5734993,-2.4079280562010754
15471,84854,0.9593318000000001,-0.54377556,-0.7822369,-2.5341260601210265
15472,84855,0.8968841999999999,-0.5947533,-0.66569227,-2.41241604638982
15473,84856,1.0165658000000002,-0.89448434,-0.4794581,-2.062840065500069
15474,84857,0.85738593,-0.8102984000000001,-0.26901612,-1.8913431237176839
15475,84858,0.8476540000000001,-0.8265610000000001,-0.18070148,-1.7860284750849993
15476,84859,0.8912614,-0.8711645,-0.18369363,-1.7786119262701412
15477,84860,0.7731836999999999,-0.65659297,-0.39601909999999996,-2.1135232573005736
15478,84861,0.9137675999999999,-0.7138777,-0.55434763,-2.2310617208168297
15479,84862,0.96360123,-0.72963935,-0.6156048000000001,-2.271627996255474
15480,84863,1.1023526000000001,-0.77092534,-0.7840043000000001,-2.364605579178139
15481,84864,1.1685833,-0.8360795,-0.81521475,-2.343559770649085
15482,84865,1.1745858999999998,-0.8080897,-0.8493042,-2.381056418232965
15483,84866,1.0463338,-0.7917783,-0.68232584,-2.282080335354518
15484,84867,0.98602647,-0.71380323,-0.6787404,-2.33102082788241
15485,84868,0.9750633,-0.6838976,-0.6932604,-2.362993024383634
15486,84869,1.0210878,-0.7405635,-0.70272714,-2.3299851495944606
15487,84870,1.125372,-0.7880128000000001,-0.80194443,-2.3649565331008784
15488,84871,1.2308837,-0.6936813000000001,-1.0145055,-2.541847344547768
15489,84872,1.216776,-0.6503689,-1.0280709000000001,-2.577539013245392
15490,84873,1.1374545,-0.6033841999999999,-0.96379954,-2.5822405033823603
15491,84874,1.1322997,-0.6093706,-0.95350206,-2.572927559823
15492,84875,1.0431789,-0.615171,-0.84135586,-2.5102545130249463
15493,84876,1.036517,-0.6218174,-0.8287878000000001,-2.4979166230893664
15494,84877,0.9533151,-0.5215924,-0.7972638000000001,-2.5622508541962072
15495,84878,1.0444461999999999,-0.7961064,-0.6619658,-2.264454131610486
15496,84879,1.0690931000000001,-0.71387124,-0.7950339,-2.409931811607088
15497,84880,1.1013481999999999,-0.6443138,-0.89178485,-2.5159256372437824
15498,84881,1.2555478999999998,-0.69073385,-1.047678,-2.5587075744468657
15499,84882,1.2612125,-0.6270855,-1.0940493,-2.6211283821002644
15500,84883,1.1432977,-0.54854625,-1.001798,-2.640623359093709
15501,84884,1.0891399,-0.47014886,-0.98142815,-2.6948486308145485
15502,84885,1.1799258999999997,-0.62925035,-0.9969073,-2.5785455633361645
15503,84886,1.2123926999999999,-0.6920491,-0.99515206,-2.5339468253084796
15504,84887,1.1926286,-0.75576097,-0.92137325,-2.4546225767219036
15505,84888,1.3413403,-0.7544925,-1.1000674,-2.5404196254264098
15506,84889,1.198992,-0.4952235,-1.0899655000000001,-2.71512892673456
15507,84890,1.1267566999999998,-0.3087404,-1.0767958999999998,-2.862362160824884
15508,84891,1.1059896,-0.16336304,-1.0920652,-2.9931028063894027
15509,84892,0.9840755999999999,-0.23035994,-0.9528958000000001,-2.904396238723185
15510,84893,1.0832323999999998,-0.43540144,-0.98846084,-2.726680139027926
15511,84894,0.9763815999999998,-0.48660222,-0.8397604,-2.6164177871250325
15512,84895,0.90477157,-0.19608708,-0.8759440999999999,-2.921365464345712
15513,84896,0.9508056999999999,-0.1328255,-0.9403332,-3.0012673701138
15514,84897,0.88227975,-0.23221914,-0.84618545,-2.873755931145643
15515,84898,1.0579972,-0.24592116,-1.0273951,-2.906649342776024
15516,84899,1.000149,-0.27898470000000003,-0.9591683000000001,-2.858541160287224
15517,84900,0.89142054,-0.26441985,-0.8496908000000001,-2.8398967783673044
15518,84901,0.8298152,-0.19531110000000002,-0.8050193,-2.903574989887338
15519,84902,0.8877964,-0.23074934,-0.8541831,-2.8777499899877896
15520,84903,0.7912028,-0.18931566,-0.76757663,-2.8997781472300606
15521,84904,0.7007296,-0.12356665,-0.6889179,-2.964116414846645
15522,84905,0.6634873,-0.16727145,-0.6408331,-2.886267673886304
15523,84906,0.54180914,-0.27030915,-0.45597309999999996,-2.60647062781836
15524,84907,0.48279690000000003,-0.30111262,-0.3742692,-2.464092660654798
15525,84908,0.48313445,-0.22530748,-0.42162248,-2.650819217558142
15526,84909,0.6219091999999999,-0.500171,-0.36419496,-2.2001602079054483
15527,84910,0.5394511,-0.33610070000000003,-0.41867129999999997,-2.4651592442861285
15528,84911,0.64705324,-0.36168520000000004,-0.5293446999999999,-2.5421835409255356
15529,84912,0.85706216,-0.46954465,-0.7144801,-2.560183970634411
15530,84913,0.86925316,-0.48994982,-0.71651185,-2.5418230511784583
15531,84914,0.94314027,-0.44428512,-0.8273010000000001,-2.648762033672908
15532,84915,1.0979651000000001,-0.47414246,-0.9890113000000001,-2.694551853270972
15533,84916,1.1558156000000002,-0.4362278,-1.0696295,-2.7543539120118607
15534,84917,1.1507758999999997,-0.34839508,-1.0944351,-2.8334023701699462
15535,84918,1.247069,-0.6375438,-1.0650891000000002,-2.6022160128201355
15536,84919,1.3474126,-0.6431054,-1.1818591,-2.6432540054061353
15537,84920,1.2220002,-0.73029435,-0.9665060999999999,-2.4945156262507795
15538,84921,1.1169788,-0.8048575,-0.77168953,-2.3351592294954364
15539,84922,1.0604434,-0.7805232,-0.7150648000000001,-2.312454736722616
15540,84923,1.1278187,-0.7592051999999999,-0.8311879000000001,-2.401424570012493
15541,84924,1.0892677,-0.7943022,-0.7426100999999999,-2.3225734297275524
15542,84925,1.0416935999999999,-0.79114217,-0.6740999,-2.2764846014178723
15543,84926,1.1745014,-0.7755673000000001,-0.86633426,-2.4114198876238158
15544,84927,1.1966417999999999,-0.5917686,-1.0319779,-2.6209379677488096
15545,84928,0.9898292,-0.35560808,-0.91901886,-2.7723925812807555
15546,84929,0.87112767,-0.6073636,-0.6019384,-2.351708296004124
15547,84930,1.0878187,-0.76001865,-0.7721741999999999,-2.3641277572016244
15548,84931,0.9882069,-0.6837986,-0.7069413,-2.3728335211271574
15549,84932,0.9484507,-0.68099356,-0.6170799,-2.3069969000380364
15550,84933,0.87504005,-0.48477477,-0.7245704000000001,-2.5519409646719877
15551,84934,0.8551591000000001,-0.6562031,-0.52956283,-2.249797404999053
15552,84935,0.6120237,-0.39266932,-0.4440638,-2.4175402068798997
15553,84936,0.43490070000000003,-0.20525688,-0.364129,-2.6282975843042395
