Time,Thrust,x-Thrust,y-Thrust,Acceleration,x-Acceleration,y-Acceleration,Acceleration Total,x-Acceleration Total,y-Acceleration Total,Velocity,x-Velocity,y-Velocity,Mach number,Altitude,Range,Cd,Drag force,x-Drag force,y-Drag force,Longitudinal moment of inertia,Radial moment of inertia,Flight angle,Gamma - Velocity tangent angle,Wind angle of attack,CG,Mass,CP,CNa - normal force coefficient,Static stability margin,Angular acceleration,Torque,Pitch rate,Pitch force,x-Wind velocity,Cross wind drag,Cross wind lift,X Wind induced acceleration,Y Wind induced lift,X Wind drift velocity,Y Wind drift velocity,Thermal rise velocity,Gravity,Pressure,Temperature,Density,Viscosity,Kinematic viscosity,Sound velocity,Corrective moment coefficient,Damping moment coefficient,Nat. Freq. at zero roll rate,Damping Ratio,Prec. Freq.,Nat. Coupled Frequency,Coupled Damping Ratio,Booster 2 Velocity,Booster 2 x-Velocity,Booster 2 y-Velocity,Booster 2 range,Booster 2 altitude,Booster 2 flight angle,Booster 1 Velocity,Booster 1 x-Velocity,Booster 1 y-Velocity,Booster 1 range,Booster 1 altitude,Booster 1 flight angle
122.360000, 0.000000, 0.000000, 0.000000, 0.867000, 0.007000, 0.867000, 0.133000, 0.007000,-0.133000,304.745000,-2.408000,-304.736000, 0.411008,7223.879000,-10034.014000, 1.783583,510.042005, 4.029332,510.026704,112148415.160940,446667.869356,179.599211,-90.452843,-83.017433,160.000000,60000.000000,131.097000,10.684626,-3.612933,44.304665,3250.141184, 0.490321,-4427.092535, 8.000000, 0.038645, 0.000000, 0.000000, 0.000000, 3.504000, 0.000000, 0.000000, 1.000000,74574.096759,32.426000, 0.950274, 0.000017, 0.000195,741.459000,-2243.135752,102.395966, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.430000, 0.000000, 0.000000, 0.000000, 0.853000, 0.007000, 0.853000, 0.147000, 0.007000,-0.147000,304.623000,-2.395000,-304.613000, 0.410796,7192.601000,-10033.901000, 1.754640,501.843296, 3.944488,501.828241,112148415.160940,446667.869356,-179.806292,-90.450566,282.092466,160.000000,60000.000000,130.268000,10.684626,-3.716561,-157.701034,-11362.482923, 0.266801,15045.557079, 8.000000, 0.038680, 0.000000, 0.000000, 0.000000, 3.504000, 0.000000, 0.000000, 1.000000,74662.915356,32.537000, 0.951190, 0.000017, 0.000194,741.543000,-2307.833026,102.959544, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.500000, 0.000000, 0.000000, 0.000000, 1.412000, 0.011000, 1.412000, 0.412000, 0.011000, 0.412000,304.467000,-2.382000,-304.458000, 0.410539,7161.335000,-10033.786000, 2.904463,830.738858, 6.496378,830.713936,112148415.160940,446667.869356,179.658255,-90.448299,-81.535532,160.000000,60000.000000,130.170000,10.684626,-3.728734,46.267841,3295.091257,-0.452075,-4348.929234, 8.000000, 0.038716, 0.000000, 0.000000, 0.000000, 3.504000, 0.000000, 0.000000, 1.000000,74751.786133,32.649000, 0.952107, 0.000017, 0.000194,741.627000,-2315.491353,103.070855, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.570000, 0.000000, 0.000000, 0.000000, 1.418000, 0.011000, 1.418000, 0.418000, 0.011000, 0.418000,304.345000,-2.369000,-304.336000, 0.410329,7130.082000,-10033.670000, 2.916222,834.237864, 6.498713,834.212837,112148415.160940,446667.869356,-179.952888,-90.446044,280.127882,160.000000,60000.000000,130.061000,10.684626,-3.742355,-158.117274,-11363.995206, 0.542405,14943.845739, 8.000000, 0.038751, 0.000000, 0.000000, 0.000000, 3.504000, 0.000000, 0.000000, 1.000000,74840.706135,32.760000, 0.953024, 0.000017, 0.000194,741.711000,-2324.327567,103.195474, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.640000, 0.000000, 0.000000, 0.000000, 0.863000, 0.007000, 0.863000, 0.137000, 0.007000,-0.137000,304.109000,-2.355000,-304.100000, 0.409964,7098.850000,-10033.553000, 1.776773,507.927286, 3.936436,507.912048,112148415.160940,446667.869356,179.452543,-90.443798,-84.263439,160.000000,60000.000000,130.903000,10.684626,-3.637073,45.887269,3319.871398, 0.055013,-4492.060304, 8.000000, 0.038788, 0.000000, 0.000000, 0.000000, 3.504000, 0.000000, 0.000000, 1.000000,74929.652327,32.871000, 0.953941, 0.000017, 0.000194,741.795000,-2257.380202,102.694540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.710000, 0.000000, 0.000000, 0.000000, 1.410000, 0.011000, 1.410000, 0.410000, 0.011000, 0.410000,303.973000,-2.342000,-303.964000, 0.409734,7067.639000,-10033.434000, 2.901292,829.527335, 6.395656,829.502449,112148415.160940,446667.869356,179.830427,-90.441561,-99.927648,160.000000,60000.000000,130.200000,10.684626,-3.725053,54.575913,4032.903829, 0.883630,-5327.968718, 8.000000, 0.038822, 0.000000, 0.000000, 0.000000, 3.504000, 0.000000, 0.000000, 1.000000,75018.624262,32.983000, 0.954858, 0.000017, 0.000194,741.878000,-2312.356705,103.182702, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.780000, 0.000000, 0.000000, 0.000000, 1.361000, 0.010000, 1.361000, 0.362000, 0.010000, 0.361000,303.785000,-2.329000,-303.776000, 0.409435,7036.444000,-10033.314000, 2.802479,801.050842, 6.144060,801.026811,112148415.160940,446667.869356,-179.704585,-90.439335,270.296329,160.000000,60000.000000,131.134000,10.684626,-3.608285,-146.934012,-10563.772499, 0.473372,14407.695943, 8.000000, 0.038858, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75107.637638,33.094000, 0.955775, 0.000017, 0.000194,741.962000,-2239.244525,102.646142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.850000, 0.000000, 0.000000, 0.000000, 1.335000, 0.010000, 1.335000, 0.335000, 0.010000, 0.335000,303.593000,-2.316000,-303.584000, 0.409130,7005.269000,-10033.193000, 2.748174,785.282771, 5.991708,785.259212,112148415.160940,446667.869356,-179.751145,-90.437119,265.766318,160.000000,60000.000000,131.661000,10.684626,-3.542364,-142.621011,-10193.781268, 1.046584,14161.798103, 8.000000, 0.038893, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75196.678057,33.205000, 0.956692, 0.000017, 0.000193,742.046000,-2197.647326,102.356493, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.920000, 0.000000, 0.000000, 0.000000, 1.376000, 0.011000, 1.376000, 0.376000, 0.011000, 0.376000,303.390000,-2.303000,-303.381000, 0.408810,6974.113000,-10033.070000, 2.834750,809.719514, 6.145771,809.695222,112148415.160940,446667.869356,179.462936,-90.434913,-97.741826,160.000000,60000.000000,130.825000,10.684626,-3.646861,51.820599,3858.157256, 1.121612,-5206.393936, 8.000000, 0.038931, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75285.749840,33.316000, 0.957610, 0.000017, 0.000193,742.129000,-2261.632863,102.898374, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.990000, 0.000000, 0.000000, 0.000000, 1.413000, 0.011000, 1.413000, 0.413000, 0.011000, 0.413000,303.094000,-2.289000,-303.086000, 0.408366,6942.984000,-10032.946000, 2.913167,831.299667, 6.276312,831.274728,112148415.160940,446667.869356,179.233197,-90.432716,-79.894207,160.000000,60000.000000,130.089000,10.684626,-3.738822,43.671959,3230.002083, 0.733615,-4251.520334, 8.000000, 0.038971, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75374.833043,33.427000, 0.958527, 0.000017, 0.000193,742.213000,-2316.381781,103.347467, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.060000, 0.000000, 0.000000, 0.000000, 0.849000, 0.006000, 0.849000, 0.151000, 0.006000,-0.151000,302.965000,-2.276000,-302.956000, 0.408145,6911.872000,-10032.821000, 1.750465,499.511541, 3.751332,499.496556,112148415.160940,446667.869356,179.113559,-90.430528,-93.776376,160.000000,60000.000000,130.146000,10.684626,-3.731730,51.547594,3784.042703, 0.590595,-4990.248401, 8.000000, 0.039009, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75463.948601,33.538000, 0.959445, 0.000017, 0.000193,742.296000,-2311.986065,103.362128, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.130000, 0.000000, 0.000000, 0.000000, 0.852000, 0.006000, 0.852000, 0.148000, 0.006000,-0.148000,302.805000,-2.264000,-302.796000, 0.407884,6880.774000,-10032.694000, 1.757027,501.334875, 3.749985,501.319835,112148415.160940,446667.869356,178.675263,-90.428351,-87.906964,160.000000,60000.000000,130.337000,10.684626,-3.707900,48.536272,3524.205135, 0.180989,-4677.453357, 8.000000, 0.039063, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75553.110888,33.649000, 0.960363, 0.000017, 0.000193,742.380000,-2296.997520,103.289653, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.200000, 0.000000, 0.000000, 0.000000, 0.860000, 0.006000, 0.860000, 0.140000, 0.006000,-0.140000,302.603000,-2.251000,-302.594000, 0.407566,6849.700000,-10032.566000, 1.773904,505.957686, 3.764325,505.942507,112148415.160940,446667.869356,178.967469,-90.426183,-87.645843,160.000000,60000.000000,130.822000,10.684626,-3.647278,48.195160,3454.972404,-0.251576,-4661.783119, 8.000000, 0.039083, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75642.291578,33.759000, 0.961280, 0.000017, 0.000193,742.463000,-2258.582134,103.021996, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.270000, 0.000000, 0.000000, 0.000000, 1.408000, 0.010000, 1.408000, 0.408000, 0.010000, 0.408000,302.472000,-2.238000,-302.464000, 0.407344,6818.641000,-10032.436000, 2.903033,828.167778, 6.128442,828.142933,112148415.160940,446667.869356,179.057120,-90.424025,-78.863262,160.000000,60000.000000,130.183000,10.684626,-3.727078,44.579081,3177.386138,-0.408882,-4195.443225, 8.000000, 0.039115, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75731.514497,33.870000, 0.962198, 0.000017, 0.000193,742.546000,-2308.436264,103.472553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.340000, 0.000000, 0.000000, 0.000000, 0.849000, 0.006000, 0.849000, 0.152000, 0.006000,-0.152000,302.324000,-2.226000,-302.316000, 0.407099,6787.599000,-10032.305000, 1.750307,499.258898, 3.674545,499.243920,112148415.160940,446667.869356,179.159740,-90.421877,-87.989307,160.000000,60000.000000,130.142000,10.684626,-3.732301,49.651970,3549.593398,-0.352350,-4680.348818, 8.000000, 0.039148, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75820.771183,33.981000, 0.963117, 0.000017, 0.000192,742.629000,-2311.379944,103.541024, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.410000, 0.000000, 0.000000, 0.000000, 0.852000, 0.006000, 0.852000, 0.148000, 0.006000,-0.148000,302.014000,-2.212000,-302.006000, 0.406637,6756.581000,-10032.173000, 1.760241,501.543209, 3.676312,501.528163,112148415.160940,446667.869356,179.059937,-90.419738,-103.311649,160.000000,60000.000000,130.430000,10.684626,-3.696279,57.577095,4122.973693,-0.343487,-5489.365349, 8.000000, 0.039186, 0.000000, 0.000000, 0.000000, 3.505000, 0.000000, 0.000000, 1.000000,75910.047244,34.091000, 0.964035, 0.000017, 0.000192,742.713000,-2286.566831,103.356843, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.480000, 0.000000, 0.000000, 0.000000, 0.847000, 0.006000, 0.847000, 0.153000, 0.006000,-0.153000,301.841000,-2.200000,-301.833000, 0.406358,6725.586000,-10032.040000, 1.749495,498.383241, 3.633214,498.368290,112148415.160940,446667.869356,178.936947,-90.417608,-102.526557,160.000000,60000.000000,130.118000,10.684626,-3.735261,57.995853,4133.981635,-0.528266,-5446.579553, 8.000000, 0.039225, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,75999.341674,34.202000, 0.964953, 0.000017, 0.000192,742.796000,-2310.227760,103.587323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.550000, 0.000000, 0.000000, 0.000000, 1.406000, 0.010000, 1.406000, 0.406000, 0.010000, 0.406000,301.748000,-2.188000,-301.740000, 0.406187,6694.602000,-10031.905000, 2.903135,827.383133, 5.998528,827.358311,112148415.160940,446667.869356,179.267183,-90.415488,-97.293579,160.000000,60000.000000,130.182000,10.684626,-3.727197,55.573936,3916.214431,-0.941576,-5170.831174, 8.000000, 0.039252, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76088.686446,34.312000, 0.965871, 0.000017, 0.000192,742.879000,-2306.242191,103.619500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.620000, 0.000000, 0.000000, 0.000000, 0.871000, 0.006000, 0.870000, 0.130000, 0.006000,-0.130000,301.591000,-2.176000,-301.583000, 0.405930,6663.630000,-10031.769000, 1.797453,512.171840, 3.697881,512.156475,112148415.160940,446667.869356,179.802719,-90.413379,-80.165017,160.000000,60000.000000,131.487000,10.684626,-3.564163,44.585581,3085.041404,-1.314017,-4259.707048, 8.000000, 0.039284, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76178.085497,34.422000, 0.966790, 0.000017, 0.000192,742.962000,-2204.949952,102.857575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.690000, 0.000000, 0.000000, 0.000000, 1.397000, 0.010000, 1.396000, 0.397000, 0.010000, 0.396000,301.507000,-2.164000,-301.499000, 0.405772,6632.673000,-10031.632000, 2.882279,821.685458, 5.899702,821.660808,112148415.160940,446667.869356,-179.788738,-90.411279,281.251436,160.000000,60000.000000,130.377000,10.684626,-3.702898,-154.364891,-11250.362242,-0.979489,14952.060615, 8.000000, 0.039320, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76267.525335,34.533000, 0.967709, 0.000017, 0.000192,743.045000,-2291.893255,103.614030, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.760000, 0.000000, 0.000000, 0.000000, 0.847000, 0.006000, 0.847000, 0.154000, 0.006000,-0.153000,301.348000,-2.152000,-301.340000, 0.405513,6601.725000,-10031.494000, 1.747806,498.165756, 3.556903,498.155793,112148415.160940,446667.869356,-179.599076,-90.409189,278.013044,160.000000,60000.000000,130.069000,10.684626,-3.741417,-156.306797,-11234.207720, 0.528434,14776.875222, 8.000000, 0.039356, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76357.023607,34.643000, 0.968629, 0.000017, 0.000192,743.128000,-2315.260732,103.842205, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.830000, 0.000000, 0.000000, 0.000000, 0.849000, 0.006000, 0.849000, 0.151000, 0.006000,-0.151000,301.185000,-2.140000,-301.177000, 0.405248,6570.797000,-10031.354000, 1.752592,499.464446, 3.551192,499.454456,112148415.160940,446667.869356,179.726159,-90.407108,-104.165246,160.000000,60000.000000,130.208000,10.684626,-3.723974,56.090237,4189.030555, 1.329241,-5535.835955, 8.000000, 0.039391, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76446.549997,34.753000, 0.969548, 0.000017, 0.000191,743.210000,-2304.163597,103.798774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.900000, 0.000000, 0.000000, 0.000000, 0.849000, 0.006000, 0.849000, 0.152000, 0.006000,-0.151000,301.055000,-2.128000,-301.047000, 0.405028,6539.883000,-10031.213000, 1.752008,499.339114, 3.530328,499.329127,112148415.160940,446667.869356,179.461837,-90.405037,-97.972455,160.000000,60000.000000,130.191000,10.684626,-3.726098,53.233438,3942.559564, 0.941976,-5207.152287, 8.000000, 0.039429, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76536.120535,34.863000, 0.970468, 0.000017, 0.000191,743.293000,-2305.668693,103.862756, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
123.970000, 0.000000, 0.000000, 0.000000, 0.856000, 0.006000, 0.855000, 0.145000, 0.006000,-0.145000,300.952000,-2.117000,-300.944000, 0.404845,6508.983000,-10031.071000, 1.765607,503.349055, 3.538544,503.338988,112148415.160940,446667.869356,179.319640,-90.402976,-88.590208,160.000000,60000.000000,130.584000,10.684626,-3.676946,47.565141,3518.913598, 0.805969,-4709.747423, 8.000000, 0.039467, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76625.737376,34.973000, 0.971388, 0.000017, 0.000191,743.376000,-2275.859843,103.683539, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.040000, 0.000000, 0.000000, 0.000000, 1.414000, 0.010000, 1.414000, 0.414000, 0.010000, 0.414000,300.839000,-2.105000,-300.831000, 0.404648,6478.095000,-10030.928000, 2.917215,831.903317, 5.823323,831.886679,112148415.160940,446667.869356,179.695174,-90.400924,-98.155719,160.000000,60000.000000,130.052000,10.684626,-3.743512,53.677049,3970.631405, 0.902059,-5219.833713, 8.000000, 0.039498, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76715.404192,35.084000, 0.972308, 0.000017, 0.000191,743.459000,-2317.750024,104.076376, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.110000, 0.000000, 0.000000, 0.000000, 0.848000, 0.006000, 0.848000, 0.152000, 0.006000,-0.152000,300.635000,-2.093000,-300.628000, 0.404329,6447.223000,-10030.783000, 1.751028,499.086097, 3.473639,499.076116,112148415.160940,446667.869356,179.647659,-90.398882,-94.315103,160.000000,60000.000000,130.163000,10.684626,-3.729659,51.138405,3799.209519, 1.017086,-5013.031185, 8.000000, 0.039534, 0.000000, 0.000000, 0.000000, 3.506000, 0.000000, 0.000000, 1.000000,76805.107971,35.194000, 0.973229, 0.000017, 0.000191,743.541000,-2307.993758,104.030695, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.180000, 0.000000, 0.000000, 0.000000, 0.847000, 0.006000, 0.847000, 0.153000, 0.006000,-0.153000,300.578000,-2.082000,-300.570000, 0.404206,6416.362000,-10030.638000, 1.747547,498.373859, 3.453731,498.363891,112148415.160940,446667.869356,179.299855,-90.396849,-83.819995,160.000000,60000.000000,130.061000,10.684626,-3.742350,45.673768,3389.837558, 0.874711,-4457.698982, 8.000000, 0.039574, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,76894.866818,35.304000, 0.974150, 0.000017, 0.000191,743.624000,-2317.148602,104.171791, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.250000, 0.000000, 0.000000, 0.000000, 1.414000, 0.010000, 1.414000, 0.414000, 0.010000, 0.414000,300.428000,-2.070000,-300.421000, 0.403960,6385.511000,-10030.491000, 2.916348,831.741017, 5.730696,831.724382,112148415.160940,446667.869356,179.274156,-90.394826,-77.798340,160.000000,60000.000000,130.060000,10.684626,-3.742511,42.612901,3146.607619, 0.661643,-4137.669335, 8.000000, 0.039610, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,76984.679549,35.414000, 0.975071, 0.000017, 0.000190,743.707000,-2317.367374,104.224510, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.320000, 0.000000, 0.000000, 0.000000, 1.414000, 0.010000, 1.414000, 0.414000, 0.010000, 0.414000,300.275000,-2.059000,-300.268000, 0.403710,6354.678000,-10030.343000, 2.917114,831.900034, 5.706834,831.883396,112148415.160940,446667.869356,178.958585,-90.392812,-102.474674,160.000000,60000.000000,130.053000,10.684626,-3.743397,56.718673,4145.343764, 0.469267,-5449.679667, 8.000000, 0.039654, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,77074.527303,35.523000, 0.975992, 0.000017, 0.000190,743.789000,-2317.750243,104.274394, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.390000, 0.000000, 0.000000, 0.000000, 0.847000, 0.006000, 0.847000, 0.153000, 0.006000,-0.153000,300.057000,-2.047000,-300.050000, 0.403372,6323.858000,-10030.193000, 1.748400,498.301058, 3.398413,498.291092,112148415.160940,446667.869356,178.971828,-90.390808,-88.729243,160.000000,60000.000000,130.086000,10.684626,-3.739230,49.250930,3583.111304, 0.249782,-4715.789207, 8.000000, 0.039689, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,77164.421508,35.633000, 0.976914, 0.000017, 0.000190,743.872000,-2313.748506,104.270981, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.460000, 0.000000, 0.000000, 0.000000, 0.847000, 0.006000, 0.847000, 0.153000, 0.006000,-0.153000,299.865000,-2.035000,-299.858000, 0.403070,6293.064000,-10030.043000, 1.749723,498.511614, 3.384894,498.501644,112148415.160940,446667.869356,179.155268,-90.388812,-90.180464,160.000000,60000.000000,130.125000,10.684626,-3.734403,49.984552,3635.799636, 0.246927,-4791.318394, 8.000000, 0.039718, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,77254.324687,35.743000, 0.977835, 0.000017, 0.000190,743.954000,-2309.990017,104.278867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.530000, 0.000000, 0.000000, 0.000000, 0.848000, 0.006000, 0.848000, 0.153000, 0.006000,-0.153000,299.704000,-2.023000,-299.697000, 0.402808,6262.286000,-10029.891000, 1.750490,498.662119, 3.365969,498.652146,112148415.160940,446667.869356,179.280617,-90.386825,-92.227599,160.000000,60000.000000,130.147000,10.684626,-3.731607,50.754396,3715.042919, 0.473541,-4899.415141, 8.000000, 0.039752, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,77344.264705,35.853000, 0.978757, 0.000017, 0.000190,744.036000,-2307.945561,104.307058, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
124.600000, 0.000000, 0.000000, 0.000000, 1.390000, 0.009000, 1.390000, 0.390000, 0.009000, 0.390000,299.529000,-2.012000,-299.522000, 0.402528,6231.526000,-10029.738000, 2.871588,817.925450, 5.496459,817.909091,112148415.160940,446667.869356,179.596100,-90.384848,-96.644680,160.000000,60000.000000,130.477000,10.684626,-3.690380,52.188294,3849.471385, 0.770563,-5133.413689, 8.000000, 0.039783, 0.000000, 0.000000, 0.000000, 3.507000, 0.000000, 0.000000, 1.000000,77434.239279,35.962000, 0.979679, 0.000017, 0.000190,744.119000,-2282.158330,104.145576, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
