Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
391.9306,S,391.9306,0.07781485,0,0.97,0,0,129.7223,0.886642,0,0,0,0,0.12789492427207,0.12789492427207,0,-81.72167,-81.72167,-14.67,0,-0.08524791,25179.49,17833.42
392.9307,S,392.9307,0.07766846,0,0.97,0,0,129.7223,0.8866359,0,0,0,0,0.127399829602844,0.127399829602844,0,-81.59406,-81.59406,-14.67,0,-0.08524791,25097.84,17818.75
393.9308,S,393.9308,0.07752266,0,0.97,0,0,129.7223,0.8866298,0,0,0,0,0.126906837162139,0.126906837162139,0,-81.46693,-81.46693,-14.67,0,-0.08524791,25016.31,17804.08
394.9308,S,394.9308,0.07737747,0,0.97,0,0,129.7223,0.8866236,0,0,0,0,0.126409810843718,0.126409810843718,0,-81.34029,-81.34029,-14.67,0,-0.08524791,24934.92,17789.42
395.9309,S,395.9309,0.07723289,0,0.97,0,0,129.7223,0.8866175,0,0,0,0,0.12591549488063,0.12591549488063,0,-81.21414,-81.21414,-14.67,0,-0.08524791,24853.65,17774.75
396.9309,S,396.9309,0.07708892,0,0.97,0,0,129.7223,0.8866122,0,0,0,0,0.125446261807916,0.125446261807916,0,-81.08849,-81.08849,-14.67,0,-0.08524791,24772.5,17760.08
397.931,S,397.931,0.07694555,0,0.97,0,0,129.7223,0.8866068,0,0,0,0,0.124976749418025,0.124976749418025,0,-80.96333,-80.96333,-14.67,0,-0.08524791,24691.48,17745.41
398.9311,S,398.9311,0.07680274,0,0.97,0,0,129.7223,0.886601,0,0,0,0,0.124501421516754,0.124501421516754,0,-80.83862,-80.83862,-14.67,0,-0.08524791,24610.59,17730.74
399.9311,S,399.9311,0.07666053,0,0.97,0,0,129.7223,0.8865952,0,0,0,0,0.124018731039932,0.124018731039932,0,-80.71439,-80.71439,-14.67,0,-0.08524791,24529.82,17716.08
400.9312,S,400.9312,0.07651889,0,0.97,0,0,129.7223,0.8865894,0,0,0,0,0.123551024010702,0.123551024010702,0,-80.59064,-80.59064,-14.67,0,-0.08524791,24449.17,17701.41
401.9312,S,401.9312,0.07637784,0,0.97,0,0,129.7223,0.886584,0,0,0,0,0.123072489675181,0.123072489675181,0,-80.46735,-80.46735,-14.67,0,-0.08524791,24368.65,17686.74
402.9313,S,402.9313,0.07623735,0,0.97,0,0,129.7223,0.8865783,0,0,0,0,0.122601653467797,0.122601653467797,0,-80.34452,-80.34452,-14.67,0,-0.08524791,24288.25,17672.07
403.9314,S,403.9314,0.07609746,0,0.97,0,0,129.7223,0.886573,0,0,0,0,0.122137019029772,0.122137019029772,0,-80.22217,-80.22217,-14.67,0,-0.08524791,24207.97,17657.4
404.9314,S,404.9314,0.07595813,0,0.97,0,0,129.7223,0.8865679,0,0,0,0,0.121692710257165,0.121692710257165,0,-80.10029,-80.10029,-14.67,0,-0.08524791,24127.81,17642.74
405.9315,S,405.9315,0.07581937,0,0.97,0,0,129.7223,0.8865625,0,0,0,0,0.121227361496054,0.121227361496054,0,-79.97886,-79.97886,-14.67,0,-0.08524791,24047.78,17628.07
406.9315,S,406.9315,0.07568116,0,0.97,0,0,129.7223,0.8865576,0,0,0,0,0.120778749020914,0.120778749020914,0,-79.85788,-79.85788,-14.67,0,-0.08524791,23967.87,17613.4
407.9316,S,407.9316,0.07554353,0,0.97,0,0,129.7223,0.8865525,0,0,0,0,0.120325911432595,0.120325911432595,0,-79.73737,-79.73737,-14.67,0,-0.08524791,23888.07,17598.73
408.9317,S,408.9317,0.07540642,0,0.97,0,0,129.7223,0.8865471,0,0,0,0,0.11987047091462,0.11987047091462,0,-79.61729,-79.61729,-14.67,0,-0.08524791,23808.4,17584.06
409.9317,S,409.9317,0.07526989,0,0.97,0,0,129.7223,0.8865426,0,0,0,0,0.11943800421183,0.11943800421183,0,-79.49767,-79.49767,-14.67,0,-0.08524791,23728.85,17569.4
410.9318,S,410.9318,0.07513388,0,0.97,0,0,129.7223,0.8865373,0,0,0,0,0.118980589485368,0.118980589485368,0,-79.37848,-79.37848,-14.67,0,-0.08524791,23649.42,17554.73
411.9319,S,411.9319,0.07499842,0,0.97,0,0,129.7223,0.8865322,0,0,0,0,0.118530498689545,0.118530498689545,0,-79.25973,-79.25973,-14.67,0,-0.08524791,23570.11,17540.06
412.9319,S,412.9319,0.07486352,0,0.97,0,0,129.7223,0.8865273,0,0,0,0,0.118083876493856,0.118083876493856,0,-79.14143,-79.14143,-14.67,0,-0.08524791,23490.91,17525.39
413.932,S,413.932,0.07472914,0,0.97,0,0,129.7223,0.8865228,0,0,0,0,0.117661460717017,0.117661460717017,0,-79.02358,-79.02358,-14.67,0,-0.08524791,23411.84,17510.72
414.932,S,414.932,0.07459532,0,0.97,0,0,129.7223,0.8865184,0,0,0,0,0.117237746318999,0.117237746318999,0,-78.90617,-78.90617,-14.67,0,-0.08524791,23332.88,17496.06
415.9321,S,415.9321,0.074462,0,0.97,0,0,129.7223,0.8865137,0,0,0,0,0.116802233996687,0.116802233996687,0,-78.78916,-78.78916,-14.67,0,-0.08524791,23254.04,17481.39
416.9322,S,416.9322,0.0743292,0,0.97,0,0,129.7223,0.8865087,0,0,0,0,0.116362917688249,0.116362917688249,0,-78.67259,-78.67259,-14.67,0,-0.08524791,23175.31,17466.72
417.9322,S,417.9322,0.07419696,0,0.97,0,0,129.7223,0.8865046,0,0,0,0,0.115944455178685,0.115944455178685,0,-78.55647,-78.55647,-14.67,0,-0.08524791,23096.7,17452.05
418.9323,S,418.9323,0.07406523,0,0.97,0,0,129.7223,0.8865003,0,0,0,0,0.115532532481957,0.115532532481957,0,-78.44076,-78.44076,-14.67,0,-0.08524791,23018.21,17437.38
419.9323,S,419.9323,0.07393402,0,0.97,0,0,129.7223,0.8864956,0,0,0,0,0.115103205502898,0.115103205502898,0,-78.32547,-78.32547,-14.67,0,-0.08524791,22939.83,17422.72
420.9324,S,420.9324,0.0738033,0,0.97,0,0,129.7223,0.8864912,0,0,0,0,0.114679254671039,0.114679254671039,0,-78.21059,-78.21059,-14.67,0,-0.08524791,22861.57,17408.05
421.9325,S,421.9325,0.07367311,0,0.97,0,0,129.7223,0.886487,0,0,0,0,0.114274251241682,0.114274251241682,0,-78.09614,-78.09614,-14.67,0,-0.08524791,22783.42,17393.38
422.9325,S,422.9325,0.07354344,0,0.97,0,0,129.7223,0.8864828,0,0,0,0,0.113856678754637,0.113856678754637,0,-77.98211,-77.98211,-14.67,0,-0.08524791,22705.39,17378.71
423.9326,S,423.9326,0.07341424,0,0.97,0,0,129.7223,0.8864782,0,0,0,0,0.113435642077825,0.113435642077825,0,-77.86846,-77.86846,-14.67,0,-0.08524791,22627.47,17364.04
424.9326,S,424.9326,0.07328556,0,0.97,0,0,129.7223,0.8864741,0,0,0,0,0.11302167077794,0.11302167077794,0,-77.75524,-77.75524,-14.67,0,-0.08524791,22549.66,17349.38
425.9327,S,425.9327,0.07315741,0,0.97,0,0,129.7223,0.8864703,0,0,0,0,0.112626752973661,0.112626752973661,0,-77.64245,-77.64245,-14.67,0,-0.08524791,22471.97,17334.71
426.9328,S,426.9328,0.07302972,0,0.97,0,0,129.7223,0.8864663,0,0,0,0,0.112233718910559,0.112233718910559,0,-77.53004,-77.53004,-14.67,0,-0.08524791,22394.39,17320.04
427.9328,S,427.9328,0.07290254,0,0.97,0,0,129.7223,0.8864623,0,0,0,0,0.111826133723547,0.111826133723547,0,-77.41804,-77.41804,-14.67,0,-0.08524791,22316.92,17305.37
428.9329,S,428.9329,0.07277583,0,0.97,0,0,129.7223,0.8864583,0,0,0,0,0.111421357807032,0.111421357807032,0,-77.30643,-77.30643,-14.67,0,-0.08524791,22239.56,17290.71
429.933,S,429.933,0.07264964,0,0.97,0,0,129.7223,0.8864545,0,0,0,0,0.111024017789497,0.111024017789497,0,-77.19524,-77.19524,-14.67,0,-0.08524791,22162.32,17276.04
430.933,S,430.933,0.07252393,0,0.97,0,0,129.7223,0.8864513,0,0,0,0,0.110651719016246,0.110651719016246,0,-77.08445,-77.08445,-14.67,0,-0.08524791,22085.18,17261.37
431.9331,S,431.9331,0.07239868,0,0.97,0,0,129.7223,0.886447,0,0,0,0,0.110249144692418,0.110249144692418,0,-76.97402,-76.97402,-14.67,0,-0.08524791,22008.16,17246.7
432.9331,S,432.9331,0.0722739,0,0.97,0,0,129.7223,0.8864433,0,0,0,0,0.109856008252713,0.109856008252713,0,-76.86399,-76.86399,-14.67,0,-0.08524791,21931.25,17232.03
433.9332,S,433.9332,0.0721496,0,0.97,0,0,129.7223,0.8864392,0,0,0,0,0.109453002689762,0.109453002689762,0,-76.75435,-76.75435,-14.67,0,-0.08524791,21854.44,17217.37
434.9333,S,434.9333,0.07202579,0,0.97,0,0,129.7223,0.8864357,0,0,0,0,0.109070842791418,0.109070842791418,0,-76.6451,-76.6451,-14.67,0,-0.08524791,21777.75,17202.7
435.9333,S,435.9333,0.07190245,0,0.97,0,0,129.7223,0.886432,0,0,0,0,0.108675367103359,0.108675367103359,0,-76.53625,-76.53625,-14.67,0,-0.08524791,21701.16,17188.03
436.9334,S,436.9334,0.07177956,0,0.97,0,0,129.7223,0.8864284,0,0,0,0,0.108304516139029,0.108304516139029,0,-76.42776,-76.42776,-14.67,0,-0.08524791,21624.69,17173.36
437.9334,S,437.9334,0.07165714,0,0.97,0,0,129.7223,0.8864248,0,0,0,0,0.107909534531444,0.107909534531444,0,-76.31966,-76.31966,-14.67,0,-0.08524791,21548.32,17158.69
438.9335,S,438.9335,0.07153519,0,0.97,0,0,129.7223,0.8864213,0,0,0,0,0.107528754372872,0.107528754372872,0,-76.21194,-76.21194,-14.67,0,-0.08524791,21472.06,17144.03
439.9336,S,439.9336,0.07141371,0,0.97,0,0,129.7223,0.8864184,0,0,0,0,0.107179244257509,0.107179244257509,0,-76.10461,-76.10461,-14.67,0,-0.08524791,21395.9,17129.36
440.9336,S,440.9336,0.07129269,0,0.97,0,0,129.7223,0.8864151,0,0,0,0,0.106801018813698,0.106801018813698,0,-75.99765,-75.99765,-14.67,0,-0.08524791,21319.86,17114.69
441.9337,S,441.9337,0.07117212,0,0.97,0,0,129.7223,0.8864118,0,0,0,0,0.106432373831865,0.106432373831865,0,-75.89106,-75.89106,-14.67,0,-0.08524791,21243.92,17100.02
442.9337,S,442.9337,0.07105199,0,0.97,0,0,129.7223,0.8864092,0,0,0,0,0.106083545124235,0.106083545124235,0,-75.78484,-75.78484,-14.67,0,-0.08524791,21168.09,17085.35
443.9338,S,443.9338,0.07093232,0,0.97,0,0,129.7223,0.8864059,0,0,0,0,0.105703063670362,0.105703063670362,0,-75.67899,-75.67899,-14.67,0,-0.08524791,21092.36,17070.69
444.9339,S,444.9339,0.07081306,0,0.97,0,0,129.7223,0.8864023,0,0,0,0,0.105335884900505,0.105335884900505,0,-75.57347,-75.57347,-14.67,0,-0.08524791,21016.74,17056.02
445.9339,S,445.9339,0.07069428,0,0.97,0,0,129.7223,0.8863991,0,0,0,0,0.104961541843224,0.104961541843224,0,-75.46835,-75.46835,-14.67,0,-0.08524791,20941.22,17041.35
446.934,S,446.934,0.07057592,0,0.97,0,0,129.7223,0.8863958,0,0,0,0,0.104598402808428,0.104598402808428,0,-75.36358,-75.36358,-14.67,0,-0.08524791,20865.81,17026.68
447.9341,S,447.9341,0.07045802,0,0.97,0,0,129.7223,0.8863934,0,0,0,0,0.104252028357621,0.104252028357621,0,-75.25919,-75.25919,-14.67,0,-0.08524791,20790.51,17012.01
448.9341,S,448.9341,0.07034055,0,0.97,0,0,129.7223,0.8863903,0,0,0,0,0.103897173753495,0.103897173753495,0,-75.15514,-75.15514,-14.67,0,-0.08524791,20715.3,16997.35
449.9342,S,449.9342,0.07022351,0,0.97,0,0,129.7223,0.8863873,0,0,0,0,0.103542024579234,0.103542024579234,0,-75.05145,-75.05145,-14.67,0,-0.08524791,20640.21,16982.68
450.9342,S,450.9342,0.0701069,0,0.97,0,0,129.7223,0.8863843,0,0,0,0,0.103182856591147,0.103182856591147,0,-74.94811,-74.94811,-14.67,0,-0.08524791,20565.21,16968.01
451.9343,S,451.9343,0.0699907,0,0.97,0,0,129.7223,0.8863812,0,0,0,0,0.10282362226107,0.10282362226107,0,-74.84511,-74.84511,-14.67,0,-0.08524791,20490.32,16953.34
452.9344,S,452.9344,0.06987495,0,0.97,0,0,129.7223,0.8863782,0,0,0,0,0.102462709002559,0.102462709002559,0,-74.74248,-74.74248,-14.67,0,-0.08524791,20415.53,16938.67
453.9344,S,453.9344,0.06975962,0,0.97,0,0,129.7223,0.8863757,0,0,0,0,0.102130497321788,0.102130497321788,0,-74.6402,-74.6402,-14.67,0,-0.08524791,20340.84,16924.01
454.9345,S,454.9345,0.06964471,0,0.97,0,0,129.7223,0.8863731,0,0,0,0,0.101777227919037,0.101777227919037,0,-74.53825,-74.53825,-14.67,0,-0.08524791,20266.26,16909.34
455.9345,S,455.9345,0.06953022,0,0.97,0,0,129.7223,0.8863701,0,0,0,0,0.101429041976758,0.101429041976758,0,-74.43665,-74.43665,-14.67,0,-0.08524791,20191.78,16894.67
456.9346,S,456.9346,0.06941613,0,0.97,0,0,129.7223,0.8863672,0,0,0,0,0.101087607756803,0.101087607756803,0,-74.33539,-74.33539,-14.67,0,-0.08524791,20117.4,16880
457.9347,S,457.9347,0.06930248,0,0.97,0,0,129.7223,0.8863648,0,0,0,0,0.100752263320487,0.100752263320487,0,-74.23448,-74.23448,-14.67,0,-0.08524791,20043.12,16865.33
458.9347,S,458.9347,0.06918923,0,0.97,0,0,129.7223,0.8863624,0,0,0,0,0.100416497973939,0.100416497973939,0,-74.13392,-74.13392,-14.67,0,-0.08524791,19968.94,16850.67
459.9348,S,459.9348,0.06907641,0,0.97,0,0,129.7223,0.8863605,0,0,0,0,0.100109824049383,0.100109824049383,0,-74.03371,-74.03371,-14.67,0,-0.08524791,19894.86,16836
460.9348,S,460.9348,0.06896395,0,0.97,0,0,129.7223,0.8863572,0,0,0,0,0.0997412993206623,0.0997412993206623,0,-73.93378,-73.93378,-14.67,0,-0.08524791,19820.88,16821.33
461.9349,S,461.9349,0.06885194,0,0.97,0,0,129.7223,0.8863548,0,0,0,0,0.0994093099108966,0.0994093099108966,0,-73.83422,-73.83422,-14.67,0,-0.08524791,19747,16806.66
462.935,S,462.935,0.06874031,0,0.97,0,0,129.7223,0.8863521,0,0,0,0,0.0990759383189683,0.0990759383189683,0,-73.73498,-73.73498,-14.67,0,-0.08524791,19673.22,16791.99
463.935,S,463.935,0.06862911,0,0.97,0,0,129.7223,0.8863504,0,0,0,0,0.098762365081825,0.098762365081825,0,-73.6361,-73.6361,-14.67,0,-0.08524791,19599.54,16777.33
464.9351,S,464.9351,0.06851827,0,0.97,0,0,129.7223,0.8863481,0,0,0,0,0.0984291954084782,0.0984291954084782,0,-73.53751,-73.53751,-14.67,0,-0.08524791,19525.96,16762.66
465.9352,S,465.9352,0.06840784,0,0.97,0,0,129.7223,0.8863456,0,0,0,0,0.0981009875494365,0.0981009875494365,0,-73.43926,-73.43926,-14.67,0,-0.08524791,19452.47,16747.99
466.9352,S,466.9352,0.0682978,0,0.97,0,0,129.7223,0.8863434,0,0,0,0,0.0977841152211951,0.0977841152211951,0,-73.34133,-73.34133,-14.67,0,-0.08524791,19379.08,16733.32
467.9353,S,467.9353,0.06818816,0,0.97,0,0,129.7223,0.8863414,0,0,0,0,0.0974787030942324,0.0974787030942324,0,-73.24374,-73.24374,-14.67,0,-0.08524791,19305.79,16718.65
468.9353,S,468.9353,0.06807891,0,0.97,0,0,129.7223,0.8863396,0,0,0,0,0.0971597769302193,0.0971597769302193,0,-73.14646,-73.14646,-14.67,0,-0.08524791,19232.6,16703.99
469.9354,S,469.9354,0.06797004,0,0.97,0,0,129.7223,0.8863371,0,0,0,0,0.0968276034488156,0.0968276034488156,0,-73.04949,-73.04949,-14.67,0,-0.08524791,19159.5,16689.32
470.9355,S,470.9355,0.06786154,0,0.97,0,0,129.7223,0.8863354,0,0,0,0,0.0965280768335717,0.0965280768335717,0,-72.95285,-72.95285,-14.67,0,-0.08524791,19086.51,16674.65
471.9355,S,471.9355,0.06775344,0,0.97,0,0,129.7223,0.8863328,0,0,0,0,0.0961941698264326,0.0961941698264326,0,-72.85652,-72.85652,-14.67,0,-0.08524791,19013.61,16659.98
472.9356,S,472.9356,0.06764571,0,0.97,0,0,129.7223,0.8863308,0,0,0,0,0.0958816146040746,0.0958816146040746,0,-72.76049,-72.76049,-14.67,0,-0.08524791,18940.8,16645.31
473.9356,S,473.9356,0.06753838,0,0.97,0,0,129.7223,0.8863288,0,0,0,0,0.0955707886814992,0.0955707886814992,0,-72.6648,-72.6648,-14.67,0,-0.08524791,18868.1,16630.65
474.9357,S,474.9357,0.0674314,0,0.97,0,0,129.7223,0.8863262,0,0,0,0,0.0952383051181656,0.0952383051181656,0,-72.5694,-72.5694,-14.67,0,-0.08524791,18795.48,16615.98
475.9358,S,475.9358,0.06732483,0,0.97,0,0,129.7223,0.8863249,0,0,0,0,0.0949438897551218,0.0949438897551218,0,-72.47434,-72.47434,-14.67,0,-0.08524791,18722.96,16601.31
476.9358,S,476.9358,0.06721861,0,0.97,0,0,129.7223,0.8863229,0,0,0,0,0.0946344888454362,0.0946344888454362,0,-72.37956,-72.37956,-14.67,0,-0.08524791,18650.54,16586.64
477.9359,S,477.9359,0.0671128,0,0.97,0,0,129.7223,0.8863213,0,0,0,0,0.094338382469239,0.094338382469239,0,-72.28513,-72.28513,-14.67,0,-0.08524791,18578.22,16571.97
478.9359,S,478.9359,0.0670073,0,0.97,0,0,129.7223,0.8863196,0,0,0,0,0.0940401658794698,0.0940401658794698,0,-72.19096,-72.19096,-14.67,0,-0.08524791,18505.98,16557.31
479.936,S,479.936,0.06690219,0,0.97,0,0,129.7223,0.8863175,0,0,0,0,0.0937315690589386,0.0937315690589386,0,-72.09711,-72.09711,-14.67,0,-0.08524791,18433.84,16542.64
480.9361,S,480.9361,0.06679746,0,0.97,0,0,129.7223,0.8863158,0,0,0,0,0.093418837626345,0.093418837626345,0,-72.00356,-72.00356,-14.67,0,-0.08524791,18361.8,16527.97
481.9361,S,481.9361,0.06669306,0,0.97,0,0,129.7223,0.8863136,0,0,0,0,0.0931122894915433,0.0931122894915433,0,-71.91029,-71.91029,-14.67,0,-0.08524791,18289.85,16513.3
482.9362,S,482.9362,0.06658905,0,0.97,0,0,129.7223,0.8863124,0,0,0,0,0.0928402170939222,0.0928402170939222,0,-71.81735,-71.81735,-14.67,0,-0.08524791,18217.99,16498.63
483.9362,S,483.9362,0.06648538,0,0.97,0,0,129.7223,0.8863101,0,0,0,0,0.0925050003343273,0.0925050003343273,0,-71.72469,-71.72469,-14.67,0,-0.08524791,18146.22,16483.97
484.9363,S,484.9363,0.06638209,0,0.97,0,0,129.7223,0.8863091,0,0,0,0,0.092243432158071,0.092243432158071,0,-71.63234,-71.63234,-14.67,0,-0.08524791,18074.55,16469.3
485.9364,S,485.9364,0.06627913,0,0.97,0,0,129.7223,0.8863072,0,0,0,0,0.0919395168534081,0.0919395168534081,0,-71.54027,-71.54027,-14.67,0,-0.08524791,18002.96,16454.63
486.9364,S,486.9364,0.06617653,0,0.97,0,0,129.7223,0.8863053,0,0,0,0,0.0916450527113639,0.0916450527113639,0,-71.44849,-71.44849,-14.67,0,-0.08524791,17931.47,16439.96
487.9365,S,487.9365,0.0660743,0,0.97,0,0,129.7223,0.8863046,0,0,0,0,0.0913780719392179,0.0913780719392179,0,-71.35703,-71.35703,-14.67,0,-0.08524791,17860.08,16425.29
488.9366,S,488.9366,0.06597241,0,0.97,0,0,129.7223,0.8863024,0,0,0,0,0.0910564648339118,0.0910564648339118,0,-71.26584,-71.26584,-14.67,0,-0.08524791,17788.77,16410.63
489.9366,S,489.9366,0.06587084,0,0.97,0,0,129.7223,0.886301,0,0,0,0,0.0907777472935436,0.0907777472935436,0,-71.17492,-71.17492,-14.67,0,-0.08524791,17717.55,16395.96
490.9367,S,490.9367,0.06576965,0,0.97,0,0,129.7223,0.8862995,0,0,0,0,0.0904871427934495,0.0904871427934495,0,-71.08431,-71.08431,-14.67,0,-0.08524791,17646.43,16381.29
491.9367,S,491.9367,0.0656688,0,0.97,0,0,129.7223,0.8862985,0,0,0,0,0.0902076654784878,0.0902076654784878,0,-70.994,-70.994,-14.67,0,-0.08524791,17575.39,16366.62
492.9368,S,492.9368,0.06556828,0,0.97,0,0,129.7223,0.886297,0,0,0,0,0.0899406448106603,0.0899406448106603,0,-70.90395,-70.90395,-14.67,0,-0.08524791,17504.45,16351.96
493.9369,S,493.9369,0.06546811,0,0.97,0,0,129.7223,0.8862953,0,0,0,0,0.0896388939139854,0.0896388939139854,0,-70.81419,-70.81419,-14.67,0,-0.08524791,17433.59,16337.29
494.9369,S,494.9369,0.06536826,0,0.97,0,0,129.7223,0.8862939,0,0,0,0,0.0893552976598784,0.0893552976598784,0,-70.72469,-70.72469,-14.67,0,-0.08524791,17362.83,16322.62
495.937,S,495.937,0.06526877,0,0.97,0,0,129.7223,0.8862925,0,0,0,0,0.0890669542680769,0.0890669542680769,0,-70.6355,-70.6355,-14.67,0,-0.08524791,17292.15,16307.95
496.937,S,496.937,0.0651696,0,0.97,0,0,129.7223,0.8862913,0,0,0,0,0.0888002320461183,0.0888002320461183,0,-70.54658,-70.54658,-14.67,0,-0.08524791,17221.57,16293.28
497.9371,S,497.9371,0.06507076,0,0.97,0,0,129.7223,0.8862898,0,0,0,0,0.0885122628794051,0.0885122628794051,0,-70.45792,-70.45792,-14.67,0,-0.08524791,17151.07,16278.62
498.9372,S,498.9372,0.06497226,0,0.97,0,0,129.7223,0.8862886,0,0,0,0,0.0882446352608142,0.0882446352608142,0,-70.36954,-70.36954,-14.67,0,-0.08524791,17080.66,16263.95
499.9372,S,499.9372,0.06487408,0,0.97,0,0,129.7223,0.8862869,0,0,0,0,0.0879451155607001,0.0879451155607001,0,-70.28143,-70.28143,-14.67,0,-0.08524791,17010.34,16249.28
500.9373,S,500.9373,0.06477625,0,0.97,0,0,129.7223,0.886286,0,0,0,0,0.0876739921968266,0.0876739921968266,0,-70.19363,-70.19363,-14.67,0,-0.08524791,16940.11,16234.61
501.9373,S,501.9373,0.06467872,0,0.97,0,0,129.7223,0.8862844,0,0,0,0,0.0874034954214764,0.0874034954214764,0,-70.10606,-70.10606,-14.67,0,-0.08524791,16869.96,16219.94
502.9374,S,502.9374,0.06458155,0,0.97,0,0,129.7223,0.8862841,0,0,0,0,0.0871493993857726,0.0871493993857726,0,-70.0188,-70.0188,-14.67,0,-0.08524791,16799.9,16205.28
503.9375,S,503.9375,0.06448469,0,0.97,0,0,129.7223,0.8862836,0,0,0,0,0.0868999460943201,0.0868999460943201,0,-69.93179,-69.93179,-14.67,0,-0.08524791,16729.93,16190.61
504.9375,S,504.9375,0.06438813,0,0.97,0,0,129.7223,0.8862822,0,0,0,0,0.086625269380221,0.086625269380221,0,-69.84505,-69.84505,-14.67,0,-0.08524791,16660.04,16175.94
505.9376,S,505.9376,0.0642919,0,0.97,0,0,129.7223,0.8862809,0,0,0,0,0.0863523947780536,0.0863523947780536,0,-69.75856,-69.75856,-14.67,0,-0.08524791,16590.25,16161.27
506.9377,S,506.9377,0.06419601,0,0.97,0,0,129.7223,0.8862804,0,0,0,0,0.0861009916275677,0.0861009916275677,0,-69.67236,-69.67236,-14.67,0,-0.08524791,16520.54,16146.6
507.9377,S,507.9377,0.06410041,0,0.97,0,0,129.7223,0.8862796,0,0,0,0,0.085844554658749,0.085844554658749,0,-69.58641,-69.58641,-14.67,0,-0.08524791,16450.91,16131.94
508.9378,S,508.9378,0.06400515,0,0.97,0,0,129.7223,0.8862786,0,0,0,0,0.0855828100649845,0.0855828100649845,0,-69.50073,-69.50073,-14.67,0,-0.08524791,16381.37,16117.27
509.9378,S,509.9378,0.0639102,0,0.97,0,0,129.7223,0.8862777,0,0,0,0,0.0853185366687512,0.0853185366687512,0,-69.41531,-69.41531,-14.67,0,-0.08524791,16311.92,16102.6
510.9379,S,510.9379,0.06381554,0,0.97,0,0,129.7223,0.8862769,0,0,0,0,0.0850659780934606,0.0850659780934606,0,-69.33015,-69.33015,-14.67,0,-0.08524791,16242.55,16087.93
511.938,S,511.938,0.06372119,0,0.97,0,0,129.7223,0.8862757,0,0,0,0,0.0847907841477848,0.0847907841477848,0,-69.24522,-69.24522,-14.67,0,-0.08524791,16173.26,16073.26
512.9377,S,512.9377,0.06362714,0,0.97,0,0,129.7223,0.8862742,0,0,0,0,0.0845154582725627,0.0845154582725627,0,-69.16055,-69.16055,-14.67,0,-0.08524791,16104.07,16058.6
513.9375,S,513.9375,0.06353343,0,0.97,0,0,129.7223,0.8862743,0,0,0,0,0.0842936591574102,0.0842936591574102,0,-69.07617,-69.07617,-14.67,0,-0.08524791,16034.95,16043.93
514.9373,S,514.9373,0.06344,0,0.97,0,0,129.7223,0.8862734,0,0,0,0,0.0840425068433106,0.0840425068433106,0,-68.99203,-68.99203,-14.67,0,-0.08524791,15965.92,16029.26
515.937,S,515.937,0.06334688,0,0.97,0,0,129.7223,0.8862721,0,0,0,0,0.0837616275475952,0.0837616275475952,0,-68.90814,-68.90814,-14.67,0,-0.08524791,15896.98,16014.59
516.9368,S,516.9368,0.06325407,0,0.97,0,0,129.7223,0.8862718,0,0,0,0,0.0835207002887586,0.0835207002887586,0,-68.82451,-68.82451,-14.67,0,-0.08524791,15828.11,15999.92
517.9365,S,517.9365,0.06316154,0,0.97,0,0,129.7223,0.8862707,0,0,0,0,0.0832524148264184,0.0832524148264184,0,-68.74112,-68.74112,-14.67,0,-0.08524791,15759.33,15985.26
518.9363,S,518.9363,0.06306934,0,0.97,0,0,129.7223,0.8862703,0,0,0,0,0.0830202729750269,0.0830202729750269,0,-68.658,-68.658,-14.67,0,-0.08524791,15690.64,15970.59
519.936,S,519.936,0.06297743,0,0.97,0,0,129.7223,0.8862697,0,0,0,0,0.0827785516128401,0.0827785516128401,0,-68.57511,-68.57511,-14.67,0,-0.08524791,15622.03,15955.92
520.9358,S,520.9358,0.06288581,0,0.97,0,0,129.7223,0.8862687,0,0,0,0,0.0825187290543994,0.0825187290543994,0,-68.49248,-68.49248,-14.67,0,-0.08524791,15553.5,15941.25
521.9355,S,521.9355,0.06279449,0,0.97,0,0,129.7223,0.8862692,0,0,0,0,0.0823081451342276,0.0823081451342276,0,-68.4101,-68.4101,-14.67,0,-0.08524791,15485.05,15926.58
522.9353,S,522.9353,0.06270345,0,0.97,0,0,129.7223,0.8862674,0,0,0,0,0.0820159198320809,0.0820159198320809,0,-68.32794,-68.32794,-14.67,0,-0.08524791,15416.69,15911.92
523.9351,S,523.9351,0.0626127,0,0.97,0,0,129.7223,0.8862668,0,0,0,0,0.0817751110816829,0.0817751110816829,0,-68.24603,-68.24603,-14.67,0,-0.08524791,15348.4,15897.25
524.9348,S,524.9348,0.06252225,0,0.97,0,0,129.7223,0.8862669,0,0,0,0,0.0815491117135707,0.0815491117135707,0,-68.16438,-68.16438,-14.67,0,-0.08524791,15280.2,15882.58
525.9346,S,525.9346,0.06243207,0,0.97,0,0,129.7223,0.8862657,0,0,0,0,0.0813015373722976,0.0813015373722976,0,-68.08295,-68.08295,-14.67,0,-0.08524791,15212.08,15867.91
