Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
878.8293,S,878.8293,0.0301535,0,2.2,0,0,134.7228,0.2789001,0,0,0,0,0.0186264443048572,0.0186264443048572,0,-33.36974,-33.36974,0,0,-0.09309406,9727.786,11816.75
879.8291,S,879.8291,0.03013314,0,2.2,0,0,134.7228,0.2789004,0,0,0,0,0.0185683175322566,0.0185683175322566,0,-33.35114,-33.35114,0,0,-0.09309406,9694.427,11816.75
880.8289,S,880.8289,0.03011283,0,2.2,0,0,134.7228,0.2789013,0,0,0,0,0.0185695400897856,0.0185695400897856,0,-33.33259,-33.33259,0,0,-0.09309406,9661.086,11816.75
881.8286,S,881.8286,0.03009256,0,2.2,0,0,134.7228,0.278902,0,0,0,0,0.0185301611019142,0.0185301611019142,0,-33.31406,-33.31406,0,0,-0.09309406,9627.764,11816.75
882.8284,S,882.8284,0.03007231,0,2.2,0,0,134.7228,0.2789029,0,0,0,0,0.0185349032077795,0.0185349032077795,0,-33.29556,-33.29556,0,0,-0.09309406,9594.46,11816.75
883.8281,S,883.8281,0.03005206,0,2.2,0,0,134.7228,0.2789031,0,0,0,0,0.0184567962987785,0.0184567962987785,0,-33.27705,-33.27705,0,0,-0.09309406,9561.174,11816.75
884.8279,S,884.8279,0.03003187,0,2.2,0,0,134.7228,0.278904,0,0,0,0,0.0184385103556366,0.0184385103556366,0,-33.2586,-33.2586,0,0,-0.09309406,9527.907,11816.75
885.8276,S,885.8276,0.03001172,0,2.2,0,0,134.7228,0.2789049,0,0,0,0,0.0184380541518081,0.0184380541518081,0,-33.24018,-33.24018,0,0,-0.09309406,9494.659,11816.75
886.8274,S,886.8274,0.02999158,0,2.2,0,0,134.7228,0.2789054,0,0,0,0,0.0184013744386817,0.0184013744386817,0,-33.22177,-33.22177,0,0,-0.09309406,9461.43,11816.75
887.8271,S,887.8271,0.02997146,0,2.2,0,0,134.7228,0.2789061,0,0,0,0,0.0183858025525865,0.0183858025525865,0,-33.20338,-33.20338,0,0,-0.09309406,9428.218,11816.75
888.8269,S,888.8269,0.02995139,0,2.2,0,0,134.7228,0.2789067,0,0,0,0,0.0183463370480936,0.0183463370480936,0,-33.18502,-33.18502,0,0,-0.09309406,9395.024,11816.75
889.8267,S,889.8267,0.02993134,0,2.2,0,0,134.7228,0.2789074,0,0,0,0,0.0183092261178786,0.0183092261178786,0,-33.16669,-33.16669,0,0,-0.09309406,9361.85,11816.75
890.8264,S,890.8264,0.02991133,0,2.2,0,0,134.7228,0.2789081,0,0,0,0,0.0182944601314361,0.0182944601314361,0,-33.14839,-33.14839,0,0,-0.09309406,9328.692,11816.75
891.8262,S,891.8262,0.02989134,0,2.2,0,0,134.7228,0.2789087,0,0,0,0,0.0182590279585213,0.0182590279585213,0,-33.1301,-33.1301,0,0,-0.09309406,9295.554,11816.75
892.8259,S,892.8259,0.02987139,0,2.2,0,0,134.7228,0.2789096,0,0,0,0,0.018245604197233,0.018245604197233,0,-33.11185,-33.11185,0,0,-0.09309406,9262.434,11816.75
893.8257,S,893.8257,0.02985147,0,2.2,0,0,134.7228,0.2789103,0,0,0,0,0.0182323225434615,0.0182323225434615,0,-33.09363,-33.09363,0,0,-0.09309406,9229.332,11816.75
894.8254,S,894.8254,0.02983157,0,2.2,0,0,134.7228,0.2789111,0,0,0,0,0.018221222150089,0.018221222150089,0,-33.07542,-33.07542,0,0,-0.09309406,9196.249,11816.75
895.8252,S,895.8252,0.02981168,0,2.2,0,0,134.7228,0.2789114,0,0,0,0,0.0181522330205439,0.0181522330205439,0,-33.05722,-33.05722,0,0,-0.09309406,9163.184,11816.75
896.825,S,896.825,0.02979184,0,2.2,0,0,134.7228,0.2789119,0,0,0,0,0.0181018687720496,0.0181018687720496,0,-33.03906,-33.03906,0,0,-0.09309406,9130.136,11816.75
897.8247,S,897.8247,0.02977204,0,2.2,0,0,134.7228,0.2789131,0,0,0,0,0.0181549477089646,0.0181549477089646,0,-33.02094,-33.02094,0,0,-0.09309406,9097.106,11816.75
898.8245,S,898.8245,0.02975227,0,2.2,0,0,134.7228,0.2789139,0,0,0,0,0.0181310693553698,0.0181310693553698,0,-33.00284,-33.00284,0,0,-0.09309406,9064.096,11816.75
899.8242,S,899.8242,0.0297325,0,2.2,0,0,134.7228,0.2789142,0,0,0,0,0.018064686365868,0.018064686365868,0,-32.98474,-32.98474,0,0,-0.09309406,9031.103,11816.75
900.824,S,900.824,0.02971279,0,2.2,0,0,134.7228,0.2789151,0,0,0,0,0.0180444638297175,0.0180444638297175,0,-32.96669,-32.96669,0,0,-0.09309406,8998.128,11816.75
901.8237,S,901.8237,0.02969308,0,2.2,0,0,134.7228,0.2789158,0,0,0,0,0.0180238598965019,0.0180238598965019,0,-32.94865,-32.94865,0,0,-0.09309406,8965.172,11816.75
902.8235,S,902.8235,0.02967342,0,2.2,0,0,134.7228,0.2789165,0,0,0,0,0.018007707730753,0.018007707730753,0,-32.93064,-32.93064,0,0,-0.09309406,8932.233,11816.75
903.8232,S,903.8232,0.02965378,0,2.2,0,0,134.7228,0.278917,0,0,0,0,0.0179690007351567,0.0179690007351567,0,-32.91265,-32.91265,0,0,-0.09309406,8899.312,11816.75
904.823,S,904.823,0.02963417,0,2.2,0,0,134.7228,0.2789178,0,0,0,0,0.0179378234098948,0.0179378234098948,0,-32.89469,-32.89469,0,0,-0.09309406,8866.409,11816.75
905.8228,S,905.8228,0.02972376,0,2.2,0,0,134.7228,0.2783577,0,0,0,0,-0.062336553751301,-0.062336553751301,0,-32.99795,-32.99795,0,0,-0.09309406,8833.466,11816.75
906.8225,S,906.8225,0.02972798,0,2.2,0,0,134.7228,0.278884,0,0,0,0,0.0128422550188532,0.0128422550188532,0,-33.00647,-33.00647,0,0,-0.09309406,8800.459,11816.75
907.8223,S,907.8223,0.02970741,0,2.2,0,0,134.7228,0.2789449,0,0,0,0,0.0214309863307349,0.0214309863307349,0,-32.98745,-32.98745,0,0,-0.09309406,8767.462,11816.75
908.822,S,908.822,0.02968405,0,2.2,0,0,134.7228,0.2789522,0,0,0,0,0.0223733861850377,0.0223733861850377,0,-32.96532,-32.96532,0,0,-0.09309406,8734.486,11816.75
909.8218,S,909.8218,0.02966044,0,2.2,0,0,134.7228,0.2789536,0,0,0,0,0.0224365291859954,0.0224365291859954,0,-32.94291,-32.94291,0,0,-0.09309406,8701.533,11816.75
910.8215,S,910.8215,0.02963684,0,2.2,0,0,134.7228,0.2789541,0,0,0,0,0.0223915177193135,0.0223915177193135,0,-32.9205,-32.9205,0,0,-0.09309406,8668.603,11816.75
911.8213,S,911.8213,0.0296133,0,2.2,0,0,134.7228,0.2789545,0,0,0,0,0.022328677439063,0.022328677439063,0,-32.89815,-32.89815,0,0,-0.09309406,8635.694,11816.75
912.821,S,912.821,0.02958982,0,2.2,0,0,134.7228,0.2789549,0,0,0,0,0.0222728700464643,0.0222728700464643,0,-32.87586,-32.87586,0,0,-0.09309406,8602.809,11816.75
913.8208,S,913.8208,0.02956642,0,2.2,0,0,134.7228,0.2789554,0,0,0,0,0.0222170467661087,0.0222170467661087,0,-32.85365,-32.85365,0,0,-0.09309406,8569.945,11816.75
914.8206,S,914.8206,0.02954307,0,2.2,0,0,134.7228,0.2789557,0,0,0,0,0.0221355481387562,0.0221355481387562,0,-32.83147,-32.83147,0,0,-0.09309406,8537.104,11816.75
915.8203,S,915.8203,0.02951978,0,2.2,0,0,134.7228,0.2789561,0,0,0,0,0.0220745647541207,0.0220745647541207,0,-32.80936,-32.80936,0,0,-0.09309406,8504.284,11816.75
916.8201,S,916.8201,0.02949656,0,2.2,0,0,134.7228,0.2789567,0,0,0,0,0.0220252947461361,0.0220252947461361,0,-32.78732,-32.78732,0,0,-0.09309406,8471.487,11816.75
917.8198,S,917.8198,0.02947338,0,2.2,0,0,134.7228,0.2789569,0,0,0,0,0.0219647403169958,0.0219647403169958,0,-32.76532,-32.76532,0,0,-0.09309406,8438.712,11816.75
918.8196,S,918.8196,0.02945029,0,2.2,0,0,134.7228,0.2789576,0,0,0,0,0.0219262902638135,0.0219262902638135,0,-32.74341,-32.74341,0,0,-0.09309406,8405.959,11816.75
919.8193,S,919.8193,0.02942723,0,2.2,0,0,134.7228,0.2789578,0,0,0,0,0.0218420070072654,0.0218420070072654,0,-32.72152,-32.72152,0,0,-0.09309406,8373.228,11816.75
920.8191,S,920.8191,0.02940426,0,2.2,0,0,134.7228,0.2789585,0,0,0,0,0.0218067346724524,0.0218067346724524,0,-32.69972,-32.69972,0,0,-0.09309406,8340.519,11816.75
921.8188,S,921.8188,0.02938133,0,2.2,0,0,134.7228,0.2789589,0,0,0,0,0.0217384552659254,0.0217384552659254,0,-32.67796,-32.67796,0,0,-0.09309406,8307.831,11816.75
922.8186,S,922.8186,0.02935847,0,2.2,0,0,134.7228,0.2789591,0,0,0,0,0.0216405332598981,0.0216405332598981,0,-32.65626,-32.65626,0,0,-0.09309406,8275.165,11816.75
923.8184,S,923.8184,0.02933568,0,2.2,0,0,134.7228,0.2789599,0,0,0,0,0.0216348157377908,0.0216348157377908,0,-32.63464,-32.63464,0,0,-0.09309406,8242.521,11816.75
924.8181,S,924.8181,0.02931292,0,2.2,0,0,134.7228,0.2789601,0,0,0,0,0.0215617833377451,0.0215617833377451,0,-32.61304,-32.61304,0,0,-0.09309406,8209.897,11816.75
925.8179,S,925.8179,0.02929024,0,2.2,0,0,134.7228,0.2789605,0,0,0,0,0.0214946439808159,0.0214946439808159,0,-32.59152,-32.59152,0,0,-0.09309406,8177.296,11816.75
926.8176,S,926.8176,0.02926762,0,2.2,0,0,134.7228,0.2789611,0,0,0,0,0.0214437300910006,0.0214437300910006,0,-32.57006,-32.57006,0,0,-0.09309406,8144.717,11816.75
927.8174,S,927.8174,0.02924505,0,2.2,0,0,134.7228,0.2789616,0,0,0,0,0.0214056587615019,0.0214056587615019,0,-32.54865,-32.54865,0,0,-0.09309406,8112.159,11816.75
928.8171,S,928.8171,0.02922254,0,2.2,0,0,134.7228,0.2789619,0,0,0,0,0.0213194847598004,0.0213194847598004,0,-32.52729,-32.52729,0,0,-0.09309406,8079.622,11816.75
929.8169,S,929.8169,0.02920009,0,2.2,0,0,134.7228,0.2789624,0,0,0,0,0.0212886070245304,0.0212886070245304,0,-32.50599,-32.50599,0,0,-0.09309406,8047.106,11816.75
930.8167,S,930.8167,0.0291777,0,2.2,0,0,134.7228,0.2789627,0,0,0,0,0.0212046712743614,0.0212046712743614,0,-32.48475,-32.48475,0,0,-0.09309406,8014.612,11816.75
931.8164,S,931.8164,0.02915536,0,2.2,0,0,134.7228,0.2789632,0,0,0,0,0.0211411060062687,0.0211411060062687,0,-32.46356,-32.46356,0,0,-0.09309406,7982.139,11816.75
932.8162,S,932.8162,0.02913308,0,2.2,0,0,134.7228,0.2789636,0,0,0,0,0.0210906084314644,0.0210906084314644,0,-32.44243,-32.44243,0,0,-0.09309406,7949.687,11816.75
933.8159,S,933.8159,0.02911086,0,2.2,0,0,134.7228,0.2789641,0,0,0,0,0.0210375975861368,0.0210375975861368,0,-32.42135,-32.42135,0,0,-0.09309406,7917.256,11816.75
934.8157,S,934.8157,0.0290887,0,2.2,0,0,134.7228,0.2789648,0,0,0,0,0.0210184081763529,0.0210184081763529,0,-32.40034,-32.40034,0,0,-0.09309406,7884.846,11816.75
935.8154,S,935.8154,0.0290666,0,2.2,0,0,134.7228,0.2789653,0,0,0,0,0.02095417472799,0.02095417472799,0,-32.37938,-32.37938,0,0,-0.09309406,7852.458,11816.75
936.8152,S,936.8152,0.02904454,0,2.2,0,0,134.7228,0.2789657,0,0,0,0,0.0209084122645109,0.0209084122645109,0,-32.35846,-32.35846,0,0,-0.09309406,7820.09,11816.75
937.8149,S,937.8149,0.02902255,0,2.2,0,0,134.7228,0.2789661,0,0,0,0,0.0208581495214375,0.0208581495214375,0,-32.3376,-32.3376,0,0,-0.09309406,7787.743,11816.75
938.8147,S,938.8147,0.02900061,0,2.2,0,0,134.7228,0.2789666,0,0,0,0,0.0208055382107091,0.0208055382107091,0,-32.3168,-32.3168,0,0,-0.09309406,7755.417,11816.75
939.8145,S,939.8145,0.02897873,0,2.2,0,0,134.7228,0.278967,0,0,0,0,0.0207294342602395,0.0207294342602395,0,-32.29605,-32.29605,0,0,-0.09309406,7723.111,11816.75
940.8142,S,940.8142,0.0289569,0,2.2,0,0,134.7228,0.2789675,0,0,0,0,0.0206932153733916,0.0206932153733916,0,-32.27535,-32.27535,0,0,-0.09309406,7690.827,11816.75
941.814,S,941.814,0.02893513,0,2.2,0,0,134.7228,0.278968,0,0,0,0,0.0206343390074224,0.0206343390074224,0,-32.25471,-32.25471,0,0,-0.09309406,7658.562,11816.75
942.8137,S,942.8137,0.02891341,0,2.2,0,0,134.7228,0.2789685,0,0,0,0,0.0205946555595844,0.0205946555595844,0,-32.23412,-32.23412,0,0,-0.09309406,7626.319,11816.75
943.8135,S,943.8135,0.02889174,0,2.2,0,0,134.7228,0.278969,0,0,0,0,0.0205346481621262,0.0205346481621262,0,-32.21358,-32.21358,0,0,-0.09309406,7594.097,11816.75
944.8132,S,944.8132,0.02887012,0,2.2,0,0,134.7228,0.2789692,0,0,0,0,0.020453243623713,0.020453243623713,0,-32.19308,-32.19308,0,0,-0.09309406,7561.894,11816.75
945.813,S,945.813,0.02884858,0,2.2,0,0,134.7228,0.2789698,0,0,0,0,0.0204122349838229,0.0204122349838229,0,-32.17266,-32.17266,0,0,-0.09309406,7529.712,11816.75
946.8127,S,946.8127,0.02882707,0,2.2,0,0,134.7228,0.2789703,0,0,0,0,0.0203733924993301,0.0203733924993301,0,-32.15227,-32.15227,0,0,-0.09309406,7497.551,11816.75
947.8125,S,947.8125,0.02880563,0,2.2,0,0,134.7228,0.278971,0,0,0,0,0.0203343890812988,0.0203343890812988,0,-32.13195,-32.13195,0,0,-0.09309406,7465.41,11816.75
948.8123,S,948.8123,0.02878422,0,2.2,0,0,134.7228,0.2789711,0,0,0,0,0.0202594708694974,0.0202594708694974,0,-32.11166,-32.11166,0,0,-0.09309406,7433.289,11816.75
949.812,S,949.812,0.02876289,0,2.2,0,0,134.7228,0.2789718,0,0,0,0,0.0202240029201448,0.0202240029201448,0,-32.09144,-32.09144,0,0,-0.09309406,7401.188,11816.75
950.8118,S,950.8118,0.02874159,0,2.2,0,0,134.7228,0.2789722,0,0,0,0,0.0201696223862484,0.0201696223862484,0,-32.07126,-32.07126,0,0,-0.09309406,7369.108,11816.75
951.8115,S,951.8115,0.02872036,0,2.2,0,0,134.7228,0.2789728,0,0,0,0,0.0201179729296186,0.0201179729296186,0,-32.05114,-32.05114,0,0,-0.09309406,7337.048,11816.75
952.8113,S,952.8113,0.02869917,0,2.2,0,0,134.7228,0.278973,0,0,0,0,0.0200493405928981,0.0200493405928981,0,-32.03105,-32.03105,0,0,-0.09309406,7305.008,11816.75
953.811,S,953.811,0.02867805,0,2.2,0,0,134.7228,0.2789736,0,0,0,0,0.0200069957927909,0.0200069957927909,0,-32.01104,-32.01104,0,0,-0.09309406,7272.988,11816.75
954.8108,S,954.8108,0.02865695,0,2.2,0,0,134.7228,0.2789739,0,0,0,0,0.0199456472667947,0.0199456472667947,0,-31.99105,-31.99105,0,0,-0.09309406,7240.988,11816.75
955.8105,S,955.8105,0.02863593,0,2.2,0,0,134.7228,0.2789746,0,0,0,0,0.0199085747883458,0.0199085747883458,0,-31.97113,-31.97113,0,0,-0.09309406,7209.008,11816.75
956.8103,S,956.8103,0.02861495,0,2.2,0,0,134.7228,0.278975,0,0,0,0,0.0198348531138421,0.0198348531138421,0,-31.95125,-31.95125,0,0,-0.09309406,7177.048,11816.75
957.8101,S,957.8101,0.02859404,0,2.2,0,0,134.7228,0.2789756,0,0,0,0,0.0198092643109007,0.0198092643109007,0,-31.93144,-31.93144,0,0,-0.09309406,7145.107,11816.75
958.8098,S,958.8098,0.02857315,0,2.2,0,0,134.7228,0.278976,0,0,0,0,0.0197466902465067,0.0197466902465067,0,-31.91165,-31.91165,0,0,-0.09309406,7113.187,11816.75
959.8096,S,959.8096,0.02855234,0,2.2,0,0,134.7228,0.2789767,0,0,0,0,0.0197283802586838,0.0197283802586838,0,-31.89194,-31.89194,0,0,-0.09309406,7081.286,11816.75
960.8093,S,960.8093,0.02853156,0,2.2,0,0,134.7228,0.2789769,0,0,0,0,0.0196393017544025,0.0196393017544025,0,-31.87225,-31.87225,0,0,-0.09309406,7049.405,11816.75
961.8091,S,961.8091,0.02851084,0,2.2,0,0,134.7228,0.2789778,0,0,0,0,0.0196343084075323,0.0196343084075323,0,-31.85263,-31.85263,0,0,-0.09309406,7017.544,11816.75
962.8088,S,962.8088,0.02849016,0,2.2,0,0,134.7228,0.2789779,0,0,0,0,0.0195545601512421,0.0195545601512421,0,-31.83303,-31.83303,0,0,-0.09309406,6985.702,11816.75
963.8086,S,963.8086,0.02846955,0,2.2,0,0,134.7228,0.2789786,0,0,0,0,0.019526157690521,0.019526157690521,0,-31.81351,-31.81351,0,0,-0.09309406,6953.88,11816.75
964.8083,S,964.8083,0.02844896,0,2.2,0,0,134.7228,0.2789789,0,0,0,0,0.0194609835248585,0.0194609835248585,0,-31.79401,-31.79401,0,0,-0.09309406,6922.077,11816.75
965.8081,S,965.8081,0.02842845,0,2.2,0,0,134.7228,0.2789796,0,0,0,0,0.0194232618522889,0.0194232618522889,0,-31.77459,-31.77459,0,0,-0.09309406,6890.294,11816.75
966.8079,S,966.8079,0.02840797,0,2.2,0,0,134.7228,0.27898,0,0,0,0,0.019377910177802,0.019377910177802,0,-31.75519,-31.75519,0,0,-0.09309406,6858.53,11816.75
967.8076,S,967.8076,0.02838755,0,2.2,0,0,134.7228,0.2789807,0,0,0,0,0.0193367318287372,0.0193367318287372,0,-31.73586,-31.73586,0,0,-0.09309406,6826.786,11816.75
968.8074,S,968.8074,0.02836717,0,2.2,0,0,134.7228,0.2789811,0,0,0,0,0.0192880188326683,0.0192880188326683,0,-31.71656,-31.71656,0,0,-0.09309406,6795.06,11816.75
969.8071,S,969.8071,0.02834685,0,2.2,0,0,134.7228,0.2789815,0,0,0,0,0.0192244528982926,0.0192244528982926,0,-31.69731,-31.69731,0,0,-0.09309406,6763.354,11816.75
970.8069,S,970.8069,0.02832656,0,2.2,0,0,134.7228,0.2789819,0,0,0,0,0.0191742768372691,0.0191742768372691,0,-31.6781,-31.6781,0,0,-0.09309406,6731.667,11816.75
971.8066,S,971.8066,0.02830633,0,2.2,0,0,134.7228,0.2789825,0,0,0,0,0.0191505231290421,0.0191505231290421,0,-31.65895,-31.65895,0,0,-0.09309406,6700,11816.75
972.8064,S,972.8064,0.02828616,0,2.2,0,0,134.7228,0.2789832,0,0,0,0,0.0191205480721166,0.0191205480721166,0,-31.63985,-31.63985,0,0,-0.09309406,6668.352,11816.75
973.8062,S,973.8062,0.02826602,0,2.2,0,0,134.7228,0.2789835,0,0,0,0,0.0190360577719844,0.0190360577719844,0,-31.62078,-31.62078,0,0,-0.09309406,6636.723,11816.75
974.8059,S,974.8059,0.02824594,0,2.2,0,0,134.7228,0.2789841,0,0,0,0,0.019007042774092,0.019007042774092,0,-31.60177,-31.60177,0,0,-0.09309406,6605.112,11816.75
975.8057,S,975.8057,0.02822589,0,2.2,0,0,134.7228,0.2789844,0,0,0,0,0.0189282817019247,0.0189282817019247,0,-31.58279,-31.58279,0,0,-0.09309406,6573.521,11816.75
976.8054,S,976.8054,0.0282059,0,2.2,0,0,134.7228,0.2789851,0,0,0,0,0.0189186334050788,0.0189186334050788,0,-31.56387,-31.56387,0,0,-0.09309406,6541.949,11816.75
977.8052,S,977.8052,0.02818595,0,2.2,0,0,134.7228,0.2789854,0,0,0,0,0.0188634449751319,0.0188634449751319,0,-31.54498,-31.54498,0,0,-0.09309406,6510.395,11816.75
978.8049,S,978.8049,0.02816606,0,2.2,0,0,134.7228,0.2789861,0,0,0,0,0.0188166313086597,0.0188166313086597,0,-31.52616,-31.52616,0,0,-0.09309406,6478.86,11816.75
979.8047,S,979.8047,0.0281462,0,2.2,0,0,134.7228,0.2789865,0,0,0,0,0.0187659992251383,0.0187659992251383,0,-31.50736,-31.50736,0,0,-0.09309406,6447.345,11816.75
980.8044,S,980.8044,0.0281264,0,2.2,0,0,134.7228,0.2789871,0,0,0,0,0.0187487428523525,0.0187487428523525,0,-31.48862,-31.48862,0,0,-0.09309406,6415.848,11816.75
981.8042,S,981.8042,0.02810664,0,2.2,0,0,134.7228,0.2789875,0,0,0,0,0.0186796722858915,0.0186796722858915,0,-31.46992,-31.46992,0,0,-0.09309406,6384.37,11816.75
982.804,S,982.804,0.02808694,0,2.2,0,0,134.7228,0.2789882,0,0,0,0,0.018648476173766,0.018648476173766,0,-31.45127,-31.45127,0,0,-0.09309406,6352.91,11816.75
983.8037,S,983.8037,0.02806727,0,2.2,0,0,134.7228,0.2789887,0,0,0,0,0.0186108283035011,0.0186108283035011,0,-31.43266,-31.43266,0,0,-0.09309406,6321.469,11816.75
984.8035,S,984.8035,0.02804765,0,2.2,0,0,134.7228,0.2789891,0,0,0,0,0.0185427358577854,0.0185427358577854,0,-31.41409,-31.41409,0,0,-0.09309406,6290.046,11816.75
985.8032,S,985.8032,0.02802809,0,2.2,0,0,134.7228,0.2789899,0,0,0,0,0.0185340349477485,0.0185340349477485,0,-31.39558,-31.39558,0,0,-0.09309406,6258.642,11816.75
986.803,S,986.803,0.02800854,0,2.2,0,0,134.7228,0.2789901,0,0,0,0,0.0184583256589477,0.0184583256589477,0,-31.37708,-31.37708,0,0,-0.09309406,6227.257,11816.75
987.8027,S,987.8027,0.02798907,0,2.2,0,0,134.7228,0.2789908,0,0,0,0,0.0184388585499065,0.0184388585499065,0,-31.35866,-31.35866,0,0,-0.09309406,6195.89,11816.75
988.8025,S,988.8025,0.02796961,0,2.2,0,0,134.7228,0.2789911,0,0,0,0,0.0183696096100192,0.0183696096100192,0,-31.34025,-31.34025,0,0,-0.09309406,6164.542,11816.75
989.8022,S,989.8022,0.02795023,0,2.2,0,0,134.7228,0.2789917,0,0,0,0,0.0183203251918869,0.0183203251918869,0,-31.32191,-31.32191,0,0,-0.09309406,6133.211,11816.75
990.802,S,990.802,0.02793088,0,2.2,0,0,134.7228,0.2789923,0,0,0,0,0.01830752124431,0.01830752124431,0,-31.30361,-31.30361,0,0,-0.09309406,6101.9,11816.75
991.8018,S,991.8018,0.02791157,0,2.2,0,0,134.7228,0.2789928,0,0,0,0,0.0182495827703519,0.0182495827703519,0,-31.28534,-31.28534,0,0,-0.09309406,6070.606,11816.75
992.8015,S,992.8015,0.02789231,0,2.2,0,0,134.7228,0.2789933,0,0,0,0,0.0182050251165364,0.0182050251165364,0,-31.26712,-31.26712,0,0,-0.09309406,6039.331,11816.75
993.8013,S,993.8013,0.02787309,0,2.2,0,0,134.7228,0.2789935,0,0,0,0,0.0181197299363518,0.0181197299363518,0,-31.24893,-31.24893,0,0,-0.09309406,6008.074,11816.75
994.801,S,994.801,0.02785393,0,2.2,0,0,134.7228,0.2789944,0,0,0,0,0.0181337959081418,0.0181337959081418,0,-31.23081,-31.23081,0,0,-0.09309406,5976.835,11816.75
995.8008,S,995.8008,0.0278348,0,2.2,0,0,134.7228,0.2789948,0,0,0,0,0.018083740057385,0.018083740057385,0,-31.21271,-31.21271,0,0,-0.09309406,5945.614,11816.75
996.8005,S,996.8005,0.02781572,0,2.2,0,0,134.7228,0.2789955,0,0,0,0,0.0180517852333395,0.0180517852333395,0,-31.19467,-31.19467,0,0,-0.09309406,5914.411,11816.75
997.8003,S,997.8003,0.02779668,0,2.2,0,0,134.7228,0.2789961,0,0,0,0,0.0180176247531776,0.0180176247531776,0,-31.17666,-31.17666,0,0,-0.09309406,5883.227,11816.75
998.8,S,998.8,0.02777766,0,2.2,0,0,134.7228,0.2789962,0,0,0,0,0.0179402607770456,0.0179402607770456,0,-31.15867,-31.15867,0,0,-0.09309406,5852.06,11816.75
999.7998,S,999.7998,0.02775872,0,2.2,0,0,134.7228,0.278997,0,0,0,0,0.0179231810512945,0.0179231810512945,0,-31.14076,-31.14076,0,0,-0.09309406,5820.911,11816.75
1000.8,S,1000.8,0.02773979,0,2.2,0,0,134.7228,0.2789973,0,0,0,0,0.017863446572413,0.017863446572413,0,-31.12286,-31.12286,0,0,-0.09309406,5789.78,11816.75
1001.799,S,1001.799,0.02772093,0,2.2,0,0,134.7228,0.278998,0,0,0,0,0.0178439844266478,0.0178439844266478,0,-31.10502,-31.10502,0,0,-0.09309406,5758.667,11816.75
1002.799,S,1002.799,0.0277021,0,2.2,0,0,134.7228,0.2789984,0,0,0,0,0.017783138173094,0.017783138173094,0,-31.08722,-31.08722,0,0,-0.09309406,5727.572,11816.75
1003.799,S,1003.799,0.02768332,0,2.2,0,0,134.7228,0.278999,0,0,0,0,0.0177417639843611,0.0177417639843611,0,-31.06946,-31.06946,0,0,-0.09309406,5696.495,11816.75
1004.799,S,1004.799,0.02766459,0,2.2,0,0,134.7228,0.2789997,0,0,0,0,0.0177217121654536,0.0177217121654536,0,-31.05175,-31.05175,0,0,-0.09309406,5665.435,11816.75
1005.798,S,1005.798,0.02764587,0,2.2,0,0,134.7228,0.2789999,0,0,0,0,0.0176595221261593,0.0176595221261593,0,-31.03405,-31.03405,0,0,-0.09309406,5634.393,11816.75
1006.798,S,1006.798,0.02762723,0,2.2,0,0,134.7228,0.2790008,0,0,0,0,0.0176400247733426,0.0176400247733426,0,-31.01643,-31.01643,0,0,-0.09309406,5603.369,11816.75
1007.798,S,1007.798,0.02760861,0,2.2,0,0,134.7228,0.2790012,0,0,0,0,0.0175995846084405,0.0175995846084405,0,-30.99882,-30.99882,0,0,-0.09309406,5572.362,11816.75
1008.798,S,1008.798,0.02759002,0,2.2,0,0,134.7228,0.2790015,0,0,0,0,0.0175402540050982,0.0175402540050982,0,-30.98125,-30.98125,0,0,-0.09309406,5541.373,11816.75
1009.797,S,1009.797,0.02757151,0,2.2,0,0,134.7228,0.2790025,0,0,0,0,0.0175434925462739,0.0175434925462739,0,-30.96375,-30.96375,0,0,-0.09309406,5510.401,11816.75
1010.797,S,1010.797,0.027553,0,2.2,0,0,134.7228,0.2790027,0,0,0,0,0.0174661363765267,0.0174661363765267,0,-30.94625,-30.94625,0,0,-0.09309406,5479.447,11816.75
1011.797,S,1011.797,0.02753456,0,2.2,0,0,134.7228,0.2790034,0,0,0,0,0.0174321459283391,0.0174321459283391,0,-30.92882,-30.92882,0,0,-0.09309406,5448.51,11816.75
1012.797,S,1012.797,0.02751615,0,2.2,0,0,134.7228,0.2790039,0,0,0,0,0.0174002523747703,0.0174002523747703,0,-30.91142,-30.91142,0,0,-0.09309406,5417.591,11816.75
1013.796,S,1013.796,0.02749776,0,2.2,0,0,134.7228,0.2790042,0,0,0,0,0.0173487866973261,0.0173487866973261,0,-30.89404,-30.89404,0,0,-0.09309406,5386.689,11816.75
1014.796,S,1014.796,0.02747945,0,2.2,0,0,134.7228,0.279005,0,0,0,0,0.0173218700868176,0.0173218700868176,0,-30.87673,-30.87673,0,0,-0.09309406,5355.804,11816.75
1015.796,S,1015.796,0.02746114,0,2.2,0,0,134.7228,0.2790053,0,0,0,0,0.0172561909180686,0.0172561909180686,0,-30.85943,-30.85943,0,0,-0.09309406,5324.938,11816.75
