,Total Impulse,Total Specific Impulse,Used Specific Impulse,Burn Time,Average Thrust,Combustion Efficiency,Launch Temperature,Average OF,Average Regression,Length Regressed
87,89098.41577661573,160.74308301999733,185.36072412252057,20.216999999999747,4407.103713538945,0.8574269288800641,288.4381664797053,10.887366746168299,0.0008121894878783582,0.01116765201247292
88,99181.61005171211,178.93424523473524,197.38841472168141,19.468999999999763,5094.335099476774,0.8807980571470745,293.28697624540075,7.57135852449995,0.0011471452278135055,0.01785858734930465
89,85097.92612646346,153.5257713051931,177.02019754144575,19.369999999999763,4393.2847767921785,0.8417368836364526,289.48705368326927,11.73173415496843,0.0008137765122762247,0.010781796598414502
90,97756.66475304935,176.36349132799722,194.8246939850345,28.807999999999563,3393.3860300281463,0.9183505436360081,273.8074363822971,7.44083128389554,0.0007816636478178796,0.01778831336647719
91,92546.57361876489,166.96392900761035,194.22301927455712,21.649999999999714,4274.668527425686,0.923621765941073,285.44587453981575,12.389730681436584,0.0006888326348152659,0.009675434155534669
92,99830.2471385852,180.10445599770208,197.92285299221803,23.588999999999675,4232.06779170743,0.8676066566592122,283.7497329193901,6.849006211143839,0.0010057815378551377,0.019076355272911672
93,102485.89578888754,184.89553053866524,202.1746864364259,19.595999999999762,5229.939568732843,0.8547796314678097,294.18280989338683,6.71154670270822,0.0012219316019831774,0.019666071476989483
94,103011.08395124222,185.8430262224735,203.32606196721386,24.021999999999665,4288.19765012254,0.9144865747866249,282.3885741518253,6.2961085244605215,0.0010252889071067572,0.020223519667281607
95,97429.3625834017,175.7730031653322,194.57488626419385,22.4219999999997,4345.257451761797,0.8735355832660268,284.5615285340508,7.104626449107367,0.0010182897120318923,0.01808926070885008
96,98323.46742672766,177.3860640464556,194.35434405470886,18.515999999999785,5310.1894268054,0.8487362894368451,295.149451127692,6.664591777310238,0.0012944752259159283,0.019683591819526145
97,84875.2516670577,153.12404273569268,172.87145789269343,19.58899999999976,4332.80165741277,0.8374257328403778,288.37973632859604,10.840145644015466,0.0008881626453708511,0.012672578459118096
