time,position,velocity,acceleration,g-force,mock,imperial position,imperial velocity,imperial acceleration
25.66000000000121,[   0.        3780.3435181],[ 0.         41.04809688],[ 0.         -3.33757456],0.3402216676860347,0.1196737518367347,[    0.         12402.70222792],[  0.         134.67223817],[  0.         -10.95004812]
25.67000000000121,[   0.         3780.75383227],[ 0.         41.01473795],[ 0.         -3.33589316],0.3400502711518858,0.11957649548104955,[    0.         12404.04840306],[  0.         134.56279286],[  0.         -10.94453172]
25.68000000000121,[   0.         3781.16381294],[ 0.         40.98139581],[ 0.         -3.33421408],0.33987911111111113,0.11947928807580176,[    0.         12405.39348405],[  0.         134.45340263],[  0.         -10.93902292]
25.690000000001216,[   0.         3781.57346027],[ 0.         40.94807043],[ 0.         -3.33253734],0.3397081896024465,0.1193821295335277,[    0.         12406.73747139],[  0.         134.34406739],[  0.         -10.93352181]
25.70000000000121,[   0.         3781.98277443],[ 0.        40.9147618],[ 0.         -3.33086292],0.3395375045871559,0.11928501982507288,[    0.         12408.08036566],[  0.        134.2347871],[  0.        -10.9280283]
25.71000000000122,[   0.         3782.39175559],[ 0.         40.88146989],[ 0.         -3.32919082],0.33936705606523954,0.11918795886297374,[    0.         12409.42216741],[  0.         134.12556167],[  0.         -10.92254241]
25.72000000000122,[   0.         3782.80040392],[ 0.         40.84819468],[ 0.         -3.32752104],0.33919684403669725,0.11909094658892128,[    0.        12410.7628772],[  0.         134.01639103],[  0.         -10.91706413]
25.730000000001226,[   0.         3783.20871957],[ 0.         40.81493615],[ 0.         -3.32585357],0.33902686748216104,0.11899398294460642,[    0.         12412.10249551],[  0.         133.90727512],[  0.         -10.91159343]
25.740000000001224,[   0.         3783.61670272],[ 0.         40.78169426],[ 0.         -3.32418841],0.33885712640163096,0.11889706781341107,[    0.         12413.44102295],[  0.        133.7982138],[  0.        -10.9061303]
25.750000000001226,[   0.         3784.02435354],[ 0.         40.74846901],[ 0.         -3.32252556],0.3386876207951069,0.11880020119533527,[    0.         12414.77846007],[  0.         133.68920707],[  0.         -10.90067476]
25.76000000000123,[   0.         3784.43167219],[ 0.         40.71526036],[ 0.         -3.32086501],0.3385183496432212,0.11870338297376096,[    0.         12416.11480739],[  0.        133.5802548],[  0.         -10.89522676]
25.77000000000123,[   0.         3784.83865883],[ 0.         40.68206829],[ 0.         -3.31920676],0.3383493129459735,0.118606613090379,[    0.         12417.45006544],[  0.         133.47135693],[  0.         -10.88978631]
25.78000000000123,[   0.         3785.24531363],[ 0.         40.64889278],[ 0.         -3.31755081],0.3381805107033639,0.11850989148688044,[    0.         12418.78423477],[  0.         133.36251339],[  0.        -10.8843534]
25.790000000001232,[   0.         3785.65163677],[ 0.         40.61573381],[ 0.         -3.31589714],0.3380119408766565,0.11841321810495628,[    0.         12420.11731598],[  0.         133.25372411],[  0.         -10.87892797]
25.800000000001234,[   0.         3786.05762839],[ 0.         40.58259135],[ 0.         -3.31424577],0.33784360550458714,0.11831659285714285,[    0.         12421.44930953],[  0.       133.144989],[  0.         -10.87351009]
25.810000000001235,[   0.         3786.46328868],[ 0.         40.54946539],[ 0.         -3.31259669],0.337675503567788,0.11822001571428573,[    0.         12422.78021603],[  0.         133.03630803],[  0.         -10.86809972]
25.82000000000124,[   0.         3786.86861778],[ 0.         40.51635589],[ 0.         -3.31094988],0.3375076330275229,0.11812348655976675,[    0.         12424.11003596],[  0.         132.92768106],[  0.        -10.8626968]
25.830000000001238,[   0.         3787.27361588],[ 0.         40.48326283],[ 0.         -3.30930536],0.3373399959225281,0.11802700533527698,[    0.         12425.43876992],[  0.         132.81910802],[  0.        -10.8573014]
25.84000000000124,[   0.         3787.67828312],[ 0.        40.4501862],[ 0.        -3.3076631],0.3371725891946993,0.1179305720116618,[    0.         12426.76641839],[  0.         132.71058889],[  0.         -10.85191341]
25.85000000000124,[   0.         3788.08261968],[ 0.         40.41712597],[ 0.         -3.30602312],0.33700541488277264,0.11783418650145773,[    0.         12428.09298195],[  0.         132.60212357],[  0.         -10.84653289]
25.860000000001243,[   0.         3788.48662572],[ 0.         40.38408212],[ 0.         -3.30438541],0.3368384719673802,0.11773784874635568,[    0.         12429.41846113],[  0.         132.49371198],[  0.         -10.84115983]
25.870000000001244,[   0.         3788.89030141],[ 0.         40.35105462],[ 0.         -3.30274996],0.3366717594291539,0.11764155865889213,[    0.         12430.74285648],[  0.         132.38535404],[  0.         -10.83579418]
25.88000000000125,[   0.        3789.2936469],[ 0.         40.31804345],[ 0.         -3.30111678],0.3365052782874617,0.11754531618075803,[    0.        12432.0661685],[  0.         132.27704967],[  0.         -10.83043598]
25.890000000001248,[   0.         3789.69666236],[ 0.         40.28504859],[ 0.         -3.29948585],0.3363390265035678,0.11744912125364433,[    0.         12433.38839774],[  0.         132.16879882],[  0.         -10.82508516]
25.90000000000125,[   0.         3790.09934795],[ 0.         40.25207002],[ 0.         -3.29785717],0.3361730040774719,0.11735297381924198,[    0.         12434.70954473],[  0.        132.0606014],[  0.         -10.81974172]
25.91000000000125,[   0.         3790.50170384],[ 0.         40.21910771],[ 0.         -3.29623075],0.3360072120285423,0.11725687379008748,[    0.         12436.02961003],[  0.         131.95245734],[  0.         -10.81440569]
25.92000000000125,[   0.         3790.90373019],[ 0.         40.18616165],[ 0.         -3.29460657],0.3358416483180428,0.11716082113702625,[    0.         12437.34859416],[  0.         131.84436659],[  0.         -10.80907702]
25.93000000000125,[   0.         3791.30542715],[ 0.        40.1532318],[ 0.         -3.29298463],0.33567631294597344,0.11706481574344026,[    0.         12438.66649761],[  0.         131.73632902],[  0.         -10.80375569]
25.94000000000125,[   0.        3791.7067949],[ 0.         40.12031815],[ 0.         -3.29136494],0.33551120693170233,0.11696885758017493,[    0.         12439.98332098],[  0.        131.6283446],[  0.         -10.79844175]
25.95000000000125,[   0.        3792.1078336],[ 0.         40.08742068],[ 0.         -3.28974748],0.3353463282364933,0.11687294658892128,[    0.         12441.29906479],[  0.         131.52041326],[  0.         -10.79313512]
25.960000000001262,[   0.        3792.5085434],[ 0.         40.05453935],[ 0.         -3.28813226],0.3351816778797145,0.11677708265306122,[    0.         12442.61372953],[  0.         131.41253488],[  0.         -10.78783584]
25.970000000001264,[   0.         3792.90892447],[ 0.         40.02167416],[ 0.         -3.28651926],0.3350172538226299,0.11668126577259474,[    0.         12443.92731576],[  0.         131.30470945],[  0.         -10.78254385]
25.980000000001265,[   0.         3793.30897696],[ 0.         39.98882508],[ 0.        -3.2849085],0.3348530581039755,0.1165854958600583,[    0.         12445.23982397],[  0.         131.19693688],[  0.        -10.7772592]
25.990000000001263,[   0.         3793.70870105],[ 0.         39.95599208],[ 0.         -3.28329995],0.3346890876656473,0.11648977282798835,[    0.         12446.55125475],[  0.         131.08921706],[  0.         -10.77198181]
26.000000000001265,[   0.         3794.10809688],[ 0.         39.92317514],[ 0.         -3.28169363],0.3345253445463812,0.1163940966180758,[    0.         12447.86160857],[  0.         130.98154993],[  0.         -10.76671173]
26.010000000001263,[   0.         3794.50716463],[ 0.         39.89037425],[ 0.         -3.28008952],0.3343618267074414,0.11629846720116617,[    0.       12449.170886],[  0.         130.87393545],[  0.        -10.7614489]
26.020000000001268,[   0.         3794.90590445],[ 0.         39.85758937],[ 0.         -3.27848762],0.3341985341488277,0.1162028844606414,[    0.         12450.47908756],[  0.         130.76637351],[  0.         -10.75619332]
26.03000000000127,[   0.        3795.3043165],[ 0.         39.82482049],[ 0.         -3.27688793],0.33403546687054025,0.11610734836734694,[    0.         12451.78621375],[  0.         130.65886406],[  0.       -10.750945]
26.040000000001267,[   0.         3795.70240094],[ 0.         39.79206759],[ 0.         -3.27529045],0.33387262487257896,0.11601185886297374,[    0.        12453.0922651],[  0.         130.55140703],[  0.         -10.74570392]
26.050000000001273,[   0.         3796.10015793],[ 0.         39.75933063],[ 0.         -3.27369518],0.3337100081549439,0.1159164158309038,[    0.         12454.39724214],[  0.        130.4440023],[  0.         -10.74047009]
26.060000000001274,[   0.         3796.49758763],[ 0.         39.72660961],[ 0.         -3.27210218],0.333547622833843,0.115821019271137,[    0.        12455.7011454],[  0.         130.33664987],[  0.         -10.73524372]
26.070000000001286,[   0.        3796.8946902],[ 0.        39.6939045],[ 0.         -3.27051161],0.3333854852191641,0.11572566909620992,[    0.        12457.0039754],[  0.         130.22934964],[  0.         -10.73002531]
26.080000000001288,[   0.        3797.2914658],[ 0.         39.66121526],[ 0.         -3.26892324],0.3332235718654434,0.11563036518950436,[    0.         12458.30573266],[  0.         130.12210147],[  0.         -10.72481412]
26.090000000001282,[   0.         3797.68791459],[ 0.         39.62854189],[ 0.         -3.26733706],0.3330618817533129,0.1155351075510204,[    0.        12459.6064177],[  0.         130.01490537],[  0.         -10.71961012]
26.100000000001288,[   0.         3798.08403672],[ 0.         39.59588436],[ 0.         -3.26575306],0.3329004138634047,0.11543989609329446,[    0.         12460.90603103],[  0.         129.90776124],[  0.         -10.71441327]
26.110000000001282,[   0.         3798.47983235],[ 0.         39.56324265],[ 0.         -3.26417124],0.33273916819571864,0.11534473075801747,[    0.         12462.20457317],[  0.         129.80066902],[  0.         -10.70922357]
26.120000000001287,[   0.         3798.87530165],[ 0.         39.53061673],[ 0.        -3.2625916],0.3325781447502548,0.11524961145772596,[    0.         12463.50204467],[  0.         129.69362859],[  0.         -10.70404102]
26.13000000000129,[   0.         3799.27044477],[ 0.         39.49800659],[ 0.         -3.26101413],0.3324173425076453,0.11515453816326532,[    0.         12464.79844602],[  0.         129.58663994],[  0.        -10.6988656]
26.140000000001287,[   0.         3799.66526186],[ 0.        39.4654122],[ 0.         -3.25943883],0.3322567614678899,0.11505951078717205,[    0.         12466.09377772],[  0.         129.47970296],[  0.         -10.69369729]
26.150000000001288,[   0.         3800.05975309],[ 0.         39.43283355],[ 0.         -3.25786571],0.3320964026503567,0.11496452930029155,[    0.         12467.38804033],[  0.         129.37281762],[  0.         -10.68853614]
26.160000000001286,[   0.         3800.45391861],[ 0.        39.4002706],[ 0.         -3.25629475],0.3319362640163099,0.11486959358600585,[    0.         12468.68123433],[  0.        129.2659838],[  0.         -10.68338207]
26.170000000001288,[   0.         3800.84775858],[ 0.         39.36772334],[ 0.         -3.25472595],0.33177634556574925,0.11477470361516035,[    0.         12469.97336026],[  0.         129.15920144],[  0.         -10.67823509]
26.180000000001286,[   0.         3801.24127315],[ 0.         39.33519175],[ 0.        -3.2531593],0.3316166462793068,0.11467985932944605,[    0.        12471.2644186],[  0.        129.0524705],[  0.         -10.67309516]
26.190000000001287,[   0.         3801.63446249],[ 0.        39.3026758],[ 0.         -3.25159482],0.33145716819571863,0.11458506064139942,[    0.         12472.55440992],[  0.         128.94579087],[  0.         -10.66796235]
26.200000000001296,[   0.         3802.02732675],[ 0.         39.27017547],[ 0.         -3.25003248],0.3312979082568807,0.11449030749271134,[    0.         12473.84333469],[  0.         128.83916249],[  0.         -10.66283656]
26.210000000001298,[   0.         3802.41986608],[ 0.         39.23769075],[ 0.        -3.2484723],0.33113886850152896,0.1143955998542274,[    0.         12475.13119343],[  0.         128.73258532],[  0.         -10.65771786]
26.220000000001306,[   0.         3802.81208064],[ 0.         39.20522161],[ 0.         -3.24691426],0.33098004689092764,0.11430093763848395,[    0.         12476.41798665],[  0.         128.62605927],[  0.         -10.65260618]
26.2300000000013,[   0.         3803.20397059],[ 0.         39.17276803],[ 0.         -3.24535836],0.3308214434250764,0.114206320787172,[    0.         12477.70371487],[  0.         128.51958426],[  0.         -10.64750152]
26.240000000001306,[   0.         3803.59553608],[ 0.         39.14032998],[ 0.        -3.2438046],0.3306630581039755,0.11411174921282798,[    0.         12478.98837859],[  0.         128.41316021],[  0.         -10.64240388]
26.250000000001307,[   0.         3803.98677727],[ 0.         39.10790745],[ 0.         -3.24225298],0.3305048909276249,0.11401722288629736,[    0.         12480.27197834],[  0.         128.30678708],[  0.         -10.63731327]
26.260000000001305,[   0.         3804.37769431],[ 0.         39.07550041],[ 0.         -3.24070348],0.3303469398572885,0.1139227417201166,[    0.        12481.5545146],[  0.         128.20046477],[  0.         -10.63222961]
26.270000000001307,[   0.         3804.76828735],[ 0.         39.04310885],[ 0.         -3.23915612],0.33018920693170234,0.1138283056851312,[    0.         12482.83598787],[  0.         128.09419324],[  0.         -10.62715296]
26.280000000001305,[   0.         3805.15855656],[ 0.         39.01073274],[ 0.         -3.23761089],0.33003169113149844,0.11373391469387754,[    0.        12484.1163987],[  0.        127.9879724],[  0.         -10.62208331]
26.290000000001307,[   0.         3805.54850208],[ 0.         38.97837207],[ 0.         -3.23606777],0.3298743904179409,0.11363956871720116,[    0.         12485.39574756],[  0.         127.88180222],[  0.         -10.61702058]
26.300000000001308,[   0.         3805.93812408],[ 0.        38.9460268],[ 0.         -3.23452678],0.3297173068297655,0.11354526763848395,[    0.         12486.67403501],[  0.         127.77568257],[  0.         -10.61196484]
26.31000000000132,[   0.        3806.3274227],[ 0.         38.91369692],[ 0.        -3.2329879],0.32956043832823645,0.11345101142857145,[    0.         12487.95126149],[  0.        127.6696134],[  0.         -10.60691602]
26.320000000001315,[   0.         3806.71639809],[ 0.         38.88138241],[ 0.         -3.23145114],0.3294037859327217,0.11335680002915452,[    0.         12489.22742751],[  0.         127.56359467],[  0.         -10.60187416]
26.33000000000132,[   0.         3807.10505042],[ 0.         38.84908324],[ 0.         -3.22991649],0.3292473486238532,0.11326263335276968,[    0.         12490.50253362],[  0.         127.45762626],[  0.         -10.59683922]
26.34000000000132,[   0.         3807.49337984],[ 0.        38.8167994],[ 0.         -3.22838394],0.329091125382263,0.1131685113702624,[    0.         12491.77658031],[  0.         127.35170814],[  0.         -10.59181117]
26.35000000000132,[   0.         3807.88138649],[ 0.         38.78453087],[ 0.        -3.2268535],0.32893511722731905,0.1130744340233236,[    0.         12493.04956805],[  0.         127.24584026],[  0.         -10.58679004]
26.36000000000132,[   0.         3808.26907053],[ 0.         38.75227762],[ 0.         -3.22532516],0.3287793231396534,0.1129804012244898,[    0.         12494.32149736],[  0.         127.14002251],[  0.        -10.5817758]
26.37000000000133,[   0.         3808.65643212],[ 0.         38.72003963],[ 0.         -3.22379892],0.3286237431192661,0.1128864129154519,[    0.         12495.59236876],[  0.         127.03425482],[  0.         -10.57676845]
26.380000000001324,[   0.        3809.0434714],[ 0.         38.68781688],[ 0.         -3.22227477],0.32846837614678903,0.11279246903790087,[    0.         12496.86218271],[  0.         126.92853713],[  0.         -10.57176796]
26.39000000000133,[   0.         3809.43018853],[ 0.         38.65560935],[ 0.         -3.22075271],0.3283132222222222,0.11269856953352768,[    0.         12498.13093974],[  0.         126.82286938],[  0.         -10.56677432]
26.40000000000133,[   0.         3809.81658366],[ 0.         38.62341703],[ 0.         -3.21923274],0.3281582813455657,0.11260471437317784,[    0.         12499.39864034],[  0.         126.71725153],[  0.         -10.56178754]
26.41000000000133,[   0.         3810.20265695],[ 0.         38.59123988],[ 0.         -3.21771486],0.32800355351681953,0.11251090344023323,[    0.         12500.66528503],[  0.         126.61168345],[  0.         -10.55680762]
26.42000000000133,[   0.         3810.58840853],[ 0.         38.55907789],[ 0.         -3.21619905],0.3278490366972477,0.11241713670553936,[    0.         12501.93087424],[  0.        126.5061651],[  0.         -10.55183449]
26.430000000001332,[   0.         3810.97383858],[ 0.         38.52693103],[ 0.         -3.21468533],0.3276947329255861,0.11232341408163267,[    0.         12503.19540857],[  0.        126.4006964],[  0.         -10.54686822]
26.44000000000133,[   0.         3811.35894723],[ 0.        38.4947993],[ 0.         -3.21317368],0.3275406401630989,0.11222973556851312,[    0.         12504.45888843],[  0.         126.29527734],[  0.         -10.54190874]
26.45000000000133,[   0.         3811.74373464],[ 0.         38.46268266],[ 0.         -3.21166411],0.3273867594291539,0.11213610104956268,[    0.         12505.72131436],[  0.         126.18990778],[  0.         -10.53695608]
26.460000000001337,[   0.         3812.12820096],[ 0.         38.43058109],[ 0.         -3.21015661],0.32723308970438325,0.11204251046647228,[    0.         12506.98268684],[  0.         126.08458766],[  0.         -10.53201021]
26.47000000000134,[   0.         3812.51234634],[ 0.         38.39849458],[ 0.         -3.20865117],0.3270796299694189,0.11194896379008744,[    0.         12508.24300637],[  0.         125.97931696],[  0.        -10.5270711]
26.48000000000134,[   0.         3812.89617093],[ 0.        38.3664231],[ 0.         -3.20714779],0.32692638022426096,0.1118554609329446,[    0.         12509.50227343],[  0.         125.87409556],[  0.         -10.52213876]
26.49000000000134,[   0.         3813.27967487],[ 0.         38.33436664],[ 0.         -3.20564648],0.32677334148827725,0.1117620018658892,[    0.        12510.7604885],[  0.         125.76892345],[  0.        -10.5172132]
26.500000000001343,[   0.         3813.66285833],[ 0.         38.30232516],[ 0.         -3.20414722],0.3266205117227319,0.1116685864723032,[    0.         12512.01765212],[  0.         125.66380048],[  0.         -10.51229437]
26.510000000001344,[   0.         3814.04572145],[ 0.         38.27029866],[ 0.         -3.20265002],0.3264678919469929,0.1115752147521866,[    0.         12513.27376476],[  0.         125.55872666],[  0.         -10.50738229]
26.520000000001346,[   0.         3814.42826438],[ 0.         38.23828711],[ 0.         -3.20115487],0.3263154811416921,0.1114818866180758,[    0.         12514.52882691],[  0.         125.45370188],[  0.         -10.50247694]
26.53000000000135,[   0.         3814.81048727],[ 0.        38.2062905],[ 0.         -3.19966177],0.32616327930682976,0.11138860204081633,[    0.         12515.78283905],[  0.         125.34872612],[  0.         -10.49757832]
26.54000000000135,[   0.         3815.19239027],[ 0.         38.17430879],[ 0.         -3.19817071],0.3260112854230377,0.11129536090379008,[    0.         12517.03580169],[  0.         125.24379925],[  0.         -10.49268639]
26.55000000000135,[   0.         3815.57397352],[ 0.         38.14234197],[ 0.         -3.19668169],0.325859499490316,0.11120216317784257,[    0.         12518.28771528],[  0.         125.13892123],[  0.         -10.48780116]
26.56000000000135,[   0.         3815.95523718],[ 0.         38.11039003],[ 0.         -3.19519472],0.3257079225280326,0.11110900883381923,[    0.         12519.53858035],[  0.         125.03409203],[  0.         -10.48292265]
26.570000000001354,[   0.         3816.33618139],[ 0.         38.07845293],[ 0.         -3.19370978],0.3255565524974515,0.11101589775510204,[    0.         12520.78839735],[  0.         124.92931151],[  0.         -10.47805079]
26.580000000001355,[   0.         3816.71680631],[ 0.         38.04653066],[ 0.         -3.19222687],0.32540538939857283,0.11092282991253644,[    0.         12522.03716681],[  0.         124.82457965],[  0.        -10.4731856]
26.59000000000136,[   0.         3817.09711208],[ 0.        38.0146232],[ 0.       -3.190746],0.3252544342507645,0.1108298052478134,[    0.        12523.2848892],[  0.         124.71989638],[  0.         -10.46832711]
26.60000000000136,[   0.         3817.47709885],[ 0.         37.98273053],[ 0.         -3.18926715],0.3251036850152905,0.1107368237026239,[    0.         12524.53156499],[  0.         124.61526163],[  0.         -10.46347524]
26.61000000000136,[   0.         3817.85676677],[ 0.         37.95085262],[ 0.         -3.18779032],0.32495314169215084,0.11064388518950437,[    0.         12525.77719469],[  0.         124.51067531],[  0.         -10.45862999]
26.620000000001358,[   0.         3818.23611598],[ 0.         37.91898947],[ 0.         -3.18631552],0.32480280530071354,0.1105509897084548,[    0.         12527.02177875],[  0.         124.40613741],[  0.         -10.45379141]
