,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,flipped
1900,19.01000000000017,0.0014276739683859855,0.9156878620624572,0.014441399104875526,4.541579206389923,0.1593536563645587,5203.084836476515,63.43171733067565,0.0,0.0,-620.747653222645,2.043047745274522,2.3390544140682657e-14,381.996574962974,1582.2081256042663,1.5707963267948966,0.19597164874778208,6.634090056945455e-14,1083.429126106297,6302.994355879413,7.188384371987882e-15,117.395225741703,591.3534658586699,3.6875155088022445e-16,6.0221698392870096,24.94348556505357,1.5707963267948966,0.19459055317292906,-6.366350596011138e-31,0.007337158001279915,-9.008791537623954e-31,0.18842471205483394,"[0, 0, 0]",7.184702152290636e-15,117.33509053047622,591.1040377530361,-3.538370003933091e-14,-577.8596745439812,-2911.1085638007253,-2.8112603728630056e-15,-45.91136603337535,9.113479093084429,0.0
1910,19.110000000000188,0.0002732292447001775,0.9142327454642106,0.002761949340725225,4.577639718578773,0.16061893749399206,5196.56547673473,63.15914952594396,0.0,0.0,-618.0688067485901,2.051743901836668,2.5972750307658226e-14,424.1672019351506,1569.7273846013918,1.5707963267948966,0.19619154084050305,6.706163290836738e-14,1095.1995784426697,6362.2543358054045,7.22697746175277e-15,118.02549872803274,593.8446013234543,4.1122704315372974e-16,6.715847270250447,24.853523145630604,1.5707963267948966,0.19608863114929975,-7.383428961112588e-31,0.02006441139262969,-1.2195789594716843e-30,0.036379644305963986,"[0, 0, 0]",7.222895741633189e-15,117.95883917978712,593.5959916752757,-3.542274347573168e-14,-578.4973022490132,-2911.131392930977,-5.385197055771913e-16,-8.79469420818861,1.747673391140074,0.0
1920,19.210000000000203,0.0012500305268153785,0.9127830443679076,0.012627131780909413,4.576107627865705,0.1605651799251124,5190.046116992945,62.88692347866017,0.0,0.0,-615.3933560308225,2.0604567779700016,2.9422001955370145e-14,480.49775618333734,1554.6137385513207,1.5707963267948966,0.19656023849566856,6.778649056546823e-14,1107.0374023377803,6421.762811677309,7.271130540236427e-15,118.74657322092972,596.3226635295882,4.678556419659186e-16,7.640662471688374,24.72077901980461,1.5707963267948966,0.19790291692338216,-8.567834584972732e-31,0.012798710988351015,-1.2195789594716843e-30,-0.16651317991412426,"[0, 0, 0]",7.26647261741424e-15,118.67050356843193,596.0754142061239,-3.548487289258348e-14,-579.5119526264946,-2910.8566729898635,2.4656920034007984e-15,40.26780627880317,-8.016772265408862,0.0
1930,19.31000000000022,0.0013106062799425149,0.9113391037564521,0.01322936790834591,4.591316107386014,0.16109881078547414,5183.52675725116,62.61503918882429,0.0,0.0,-612.7213017339823,2.0691873156189144,2.954681439219564e-14,482.5360979633915,1550.4228509682418,1.5707963267948966,0.19701754909641755,6.851597907672347e-14,1118.9508538204961,6481.518651690822,7.318708004625681e-15,119.52357217968876,598.7947965110745,4.718804743233193e-16,7.706392972273599,24.761189501019526,1.5707963267948966,0.1982278905801121,-9.944870181126527e-31,-0.006449983616848988,-1.5635223141480452e-30,-0.1752871580533225,"[0, 0, 0]",7.31397508944861e-15,119.44627780909364,598.5472585421924,-3.556359739830092e-14,-580.7976213723279,-2910.3864131776827,2.5869652754939732e-15,42.248349112503476,-8.43109374080033,0.0
1940,19.410000000000235,0.00021964988453501016,0.9098996427157392,0.002215487331348162,4.626186909019439,0.1623223476848926,5177.007397509375,62.34349665643631,0.0,0.0,-610.0526442471928,2.077936674273634,2.6027929776351283e-14,425.06835104575896,1558.302048169844,1.5707963267948966,0.1973924387176864,6.925013322590196e-14,1130.9405009528716,6541.522280293196,7.363457614656708e-15,120.25438877206764,601.2817025885828,4.174922994740971e-16,6.818166670827488,24.9954226462042,1.5707963267948966,0.19699422826180304,-1.1591932865137478e-30,-0.014769393464401754,-1.1840802187367385e-30,0.02961887582994639,"[0, 0, 0]",7.359250202412915e-15,120.1856765156567,601.0318833899832,-3.562853736429153e-14,-581.858171500509,-2909.7919387860247,-4.338289891733938e-16,-7.084965060540682,1.4167489985523904,0.0
1950,19.51000000000025,0.0015338325072361161,0.9084646383973584,0.015458806388469304,4.619708056656767,0.16209501953181638,5170.48803776759,62.07229588149623,0.0,0.0,-607.3873836119471,2.0867055761272986,2.298143975814517e-14,375.3153933713134,1564.8607795695154,1.5707963267948966,0.19760665724550147,6.998846859820919e-14,1142.998432640952,6601.775846695721,7.40245162500848e-15,120.8912092884634,603.7932307205467,3.7023666406700364e-16,6.046423578206892,25.210293212885666,1.5707963267948966,0.1960315007209117,-1.2879274976367647e-30,-0.0014982094825065893,-9.971201841993591e-31,0.2066517129859985,"[0, 0, 0]",7.398738295666079e-15,120.83056601817543,603.5411949887506,-3.5662257095853403e-14,-582.4088565075714,-2909.096173361774,-3.031146073065871e-15,-49.50237203373306,9.910507653398916,0.0
1960,19.610000000000266,0.0010142641699509693,0.907033862611614,0.0102140453037631,4.644590465078063,0.16296808649396713,5164.695889370373,61.801433051821526,0.0,0.0,-604.7254825637942,2.0954952186163798,2.4128978140238626e-14,394.05611735625916,1558.5607458274815,1.5707963267948966,0.19777447104002355,7.073056745013197e-14,1155.117826615434,6662.281316856177,7.439862693150263e-15,121.50217839674562,606.3161535148739,3.9042748604237183e-16,6.376164724624371,25.218844755923424,1.5707963267948966,0.19691204562328796,-1.3945262717592796e-30,0.01794633913198384,-7.3679608547642516e-31,0.13745240328207145,"[0, 0, 0]",7.435985065151127e-15,121.43885192576906,606.0639701874964,-3.568331821006809e-14,-582.7528106048567,-2908.340094066357,-2.0053968355886764e-15,-32.75061572013629,6.562338909021121,0.0
1970,19.71000000000028,0.0007721094445659029,0.905603870028351,0.007768948582383572,4.664648906524229,0.16367189145699046,5165.448643074076,61.53066799991274,0.0,0.0,-602.0645914713332,2.104330199892552,2.8271481453629422e-14,461.7083304886519,1549.2807946165603,1.5707963267948966,0.1980705049435228,7.147661575569972e-14,1167.3017200627069,6723.0389783251185,7.482267092035842e-15,122.19469478457434,608.836343374676,4.594697631702863e-16,7.503710677890034,25.179001707226014,1.5707963267948966,0.19900829499495068,-1.5015737105216396e-30,0.019883599226771805,-1.3773511405158864e-30,-0.10512944910909676,"[0, 0, 0]",7.477706572525091e-15,122.12021584886935,608.5845342380395,-3.5722822306685506e-14,-583.3979614621471,-2907.356281545172,1.527225226332972e-15,24.941480717487234,-5.004824864018042,0.0
1980,19.810000000000297,0.0016703328045629805,0.9041714062211158,0.01679229701094864,4.665128791358772,0.16368872952136038,5166.201396777779,61.25986348719879,0.0,0.0,-599.4033681426871,2.1132275953015234,3.0405285808714833e-14,496.5560001444412,1546.5874194343135,1.5707963267948966,0.198517379000577,7.22272296469717e-14,1179.5601751829026,6784.04852660125,7.530632504151215e-15,122.98456190624643,611.3556889990336,4.963329018039436e-16,8.105731418226299,25.24634126482337,1.5707963267948966,0.20016291137306533,-1.6309784534140947e-30,0.001141786581761718,-1.150159199812235e-30,-0.22753508001384254,"[0, 0, 0]",7.525670583718738e-15,122.90352759601211,611.1033160532854,-3.5789922778836054e-14,-584.4937953335502,-2906.2314445113825,3.30499184296068e-15,53.97461284775366,-10.855235351134136,0.0
1990,19.910000000000316,0.0005343738060564089,0.9027364938129424,0.0053673906013699275,4.700384796810325,0.16492578234422192,5166.954150481483,60.98901951367965,0.0,0.0,-596.74181311296,2.122188555120301,2.788500432035176e-14,455.3966799205554,1559.2584627987424,1.5707963267948966,0.19895108101028505,7.298273773974629e-14,1191.8985586792812,6845.310768259829,7.578869158707362e-15,123.77232625740032,613.8944676348702,4.572135204452212e-16,7.466863437908057,25.566216266995497,1.5707963267948966,0.199293246965854,-1.7354906904423004e-30,-0.01593893874141799,-9.17445232772037e-31,-0.07336650810956623,"[0, 0, 0]",7.574264079541707e-15,123.69711960730557,613.6390100064291,-3.585749758626066e-14,-585.5973756878477,-2905.0425347028918,1.0576343647358543e-15,17.272479958669564,-3.4817799789841986,0.0
2000,20.01000000000033,0.0013073384441910285,0.9012989858965414,0.013119097051651473,4.702930803752865,0.16501511592115314,5167.706904185188,60.71813607935532,0.0,0.0,-594.0799265021475,2.1312138302297634,2.3727480728775118e-14,387.49916702996245,1577.4690038040328,1.5707963267948966,0.19921625919800845,7.374279286675861e-14,1204.311200880143,6906.828758944186,7.621110910875264e-15,124.46218642275262,616.472264192682,3.9078078249577005e-16,6.38193449356749,25.98019480937897,1.5707963267948966,0.19778181941286213,-1.8325984817988754e-30,-0.01001717885122098,-1.2763769446475972e-30,0.1796329566050087,"[0, 0, 0]",7.617177127077626e-15,124.39794285798969,616.2126464085278,-3.5895119722012465e-14,-586.2117917917889,-2903.8351541574743,-2.5881406686078788e-15,-42.26754473876935,8.532761613714179,0.0
2010,20.110000000000344,0.0015869478919342422,0.8998594366400586,0.015909724021199518,4.7146960772989575,0.1654279325368055,5168.459657888892,60.44721318422582,0.0,0.0,-591.4177082427865,2.1403042717205807,2.312779461020325e-14,377.7055494907737,1583.9592189810653,1.5707963267948966,0.1993599505292444,7.450680866990196e-14,1216.7885258309007,6968.606375980805,7.659064984232756e-15,125.08202347918258,619.0837871909027,3.8261142891263404e-16,6.248518824840366,26.204007356858803,1.5707963267948966,0.197872258995332,-1.9378719696006197e-30,0.012487945891996378,-6.216223933141572e-31,0.2186483954780334,"[0, 0, 0]",7.655254657084097e-15,125.01979611450386,618.8217947612172,-3.5908593368649484e-14,-586.4318331399785,-2902.714696130364,-3.142484748584453e-15,-51.32067059289625,10.368251131912725,0.0
2020,20.21000000000036,0.00010679787499860633,0.8992405765241924,0.0010702349557268527,4.753656130076398,0.16679495193250518,1550.6056451814907,60.25212857472269,0.0,0.0,-589.4975403891613,2.142350283953904,-1.674755115885732e-14,-273.5082665551827,-1960.4015765249985,1.5707963267948966,0.19958324738739774,7.527412068847927e-14,1229.3196820648698,7030.597312018875,7.674859252270135e-15,125.3399634509096,619.6476244002428,-2.7795783410518953e-16,-4.5393959188676085,-32.53663601434053,1.5707963267948966,0.1999008316402724,-1.979660396940505e-30,0.024146301890589843,-1.6142066273084952e-31,-0.014775419167517581,"[0, 0, 0]",7.677158153843596e-15,125.37750736275524,619.9311187423768,-3.578956328164441e-14,-584.487924298867,-2890.0100219223527,2.1061215949323387e-16,3.4395575873779363,-0.6956307623532868,0.0
2030,20.31000000000037,0.0017468600273987073,0.901996052623785,0.017537559161052874,4.735026832862314,0.1661412923811338,0.0,60.24400000000089,0.0,0.0,-589.406601077805,2.1239825148168605,-3.1757953539744385e-14,-518.6467406252231,-3431.604154468317,1.5707963267948966,0.19998106270931051,7.603919627957662e-14,1241.8143146663679,7092.308209302973,7.62402175137963e-15,124.50972405574845,614.2854970727115,-5.271554601245589e-16,-8.609101995637994,-56.96175809156541,1.5707963267948966,0.2017937793010376,-2.0021690637567887e-30,0.009989415815002609,-1.7670484276950663e-31,-0.23557000202387404,"[0, 0, 0]",7.62931278155586e-15,124.59613313598145,614.8555945589032,-3.5128434454839466e-14,-573.6908711850182,-2831.043250038186,3.3704809150950717e-15,55.04413055979522,-11.154303352325645,0.0
2040,20.41000000000039,0.0013131246836965375,0.9050978687214344,0.013208628312352377,4.750632414459486,0.16668885664770122,0.0,60.24400000000089,0.0,0.0,-589.3952944833587,2.1046635588486566,-3.196432210177437e-14,-522.0169950067085,-3366.497384830412,1.5707963267948966,0.20043930523379128,7.679898825915151e-14,1254.222659343444,7153.453671041365,7.571755309664591e-15,123.6561482859603,608.6415837769007,-5.3058100560676415e-16,-8.665045398823134,-55.881040183758756,1.5707963267948966,0.20158798825567728,-2.0366896169692603e-30,-0.013058830074885069,-3.660314600225495e-31,-0.1735405671198018,"[0, 0, 0]",7.577043374118846e-15,123.74250893227786,609.2009803710092,-3.443860531487088e-14,-562.4251063873824,-2768.8942882512433,2.4742832130965124e-15,40.40811138067388,-8.207802095810715,0.0
2050,20.510000000000407,0.0007422641041846088,0.9081790363895276,0.007479764678021077,4.7676606703644975,0.167286339311035,0.0,60.24400000000089,0.0,0.0,-589.3840916367886,2.0856948520669047,-3.511718904991836e-14,-573.5072197856283,-3293.4720281781097,1.5707963267948966,0.2007827168514321,7.755343014261245e-14,1266.54363032032,7214.040444225715,7.516195991845517e-15,122.7487957683568,603.1139603784486,-5.829159592642892e-16,-9.519740053542591,-54.66888035618586,1.5707963267948966,0.19983546655388615,-2.05707279668404e-30,-0.01744182886551807,2.2876966251409344e-32,0.09617049252962412,"[0, 0, 0]",7.521998444216835e-15,122.84355700686831,603.6612490889311,-3.375120188267577e-14,-551.1989564039961,-2708.627612441635,-1.3659871672425878e-15,-22.30826338163222,4.539675900313688,0.0
2060,20.610000000000426,0.002026294514448712,0.9112398323638286,0.020452546048650436,4.751864929635848,0.16673210279424028,0.0,60.24400000000089,0.0,0.0,-589.3729903364748,2.067065804489811,-3.670090983732158e-14,-599.3713430333415,-3227.5415467553603,1.5707963267948966,0.20097466658142285,7.830206665962731e-14,1278.769792468232,7274.080421973645,7.456087960756494e-15,121.76715712559265,597.7036938711162,-6.092043993977997e-16,-9.9490628615851,-53.57448952186629,1.5707963267948966,0.19894278225594875,-2.0536846390961157e-30,0.0022716858723989108,8.993014319519535e-32,0.25563551886203345,"[0, 0, 0]",7.462181809498654e-15,121.86667722798306,598.2399298565686,-3.305850419813662e-14,-539.8863447183832,-2650.286167978671,-3.642405639184958e-15,-59.48499831495839,12.117611559785722,0.0
2070,20.71000000000044,0.001018526881141186,0.9142812976047584,0.01029606181392525,4.775449794084987,0.16755964189771885,0.0,60.24400000000089,0.0,0.0,-589.3619885383154,2.048766422273608,-3.416972737735651e-14,-558.0339964330407,-3177.0644407191085,1.5707963267948966,0.20115833830434546,7.90446729961253e-14,1290.8974742947796,7333.58442459495,7.396743010405924e-15,120.79798053701401,592.3901474835195,-5.671888881441473e-16,-9.262897490754805,-52.73661179070215,1.5707963267948966,0.20034557310416987,-2.0568321941079474e-30,0.023603815412863167,-2.6821270777514403e-31,0.12616818501384594,"[0, 0, 0]",7.402448828559727e-15,120.89116361898957,592.9178827444214,-3.238124432141697e-14,-528.8258515673589,-2593.65775682369,-1.7884830559395314e-15,-29.208144865681657,5.9553046428979,0.0
2080,20.810000000000453,0.001199701077688672,0.9173047572100864,0.012144031683952596,4.776926317470683,0.16761144973581346,0.0,60.24400000000089,0.0,0.0,-589.3510846251272,2.030786951743552,-2.968692065694667e-14,-484.82420690791383,-3134.820436126108,1.5707963267948966,0.20149065679971495,7.978163664918953e-14,1302.9330041075764,7392.560939691615,7.343779154257854e-15,119.93301512519163,587.1516536229763,-4.927780468917441e-16,-8.047676231789168,-52.03539665570118,1.5707963267948966,0.2028809380248898,-2.0960681633813768e-30,0.02253059784835104,-5.2853680649807785e-31,-0.14525209233144246,"[0, 0, 0]",7.348740804589524e-15,120.014045024345,587.6723633406798,-3.1744825978806275e-14,-518.4323512854196,-2538.605919418561,2.057905321859602e-15,33.60814437750583,-6.863432082419517,0.0
2090,20.91000000000047,0.0021783538346067787,0.9203092790303102,0.02207747400660692,4.7635408895733935,0.1671417855990664,0.0,60.24400000000089,0.0,0.0,-589.3402772491312,2.013118350156228,-2.749945415747397e-14,-449.1001679279289,-3086.6448680439107,1.5707963267948966,0.2019667951388224,8.051363796778778e-14,1314.8874928484595,7451.017191311571,7.29685422672277e-15,119.16667290198484,581.9865420668108,-4.564679330302366e-16,-7.454687071375114,-51.23572252911269,1.5707963267948966,0.20410959768451795,-2.134848565482042e-30,0.0001659640524417738,-4.244071670089043e-31,-0.25700027906705397,"[0, 0, 0]",7.301421678348489e-15,119.24126504771858,582.4993444246487,-3.1149854245166786e-14,-508.7157254949675,-2485.1009126810472,3.65040008769282e-15,59.61555756703851,-12.20367811373155,0.0
2100,21.010000000000485,0.0008148015111259827,0.9233061108455252,0.008266964683362094,4.789304041362428,0.16804575583727815,0.0,60.24400000000089,0.0,0.0,-589.3295649389995,1.9957516484942264,-2.92373971819188e-14,-477.48293144235384,-3026.9121833682843,1.5707963267948966,0.20242848986171708,8.124101592665303e-14,1326.7664763949265,7508.961261441206,7.25021639800633e-15,118.40501935830332,576.9112746608101,-4.853163332766479e-16,-7.92581720075604,-50.24420993573202,1.5707963267948966,0.2030148555895212,-2.180468391630974e-30,-0.019327529984251583,-4.591170468386288e-31,-0.09444957950113284,"[0, 0, 0]",7.255044364269356e-15,118.48386603093391,577.4142395360282,-3.057135897358113e-14,-499.2681807500105,-2433.112343220113,1.3339617916623385e-15,21.7852493076567,-4.470275209170829,0.0
2110,21.1100000000005,0.0014871107624627971,0.9264077877164876,0.015102625319806552,4.7817154167525215,0.16777948830710598,0.0,60.24400000000089,0.0,0.0,-589.3189459068701,1.9786769133421107,-3.2370627702707607e-14,-528.6524690260932,-2964.378449319348,1.5707963267948966,0.20273686448587788,8.196351995327968e-14,1338.5658625874134,7566.402928555331,7.198986859071214e-15,117.5683774960001,571.9392586594793,-5.373253386678697e-16,-8.775188716321718,-49.20620226610625,1.5707963267948966,0.20106647405940006,-2.2041135111888423e-30,-0.015221540954804356,-3.597205727807814e-31,0.1682081033319613,"[0, 0, 0]",7.204338893636934e-15,117.65578285351948,572.4318188388446,-2.999179856327575e-14,-489.8032409696772,-2383.044447976712,-2.3788291394318567e-15,-38.849228056416,7.9849445642345716,0.0
