time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
0.09999999999999999,0.7113241506620205,0.0865616347723734,-0.8309082209618381,22.442801448939974,-75.96513200442328,790.2732313278461,-0.0994424393239543,-0.3400835068273615,-0.8186111706756765,-0.24096269033085543,-0.8480417175997388,0.02034194172582327,-0.06708868372940657,0.6430339550806131,0.3965081428229495,-1.3060816826675399,12.544792586513447,4.0431482215514105,-13.249833405464084,128.03132768676977,4.999569733182179,0.09987464161358839,-0.008861171003912606,-0.0025640280337418065,-0.11098584392015207,-0.03153553312700882
0.10999999999999999,0.7566899598415403,0.1029103695515584,-0.9884444887007632,22.697217954595466,-76.84983164385326,799.651488006165,-0.11826779870932246,-0.3741846174098583,-0.870840789658997,-0.2563398545120837,-0.9058199706642982,0.024511958631425138,-0.08082062148232892,0.7749703605369762,0.4374952382974242,-1.4403058679169294,13.842488504759174,4.098382226502652,-13.41090871665711,129.73964137397394,4.999475381076735,0.09984737366142797,-0.010009250084908848,-0.0028895623983403187,-0.11862997227909651,-0.03357133979269361
0.11999999999999998,0.8044286611342515,0.12116316277221201,-1.1644746614136152,22.949772419400826,-77.7319461708241,809.0300453770279,-0.13929196931701293,-0.41126811419784004,-0.9258069299135879,-0.2725174607125351,-0.966977069064222,0.029094776851697094,-0.09590337986864286,0.91997433075843,0.4790684057569668,-1.5762458093458593,15.158305539531604,4.153817820056919,-13.57153845732095,131.44835150990738,4.999369154611282,0.09981674587445771,-0.011236043005716432,-0.003235994995711973,-0.12672861188242038,-0.03571517968163722
0.12999999999999998,0.8542246823430073,0.14142188319020424,-1.3600138396324775,23.026793523352875,-78.02333861310855,812.2882089436645,-0.1626322115697506,-0.4513412890635953,-0.9831473782071456,-0.2893856768265425,-1.0311839562751899,0.03409549831198034,-0.11235149447655202,1.0782000695311942,0.5210758862996818,-1.7133771122359711,16.486842215021237,4.178987751756261,-13.628714374498582,132.08553167402818,4.999250244971689,0.09978254422175668,-0.01254588491276718,-0.00360433554449365,-0.1352397695277293,-0.03795293007469818
0.13999999999999999,0.90559184126949,0.16369160837738408,-1.575110172750632,22.986290979493624,-77.92022907124102,811.4661896740878,-0.18828938492949365,-0.49423715462921347,-1.0423036249531759,-0.3067711485466799,-1.0978821276267174,0.039517196288197456,-0.13017253652283012,1.2497298513759811,0.5632637089437413,-1.8508312970196485,17.81911415393615,4.1838854291361995,-13.616526020638135,132.00562169271666,4.999117802866798,0.09974454549610091,-0.013942536065384014,-0.003995409586660387,-0.14409046099563771,-0.040261878358649146
0.15,0.9579262043971154,0.1878784936497334,-1.808824137999557,22.94390562361866,-77.81452312215083,810.6444718562999,-0.2161455889038609,-0.539630082714605,-1.1025816605021572,-0.3244550903976569,-1.1663437392887617,0.045361164036505565,-0.14936798111499702,1.4345830264365638,0.6055298407178809,-1.9882576214137297,19.15152085818037,4.18862662449323,-13.603519295115317,131.9222840171796,4.998970945610935,0.09970251952054673,-0.015428915107215758,-0.004409785524174658,-0.15318534737071116,-0.04261330914420506
0.16,1.0108624628549479,0.21394021822365206,-2.0607392661724613,22.89952426506432,-77.70606910304838,809.8230728490265,-0.24614479866767758,-0.5873368800298278,-1.1635621383523926,-0.3423020686185824,-1.2361328640123561,0.051628174904610684,-0.1699375078036488,1.6327607702358036,0.6478723329031435,-2.125647716316623,20.484027901667588,4.193127077143588,-13.58967329094036,131.83558753652622,4.9988087651351965,0.09965623159486788,-0.017007180040582784,-0.00484779961159777,-0.16246763930269362,-0.044989508340417254
0.17,1.064212289338069,0.24188510925340898,-2.33095130905817,22.853031647673486,-77.5947128379069,809.0020102331312,-0.27829141832587084,-0.6372944157729928,-1.2250294555693952,-0.3602386149659281,-1.3070342200929486,0.05831897929363425,-0.1918807111367706,1.8442639150986968,0.690288544901569,-2.2629929503077357,21.816601070911045,4.197332982470603,-13.574957715358401,131.74551149940595,4.998630333908699,0.09960544433951801,-0.018679065258911505,-0.0053096514583737065,-0.17190940436305074,-0.047380861014770057
0.18000000000000002,1.1178185892845007,0.27171793663792104,-2.619522887437403,22.804311401766718,-77.48029891730343,808.1813016525379,-0.3125850184300651,-0.6894450993164735,-1.2868040064101736,-0.37820077395368873,-1.3788669930889033,0.06543429862666683,-0.2151970978091236,2.0690929501828514,0.7327753217049462,-2.400284384162865,23.149205945919924,4.201195672378159,-13.559342600670181,131.65204093930225,4.998434708341854,0.09954991882899239,-0.020446048110204586,-0.00579545064675214,-0.1814871658955657,-0.04977897666091667
0.19000000000000003,1.1715491639427835,0.3034404863493903,-2.9264891931886674,22.753246635806487,-77.362671476285,807.3609647132291,-0.3490209696088227,-0.7437353729339375,-1.348734888084662,-0.39613193307061806,-1.4514777159815286,0.07297482043488629,-0.2398860836003287,2.3072480196770875,0.7753290399389449,-2.5375127740781522,24.481807952927262,4.204670624359043,-13.5427983415631,131.55516567551396,4.9982209311570704,0.09948941543791187,-0.022309388846585503,-0.006305227569351859,-0.19118098138061781,-0.05217640785902704
0.20000000000000004,1.2252917905437886,0.33705197550562566,-3.2518621457900614,22.699720382149938,-77.24167476721492,806.5410169057122,-0.3875908925534135,-0.8001145012726478,-1.4106942369946787,-0.41398113109264695,-1.5247347260866266,0.08094119386021971,-0.2659469903468681,2.5587289214843434,0.8179456451277392,-2.674668575229729,25.81437240852392,4.20771668981945,-13.525295724374589,131.45487958573943,4.997988033400954,0.09942369459125358,-0.02427016237660569,-0.006838941762306801,-0.20097372462341928,-0.05456643073196144
0.21000000000000005,1.2789503805745064,0.37254935115751925,-3.5956334105836394,22.64361599361575,-77.11715366162205,805.7214755353828,-0.4282829738309346,-0.8585335927224662,-1.4725728052065852,-0.4317017316671774,-1.5985238229759298,0.08933402549664697,-0.2933790429513638,2.8235351063146785,0.8606206821577135,-2.8117419456694126,27.1468645575431,4.210295500132606,-13.506805964447585,131.3511800772026,4.997735036170992,0.09935251744104648,-0.026329283615920213,-0.007396488279113037,-0.2108505232394851,-0.056942872629285754
0.22000000000000006,1.3324419724467595,0.40992750752614,-3.9577766168630264,22.584817501811727,-76.98895409716368,804.9023576589669,-0.47108218835059623,-0.9189448108516307,-1.5342764967540397,-0.44925038061155953,-1.672744858920468,0.0981538755099964,-0.3221813664328179,3.1016656771343047,0.9033493205121719,-2.9487227506214158,28.479249606382105,4.212371010328475,-13.487300748338086,131.24406769746585,4.9974609521138325,0.09927564648702678,-0.02848752781604793,-0.007977702524827048,-0.22079831678605796,-0.059299976513516504
0.23000000000000007,1.385694368142635,0.44917944556932377,-4.338249008228813,22.52320994573019,-76.85692348234298,804.0836800256403,-0.5159704566468734,-0.9813007394807695,-1.5957236446831389,-0.4665861831964895,-1.7473090509844507,0.10740125399002136,-0.3523529830220204,3.3931193889309763,0.9461263754928202,-3.0856005672190836,29.811492752952226,4.213909149055748,-13.466752278917625,131.133545844421,4.997164786740045,0.09919284615502025,-0.030745546941465793,-0.008582363876478661,-0.23080550829751503,-0.0616322938168063
0.24000000000000007,1.4386442671080406,0.49029639143617726,-4.7369926864096366,22.458679677230986,-76.72091106894284,803.2654590217298,-0.5629267566018195,-1.0455538712354342,-1.6568428600229088,-0.4836700523359293,-1.8221368516733347,0.11707661749932038,-0.3838928093066417,3.697894648766266,0.9889463263669837,-3.222364689705183,31.143559214105654,4.214877550643057,-13.445133322221064,131.01962054733696,4.99684553959072,0.09910388334392442,-0.033103882923652156,-0.009210198342688204,-0.24086168813975745,-0.06393459942510202
