time,thrust,combustion_chamber.pressure,ox_tank.pressure,combustion_chamber.temperature,ox_tank.temperature,combustion_chamber.fuel_grain.geometry.effective_radius,OF,combustion_chamber.cstar,specific_impulse,fuel_flow,ox_flow,mass_flow,mass_flow_out,combustion_chamber.ideal_gas_constant,propellant_CG,propellant_mass,combustion_chamber.fuel_grain.regression_rate,combustion_chamber.fuel_grain.flux,combustion_chamber.fuel_grain.geometry.port_area,combustion_chamber.fuel_grain.geometry.burn_area,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
0.007,287.1914766579246,180574.59011938522,5041433.954902385,1858.6925482012452,292.9869370955287,0.051671000653833746,1.349096356814869,1190.7439736172932,272.5645962116118,3.4154475168916445,4.607767801930908,8.023215318822553,0.10740712583541803,380.311789686499,2.0194902331064855,47.635170892818294,0.006955036643929572,553.52118564767,0.008387714062474653,0.49873594546090455,4.8792363511715686e-05,5583.33114813116,36.26749596588982,1.6526059425187154,11.367674926928474,3.19
0.014,1370.093649559987,823890.2838281319,5039949.171749588,1823.4128024497427,292.97396606462877,0.051755672551700806,1.2726404152394601,1179.1518099993466,579.0660340778429,3.3819882375152335,4.304054914926357,7.68604315244159,0.24118658840277982,380.0161821349316,2.0198594757100663,47.582545215319065,0.006904480807410921,547.4728257415226,0.00841522603458265,0.4974837139105677,9.722893412438707e-05,26368.01965063844,36.235241591276306,1.6534222938723953,11.34730362404276,3.19
0.021,2730.7106741690495,1345128.7446278287,5038561.716862544,1813.7657256506777,292.96184263939443,0.05183629081743948,1.252342861660454,1175.8427028378983,250.49099185128185,3.2171251526971956,4.02894372004863,7.246068872745826,1.11125714967435,379.7575272546798,2.0201937428752292,47.532989798184744,0.006585144907234045,509.78862632108877,0.008441462745391131,0.4962895269972315,0.00014342032639283735,43615.95775811079,36.20511320687182,1.654184090019347,11.32787659131292,3.19
0.028,3841.972976957613,1771135.351218849,5037262.473605345,1804.5304751995734,292.9504876737053,0.05191317250084877,1.233223148267065,1172.7206879819603,215.2562472048062,3.065303112411586,3.7802027546810493,6.845505867092635,1.8194056289190985,379.5257050480001,2.020496801964392,47.486232416853284,0.006290098835488736,475.78244638626865,0.00846652144993955,0.4951489580724405,0.00018753776397808277,57938.483984388055,36.176910600831484,1.6548965389295658,11.3093218160218,3.19
0.035,4743.201817774933,2116423.9217289984,5036043.026017356,1796.485170850013,292.9398280508438,0.0519866166457623,1.2165983395645792,1170.0101607893832,201.29385751637366,2.9257504952956244,3.5594631945569017,6.485213689852526,2.4019948604282466,379.3218986521409,2.0207720664137394,47.442020161992346,0.006018107921253662,445.13989657583693,0.008490494413085792,0.4940578076202321,0.00022974368501019925,69680.47289378787,36.150449181548716,1.6555644271364593,11.29157098044363,3.19
0.042,5468.283623037951,2394099.5655966266,5034894.414890857,1789.7708855252733,292.92978582241506,0.052056953909841344,1.2027016850581693,1167.748475178604,193.75552141251728,2.7996778339916366,3.367177248561747,6.166855082553384,2.876921005924578,379.14726029105606,2.021023032639436,47.4000804658661,0.005771974680027239,418.0073698326388,0.008513485028255286,0.4930113695981274,0.000270220120167758,79204.11222698826,36.12553293918682,1.6561928058221165,11.274547526679278,3.19
0.049,6047.157817708685,2615711.6491547846,5033807.519412964,1784.4308706113413,292.9202815503074,0.05212453277692872,1.1915959874823474,1165.9455915941162,189.0490449133381,2.6877443958775484,3.2027054375058523,5.890449833383401,3.2606772088341405,379.00164461239996,2.0212531410936223,47.360132694748636,0.005553371516287362,394.39499532188023,0.008535603307163233,0.49200463672638145,0.00030916075204794643,86850.7411187135,36.10196269844689,1.6567867842332589,11.258169996301744,3.19
0.056,6505.929194967087,2791310.7061393037,5032773.411148527,1780.4136440445911,292.91123740954043,0.052189705213015865,1.1831660095522634,1164.582347296585,185.8719410858426,2.590039056345159,3.0644461748804117,5.654485231225571,3.5680135150129226,378.8835368863799,2.0214656585613002,47.32189929181237,0.005362784898609947,374.18856001441975,0.008556961151526427,0.49103251570016826,0.00034676259071554123,92931.78233322814,36.07954376038435,1.6573513392565864,11.242355531428029,3.19
0.063,6867.0334256402175,2929519.4126656554,5031783.666519523,1777.5964557513432,292.9025799299404,0.052252812585379234,1.1771599249687847,1163.6171570752824,183.6315358307831,2.506093411333713,2.95007273205036,5.456166143384073,3.811999960332681,378.79034634360846,2.0216635844437585,47.28511597173499,0.005199528410972408,357.1659016818949,0.008577667680438524,0.49009003986819577,0.0003832177472509236,97724.22269977351,36.058092637160186,1.6578911483342136,11.227023334574804,3.19
0.07,7149.466313463356,3037626.9733901443,5030830.602932294,1775.814625039372,292.89424207095817,0.05231417376310137,1.1732451895800173,1162.9951931128512,182.01343414225659,2.4349706305372116,2.856817579046405,5.291788209583617,4.004065498276885,378.71883655294664,2.0218495893991446,47.249539744525904,0.0050619155511579216,343.02535718570135,0.008597825249247092,0.4891725504370097,0.00041870642473079575,101468.96882774725,36.037442128035835,1.6584104643950297,11.212097616490073,3.19
0.07700000000000001,7369.073604845189,3121706.4569065906,5029907.423081264,1774.889497875452,292.8861644934186,0.05237407663456249,1.1710631466082875,1162.65734112845,180.83082232918883,2.3754026368210845,2.7817464863373225,5.157149123158407,4.154047227996778,378.66558941204744,2.022025987416654,47.214954129491524,0.004947537013765046,331.41920081502434,0.008617526575153885,0.4882758273018193,0.0004533918576652916,104371.54897570444,36.01744440498251,1.6589130409004758,11.197509724509011,3.19
0.08400000000000002,7538.891737602839,3186749.072862096,5029008.270595876,1774.6502220777384,292.8782960551734,0.05243277342550324,1.1702709869573835,1162.5471611906894,179.96301721053666,2.325941695310863,2.7219820833767736,5.047923778687636,4.270268997716909,378.6273048008913,2.022194736681865,47.181171530124345,0.004853572451783594,321.9854131194766,0.008636853105790078,0.487396163302227,0.0004874174397712656,106603.6859650553,35.99797217957815,1.6594021049982204,11.183199350546195,3.19
0.09100000000000003,7669.510567703791,3236806.5451087644,5028128.213262588,1774.946482349922,292.870593672164,0.052490479465920226,1.1705669158688197,1162.615008028676,179.32731489866853,2.285097319123345,2.674859321306322,4.959956640429667,4.359655744721518,378.60103006071125,2.0223574615094853,47.14803320275883,0.004777075670567884,314.373217793911,0.00865587452402067,0.4865303867614906,0.0005209058521490684,108306.57023118933,35.97891830499451,1.6598803697480198,11.169114897764326,3.19
0.09800000000000003,7769.438793597639,3275132.5280666426,5027263.175772852,1775.6538264616163,292.86302173668406,0.05254737461176561,1.1717003080724941,1162.8197231921079,178.86481378395604,2.2514411421972316,2.6380142799195845,4.889455422116816,4.42787882828585,378.5842300175658,2.0225154870958844,47.11540748432112,0.004715196014525448,308.2604980536235,0.0086746491341928,0.48567584390609186,0.0005539597432971862,109594.38152114204,35.96019428974537,1.6603500733643821,11.155213194575751,3.19
0.10500000000000004,7845.447853008001,3304315.765982713,5026409.843522946,1776.673314368078,292.85555128111776,0.052603606395197955,1.1734714333103469,1163.12854154593,178.53251989058782,2.2236747396462455,2.609418783948692,4.833093523594938,4.479519153119562,378.57482774185667,2.0226698800267062,47.083186968763215,0.004665324228197642,303.36339577808184,0.008693224828660136,0.4848303548735317,0.0005866634307396778,110558.52330745022,35.94172818978593,1.6608130337318996,11.141458778977292,3.19
0.11200000000000004,7902.885051403827,3326400.122363723,5025565.554991794,1777.9286017199618,292.8481590405763,0.05265929406627045,1.1757255417594674,1163.5161216055103,178.29859425031037,2.2006641248655012,2.5873770204381157,4.788041145303617,4.51823420061418,378.57115042396015,2.022821489374156,47.05128521461788,0.004625169482606169,299.43963965141774,0.008711640360289747,0.48399215579306226,0.0006190851413551885,111271.31317310435,35.92346225829829,1.6612707086816598,11.127822956319589,3.19
0.11900000000000005,7945.945385129298,3342989.076747844,5024728.195006251,1779.3617576864633,292.8408265222892,0.05271453288715191,1.1783448781677115,1163.9632006465126,178.139232416718,2.181448920385231,2.570499162320421,4.751948082705653,4.5469166340640355,378.57188870233404,2.0229709851292625,47.019633405731575,0.0045927834799810476,296.28754007456666,0.008729926710181225,0.4831598365327519,0.0006512794193331438,111789.65090456215,35.90535061915522,1.6617242553871716,11.114282786576354,3.19
0.12600000000000006,7977.903979424635,3355334.1840238064,5023896.096360485,1780.9294464013622,292.8335391472583,0.052769398256418104,1.1812407702952603,1164.4553208308932,178.03655460715493,2.1652348643129082,2.557663698991133,4.7228985633040415,4.567837193088405,378.5760040027961,2.0231188922624628,46.988177230159735,0.004566549263503281,293.74241729230255,0.0087481084101065,0.48233228050747634,0.0006832894544128547,112157.79500672998,35.88735712501898,1.6621745848854417,11.100820105140755,3.19
0.13300000000000006,8001.306167370169,3364408.336427907,5023067.9534739815,1782.59923538508,292.8262854965899,0.05282394942612737,1.1843467694126177,1164.9816467470887,177.97705688714936,2.151377029047502,2.5479764341409243,4.699353463188427,4.5827678817844895,378.5827060608668,2.023265619799515,46.95687411545126,0.004545149933394733,291.67182308402573,0.008766204739751362,0.4815086101854203,0.0007151491897031046,112410.25349855382,35.869453479126044,1.66262240978593,11.087420636325213,3.19
