time,position,velocity,acceleration,rotation,angular_velocity,angular_acceleration,Angle to Body
7.799999999999878,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.79349491e-05 -3.63985655e+01],[360.32235965],[9.43118548],[23.32046079],[-4.93877023]
7.809999999999878,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.78045124e-05 -3.62937234e+01],[360.32235965],[9.43118548],[22.73442915],[-5.01767553]
7.819999999999878,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.76747151e-05 -3.61894033e+01],[360.32235965],[9.43118548],[21.9910436],[-5.09890913]
7.8299999999998775,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.75455530e-05 -3.60856019e+01],[360.32235965],[9.43118548],[21.08451774],[-5.18241224]
7.839999999999877,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.74170221e-05 -3.59823156e+01],[360.32235965],[9.43118548],[20.01127209],[-5.26811038]
7.849999999999877,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.72891179e-05 -3.58795411e+01],[360.32235965],[9.43118548],[18.7703196],[-5.3559128]
7.859999999999877,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.71618366e-05 -3.57772750e+01],[360.32235965],[9.43118548],[17.36361288],[-5.44571216]
7.869999999999877,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.70351738e-05 -3.56755140e+01],[360.32235965],[9.43118548],[15.79632922],[-5.5373844]
7.879999999999876,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.69091256e-05 -3.55742548e+01],[360.32235965],[9.43118548],[14.07706892],[-5.63078899]
7.889999999999876,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.67836879e-05 -3.54734941e+01],[360.32235965],[9.43118548],[12.21794418],[-5.72576942]
7.899999999999876,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.66588567e-05 -3.53732286e+01],[360.32235965],[9.43118548],[10.2345395],[-5.82215405]
7.909999999999876,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.65346281e-05 -3.52734551e+01],[360.32235965],[9.43118548],[8.14573048],[-5.91975737]
7.919999999999876,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.64109980e-05 -3.51741704e+01],[360.32235965],[9.43118548],[5.97335604],[-6.01838152]
7.929999999999875,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.62879627e-05 -3.50753713e+01],[360.32235965],[9.43118548],[3.74174862],[-6.11781814]
7.939999999999875,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.61655181e-05 -3.49770547e+01],[360.32235965],[9.43118548],[1.47713703],[-6.21785062]
7.949999999999875,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.60436605e-05 -3.48792175e+01],[360.32235965],[9.43118548],[-0.7930533],[-6.31825645]
7.959999999999875,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.59223861e-05 -3.47818565e+01],[360.32235965],[9.43118548],[-3.04096952],[-6.41880985]
7.9699999999998745,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.58016910e-05 -3.46849686e+01],[360.32235965],[9.43118548],[-5.23913045],[-6.51928451]
7.979999999999874,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.56815716e-05 -3.45885509e+01],[360.32235965],[9.43118548],[-7.36121341],[-6.61945631]
7.989999999999874,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.55620240e-05 -3.44926003e+01],[360.32235965],[9.43118548],[-9.38278651],[-6.7191061]
7.999999999999874,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.54430447e-05 -3.43971138e+01],[360.32235965],[9.43118548],[-11.28194897],[-6.81802228]
8.009999999999874,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.53246299e-05 -3.43020884e+01],[360.32235965],[9.43118548],[-13.03984876],[-6.91600325]
8.019999999999873,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.52067760e-05 -3.42075212e+01],[360.32235965],[9.43118548],[-14.64105637],[-7.01285955]
8.029999999999873,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.50894794e-05 -3.41134093e+01],[360.32235965],[9.43118548],[-16.07378443],[-7.10841578]
8.039999999999873,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.49727365e-05 -3.40197496e+01],[360.32235965],[9.43118548],[-17.32995357],[-7.20251212]
8.049999999999873,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.48565439e-05 -3.39265395e+01],[360.32235965],[9.43118548],[-18.40511444],[-7.2950055]
8.059999999999873,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.47408979e-05 -3.38337759e+01],[360.32235965],[9.43118548],[-19.29824433],[-7.3857704]
8.069999999999872,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.46257951e-05 -3.37414561e+01],[360.32235965],[9.43118548],[-20.01144173],[-7.47469935]
8.079999999999872,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.45112320e-05 -3.36495773e+01],[360.32235965],[9.43118548],[-20.54954597],[-7.56170296]
8.089999999999872,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.43972052e-05 -3.35581366e+01],[360.32235965],[9.43118548],[-20.91970913],[-7.64670982]
8.099999999999872,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.42837113e-05 -3.34671313e+01],[360.32235965],[9.43118548],[-21.13094636],[-7.72966591]
8.109999999999872,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.41707469e-05 -3.33765586e+01],[360.32235965],[9.43118548],[-21.19368749],[-7.81053401]
8.119999999999871,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.40583087e-05 -3.32864159e+01],[360.32235965],[9.43118548],[-21.11934895],[-7.88929272]
8.129999999999871,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.39463933e-05 -3.31967004e+01],[360.32235965],[9.43118548],[-20.91994033],[-7.9659355]
8.139999999999871,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.38349974e-05 -3.31074095e+01],[360.32235965],[9.43118548],[-20.60771546],[-8.04046946]
8.14999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.37241177e-05 -3.30185404e+01],[360.32235965],[9.43118548],[-20.19487368],[-8.11291425]
8.15999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.36137511e-05 -3.29300905e+01],[360.32235965],[9.43118548],[-19.69331326],[-8.18330079]
8.16999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.35038943e-05 -3.28420573e+01],[360.32235965],[9.43118548],[-19.11443613],[-8.25167006]
8.17999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.33945440e-05 -3.27544381e+01],[360.32235965],[9.43118548],[-18.46900086],[-8.31807192]
8.18999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.32856972e-05 -3.26672304e+01],[360.32235965],[9.43118548],[-17.76701912],[-8.38256401]
8.19999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.31773506e-05 -3.25804315e+01],[360.32235965],[9.43118548],[-17.0176905],[-8.44521061]
8.20999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.30695012e-05 -3.24940390e+01],[360.32235965],[9.43118548],[-16.22936955],[-8.5060817]
8.21999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.29621458e-05 -3.24080503e+01],[360.32235965],[9.43118548],[-15.4095595],[-8.56525199]
8.229999999999869,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.28552814e-05 -3.23224630e+01],[360.32235965],[9.43118548],[-14.56492712],[-8.62280013]
8.239999999999869,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.27489050e-05 -3.22372745e+01],[360.32235965],[9.43118548],[-13.70133368],[-8.67880793]
8.249999999999869,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.26430134e-05 -3.21524824e+01],[360.32235965],[9.43118548],[-12.82387782],[-8.73335972]
8.259999999999868,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.25376037e-05 -3.20680843e+01],[360.32235965],[9.43118548],[-11.93694648],[-8.78654171]
8.269999999999868,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.24326730e-05 -3.19840777e+01],[360.32235965],[9.43118548],[-11.04427081],[-8.83844156]
8.279999999999868,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.23282182e-05 -3.19004602e+01],[360.32235965],[9.43118548],[-10.14898472],[-8.88914786]
8.289999999999868,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.22242572e-05 -3.18172437e+01],[360.32235965],[9.43118548],[-9.25368989],[-8.93874979]
8.299999999999867,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.21207895e-05 -3.17344274e+01],[360.32235965],[9.43118548],[-8.36050111],[-8.98733683]
8.309999999999867,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.20177887e-05 -3.16519928e+01],[360.32235965],[9.43118548],[-7.4711033],[-9.03499844]
8.319999999999867,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.19152517e-05 -3.15699376e+01],[360.32235965],[9.43118548],[-6.58681902],[-9.08182391]
8.329999999999867,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.18131758e-05 -3.14882594e+01],[360.32235965],[9.43118548],[-5.70865181],[-9.12790215]
8.339999999999867,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.17115582e-05 -3.14069560e+01],[360.32235965],[9.43118548],[-4.83733364],[-9.17332154]
8.349999999999866,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.16103960e-05 -3.13260251e+01],[360.32235965],[9.43118548],[-3.97336912],[-9.2181699]
8.359999999999866,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.15096865e-05 -3.12454644e+01],[360.32235965],[9.43118548],[-3.11707645],[-9.26253435]
8.369999999999866,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.14094269e-05 -3.11652718e+01],[360.32235965],[9.43118548],[-2.26862538],[-9.30650126]
8.379999999999866,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.13096145e-05 -3.10854449e+01],[360.32235965],[9.43118548],[-1.42807235],[-9.35015627]
8.389999999999866,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.12102466e-05 -3.10059816e+01],[360.32235965],[9.43118548],[-0.5953932],[-9.39358422]
8.399999999999865,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.11113205e-05 -3.09268797e+01],[360.32235965],[9.43118548],[0.2294864],[-9.43686917]
8.409999999999865,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.10128335e-05 -3.08481370e+01],[360.32235965],[9.43118548],[1.04666234],[-9.48009438]
8.419999999999865,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.09147830e-05 -3.07697514e+01],[360.32235965],[9.43118548],[1.85622502],[-9.52334235]
8.429999999999865,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.08171663e-05 -3.06917207e+01],[360.32235965],[9.43118548],[2.65823354],[-9.5666948]
8.439999999999864,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.07199808e-05 -3.06140428e+01],[360.32235965],[9.43118548],[3.45269091],[-9.61023268]
8.449999999999864,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.06232239e-05 -3.05367156e+01],[360.32235965],[9.43118548],[4.23951988],[-9.65403619]
8.459999999999864,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.05268931e-05 -3.04597370e+01],[360.32235965],[9.43118548],[5.01853933],[-9.69818478]
8.469999999999864,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.04309858e-05 -3.03831049e+01],[360.32235965],[9.43118548],[5.78944087],[-9.74275713]
8.479999999999864,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.03354995e-05 -3.03068173e+01],[360.32235965],[9.43118548],[6.55176566],[-9.78783113]
8.489999999999863,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.02404316e-05 -3.02308722e+01],[360.32235965],[9.43118548],[7.30488128],[-9.83348385]
8.499999999999863,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.01457797e-05 -3.01552674e+01],[360.32235965],[9.43118548],[8.04795855],[-9.87979153]
8.509999999999863,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 3.00515413e-05 -3.00800011e+01],[360.32235965],[9.43118548],[8.77994852],[-9.92682944]
8.519999999999863,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.99577139e-05 -3.00050711e+01],[360.32235965],[9.43118548],[9.49955962],[-9.97467187]
8.529999999999863,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.98642950e-05 -2.99304755e+01],[360.32235965],[9.43118548],[10.20523516],[-10.02339199]
8.539999999999862,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.97712823e-05 -2.98562124e+01],[360.32235965],[9.43118548],[10.8951316],[-10.07306171]
8.549999999999862,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.96786734e-05 -2.97822797e+01],[360.32235965],[9.43118548],[11.567098],[-10.12375156]
8.559999999999862,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.95864658e-05 -2.97086756e+01],[360.32235965],[9.43118548],[12.2186571],[-10.17553048]
8.569999999999862,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.94946572e-05 -2.96353981e+01],[360.32235965],[9.43118548],[12.84698885],[-10.2284656]
8.579999999999862,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.94032453e-05 -2.95624453e+01],[360.32235965],[9.43118548],[13.4489172],[-10.282622]
8.589999999999861,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.93122276e-05 -2.94898153e+01],[360.32235965],[9.43118548],[14.02090114],[-10.33806244]
8.599999999999861,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.92216020e-05 -2.94175062e+01],[360.32235965],[9.43118548],[14.55903111],[-10.39484703]
8.60999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.91313660e-05 -2.93455162e+01],[360.32235965],[9.43118548],[15.05903221],[-10.45303285]
8.61999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.90415174e-05 -2.92738434e+01],[360.32235965],[9.43118548],[15.51627547],[-10.51267363]
8.62999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.8952054e-05 -2.9202486e+01],[360.32235965],[9.43118548],[15.92579887],[-10.57381924]
8.63999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.88629734e-05 -2.91314421e+01],[360.32235965],[9.43118548],[16.28233955],[-10.63651529]
8.64999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.87742735e-05 -2.90607099e+01],[360.32235965],[9.43118548],[16.58037897],[-10.70080259]
8.65999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.86859520e-05 -2.89902876e+01],[360.32235965],[9.43118548],[16.81420233],[-10.76671667]
8.66999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.85980068e-05 -2.89201734e+01],[360.32235965],[9.43118548],[16.97797371],[-10.83428717]
8.67999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.85104356e-05 -2.88503656e+01],[360.32235965],[9.43118548],[17.06582777],[-10.90353735]
8.68999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.84232363e-05 -2.87808624e+01],[360.32235965],[9.43118548],[17.07197862],[-10.97448342]
8.699999999999859,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.83364067e-05 -2.87116620e+01],[360.32235965],[9.43118548],[16.99084574],[-11.04713404]
8.709999999999859,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.82499446e-05 -2.86427627e+01],[360.32235965],[9.43118548],[16.81719607],[-11.12148967]
8.719999999999859,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.81638481e-05 -2.85741628e+01],[360.32235965],[9.43118548],[16.54630044],[-11.19754207]
8.729999999999858,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.80781148e-05 -2.85058605e+01],[360.32235965],[9.43118548],[16.17410142],[-11.27527376]
8.739999999999858,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.79927429e-05 -2.84378542e+01],[360.32235965],[9.43118548],[15.69738876],[-11.35465755]
8.749999999999858,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.79077301e-05 -2.83701422e+01],[360.32235965],[9.43118548],[15.11397678],[-11.43565613]
8.759999999999858,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.78230744e-05 -2.83027228e+01],[360.32235965],[9.43118548],[14.42287782],[-11.51822179]
8.769999999999857,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.77387738e-05 -2.82355943e+01],[360.32235965],[9.43118548],[13.62446392],[-11.60229615]
8.779999999999857,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.76548262e-05 -2.81687550e+01],[360.32235965],[9.43118548],[12.72060894],[-11.68781012]
8.789999999999857,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.75712297e-05 -2.81022035e+01],[360.32235965],[9.43118548],[11.71480235],[-11.77468389]
8.799999999999857,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.74879822e-05 -2.80359379e+01],[360.32235965],[9.43118548],[10.61222659],[-11.86282718]
8.809999999999857,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.74050816e-05 -2.79699567e+01],[360.32235965],[9.43118548],[9.41979008],[-11.95213953]
8.819999999999856,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.73225262e-05 -2.79042584e+01],[360.32235965],[9.43118548],[8.14610954],[-12.04251086]
8.829999999999856,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.72403138e-05 -2.78388412e+01],[360.32235965],[9.43118548],[6.80143723],[-12.13382213]
8.839999999999856,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.71584425e-05 -2.77737036e+01],[360.32235965],[9.43118548],[5.39753103],[-12.22594624]
8.849999999999856,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.70769104e-05 -2.77088441e+01],[360.32235965],[9.43118548],[3.94746822],[-12.31874902]
8.859999999999856,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.69957156e-05 -2.76442611e+01],[360.32235965],[9.43118548],[2.46540705],[-12.41209039]
8.869999999999855,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.69148562e-05 -2.75799530e+01],[360.32235965],[9.43118548],[0.96630329],[-12.50582571]
8.879999999999855,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.68343371e-05 -2.75159228e+01],[360.32235965],[9.43118548],[-0.53440842],[-12.59980714]
8.889999999999855,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.67541761e-05 -2.74521819e+01],[360.32235965],[9.43118548],[-2.02115802],[-12.69388517]
8.899999999999855,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.66743446e-05 -2.73887113e+01],[360.32235965],[9.43118548],[-3.47858539],[-12.7879101]
8.909999999999854,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.65948407e-05 -2.73255092e+01],[360.32235965],[9.43118548],[-4.89188456],[-12.88173365]
8.919999999999854,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.65156624e-05 -2.72625743e+01],[360.32235965],[9.43118548],[-6.2471275],[-12.97521045]
8.929999999999854,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.64368081e-05 -2.71999050e+01],[360.32235965],[9.43118548],[-7.53155306],[-13.0681995]
8.939999999999854,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.63582759e-05 -2.71374998e+01],[360.32235965],[9.43118548],[-8.73381101],[-13.16056562]
8.949999999999854,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.62800639e-05 -2.70753574e+01],[360.32235965],[9.43118548],[-9.84415272],[-13.25218063]
8.959999999999853,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.62021705e-05 -2.70134762e+01],[360.32235965],[9.43118548],[-10.85456346],[-13.34292456]
8.969999999999853,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.61245937e-05 -2.69518548e+01],[360.32235965],[9.43118548],[-11.7588345],[-13.43268658]
8.979999999999853,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.60473319e-05 -2.68904919e+01],[360.32235965],[9.43118548],[-12.55257644],[-13.52136579]
8.989999999999853,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.59703834e-05 -2.68293858e+01],[360.32235965],[9.43118548],[-13.23317807],[-13.60887188]
8.999999999999853,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.58937463e-05 -2.67685353e+01],[360.32235965],[9.43118548],[-13.79971726],[-13.69512554]
9.009999999999852,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.58174189e-05 -2.67079390e+01],[360.32235965],[9.43118548],[-14.2528322],[-13.78005873]
9.019999999999852,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.57413996e-05 -2.66475954e+01],[360.32235965],[9.43118548],[-14.5945621],[-13.86361479]
9.029999999999852,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 2.56656866e-05 -2.65875032e+01],[360.32235965],[9.43118548],[-14.82816681],[-13.94574835]
