,Time (s),acceleration,altitude,speed,Weight,Net Force,Drag,Thrust
1491,13.2,25.01,3237.14,526.18,-542.3939442009706,1382.8004632483462,-2276.9459806169316,4202.140388066248
1492,13.21,25.01,3238.98,526.44,-542.1627952662757,1382.2111630590778,-2278.1428433821393,4202.516801707493
1493,13.22,25.01,3238.98,526.7,-541.9329443666311,1381.6251721314418,-2279.7947614494046,4203.352877947477
1494,13.23,26.48,3237.71,526.97,-541.7043915020371,1462.2153197730827,-2281.8250044748984,4285.744715750018
1495,13.24,28.44,3237.6,527.23,-541.4758386374431,1569.7831652241468,-2283.5043121135054,4394.763315975095
1496,13.25,29.42,3239.09,527.51,-541.247285772849,1623.1901271597571,-2284.9134739850747,4449.35088691768
1497,13.26,25.99,3241.62,527.78,-541.0178898623639,1433.3389355273023,-2286.002241390123,4260.359066779789
1498,13.27,27.46,3241.51,528.06,-540.7876509059874,1513.76441323939,-2287.8098956491845,4342.361959794562
1499,13.28,28.93,3246.45,528.32,-540.5574119496113,1594.1208896740318,-2288.234074922878,4422.912376546521
1500,13.29,24.03,3248.41,528.59,-540.3271729932349,1323.5537173320524,-2289.4618324364146,4153.342722761702
1501,13.3,24.03,3249.33,528.86,-540.0974875021831,1322.9910932392925,-2290.9478243110825,4154.036405052559
1502,13.31,29.42,3251.29,529.13,-539.8683554764558,1619.0547419079846,-2292.174172130205,4451.097269514646
1503,13.32,29.42,3252.44,529.39,-539.6392234507285,1618.3675794006558,-2293.538260360847,4451.545063212231
1504,13.33,25.5,3259.23,529.65,-539.4100914250013,1402.1363232759973,-2293.494521069201,4235.040935770199
1505,13.34,22.56,3261.19,529.91,-539.1806004856305,1239.9504940831623,-2294.6544504659946,4073.7855450347874
1506,13.35,25.01,3265.69,530.17,-538.9507506326162,1374.0222500837644,-2295.1792056119343,4208.1522063283155
1507,13.36,25.5,3266.96,530.43,-538.7209007796018,1400.3448491212891,-2296.509656475325,4235.575406376216
1508,13.37,28.44,3269.03,530.69,-538.4910509265876,1561.1300192000153,-2297.6404465188602,4397.261516645463
1509,13.38,27.46,3272.61,530.95,-538.261438410982,1506.693078365501,-2298.394034349253,4343.348551125736
1510,13.39,25.01,3274.11,531.22,-538.0320632327852,1371.680112278487,-2299.7303994228905,4209.442574934163
1511,13.4,27.46,3276.76,531.48,-537.8026880545884,1505.4089514759428,-2300.7147063322127,4343.926345862744
1512,13.41,25.99,3279.3,531.75,-537.5733128763917,1424.2130888539673,-2301.788957842141,4263.5753595725
1513,13.42,26.97,3284.84,532.01,-537.3437851182521,1477.2845957838183,-2302.0466986870247,4316.675079589095
1514,13.43,26.97,3290.04,532.25,-537.1141047801698,1476.6531504506809,-2302.2615357364457,4316.028790967296
1515,13.44,20.1,3290.39,532.48,-536.8844244420875,1100.038423168803,-2303.6286620956334,3940.551509706524
1516,13.45,22.06,3296.86,532.7,-536.6547441040052,1206.7893633979972,-2303.395880018198,4046.8399875202003
1517,13.46,16.18,3302.3,532.9,-536.4251659776122,884.7460943443186,-2303.2939537059187,3724.4652140278495
1518,13.46,16.18,3302.3,532.9,-536.4251659776122,884.7460943443186,-2303.2939537059187,3724.4652140278495
1519,13.47,17.65,3307.86,533.09,-536.195690062909,964.7149775341836,-2303.0976500344723,3804.0083176315648
1520,13.48,17.65,3310.52,533.27,-535.9662141482056,964.3021080240394,-2303.56557603379,3803.833898206035
1521,13.49,18.14,3312.61,533.46,-535.7367382335023,990.64876978142,-2304.2391899835434,3830.6246979984658
1522,13.5,20.59,3316.89,533.64,-535.507198055159,1123.9646491290239,-2304.2995180745374,3963.7713652587204
1523,13.51,16.67,3320.72,533.82,-535.277593613176,909.5899577504224,-2304.4729930036356,3749.340544367234
1524,13.52,18.63,3321.18,533.99,-535.0479891711929,1016.1003097104303,-2305.429961635334,3856.5782605169575
1525,13.53,15.69,3325.24,534.16,-534.8183847292098,855.3823095210297,-2305.481187548568,3695.6818817988074
1526,13.54,15.69,3326.4,534.33,-534.5888247267239,855.0151539207236,-2306.2613004686814,3695.865279116129
1527,13.55,15.69,3330.93,534.49,-534.3593091637354,854.6480693964329,-2306.129864448624,3695.137243008792
1528,13.56,16.67,3331.86,534.65,-534.1297936007468,907.6395167507084,-2306.9039357620168,3748.673246113472
1529,13.57,14.22,3336.62,534.81,-533.9002780377582,773.9104947703283,-2306.7132562120173,3614.5240290201036
1530,13.58,14.22,3340.33,534.97,-533.6707359544871,773.5777640441189,-2306.7862612452404,3614.0347612438463
1531,13.59,21.57,3343.47,535.13,-533.4411673509336,1172.9180407502179,-2307.002194187268,4013.3614022884194
1532,13.6,15.2,3347.66,535.29,-533.2115987473801,826.1790316982851,-2306.952971258701,3666.343601704366
1533,13.61,16.67,3352.08,535.45,-532.9820301438267,905.6891378692753,-2306.8450855891665,3745.5162536022685
1534,13.62,9.81,3355.68,535.6,-532.7524813158461,532.7524813158461,-2306.880330418069,3372.3852930497615
1535,13.63,16.67,3362.55,535.74,-532.5229522634387,904.9090330511236,-2306.027993432077,3743.4599787466395
1536,13.64,14.71,3364.76,535.89,-532.2934232110312,798.1688333776012,-2306.4123256170033,3636.8745822056358
1537,13.65,14.71,3368.84,536.03,-532.0638941586236,797.8246567862745,-2306.2620018994503,3636.1505528443486
1538,13.66,12.75,3376.42,536.16,-531.8343546867576,691.2220206173455,-2305.166032141598,3528.222407445701
1539,13.67,12.75,3378.87,536.27,-531.6048047954331,690.9236759573671,-2305.237546087409,3527.766026840209
1540,13.68,7.85,3380.97,536.38,-531.3752549041085,425.20853730858835,-2305.3970120853282,3261.980804298025
1541,13.69,6.86,3387.5,536.48,-531.145705012784,371.42299045746154,-2304.377614598818,3206.9463100690637
1542,13.7,12.26,3390.77,536.57,-530.9161643846178,663.5099057446905,-2304.1171765505605,3498.543246679869
1543,13.71,6.86,3395.68,536.65,-530.6866330196099,371.10196763654676,-2303.380503562721,3205.1691042188777
1544,13.72,6.37,3404.68,536.72,-530.4571016546021,344.4456409316835,-2301.5505530627674,3176.453295649053
1545,13.73,9.81,3411.47,536.78,-530.2275702895943,530.2275702895943,-2300.2152107258,3360.6703513049883
1546,13.74,-0.98,3414.63,536.83,-529.9980353609186,-52.94577723279309,-2299.7317143715836,2776.7839724997093
1547,13.75,1.96,3420.13,536.87,-529.7684968685751,105.84569356395588,-2298.596535649935,2934.210726082466
1548,13.76,1.96,3424.59,536.9,-529.5389583762317,105.79983266232558,-2297.6609663993404,2932.9997574378976
1549,13.77,5.88,3428.92,536.93,-529.3094198838882,317.26191528208585,-2296.758268890558,3143.329604056532
1550,13.78,5.88,3433.61,536.96,-529.0798861811921,317.124335448054,-2295.7651368618667,3141.969358491113
1551,13.78,5.88,3433.61,536.96,-529.0798861811921,317.124335448054,-2295.7651368618667,3141.969358491113
1552,13.79,-0.98,3436.08,536.98,-528.8503572681437,-52.83112641414687,-2295.2683436404814,2771.287574494478
1553,13.8,0.0,3440.54,536.99,-528.6208283550953,0.0,-2294.208791343432,2822.8296196985275
1554,13.81,0.0,3445.0,536.99,-528.3912994420469,0.0,-2293.0872919027265,2821.4785913447736
1555,13.82,-1.96,3451.58,536.97,-528.1617698789753,-105.52467573524889,-2291.3089724196734,2713.9460665633997
1556,13.83,-4.9,3455.11,536.95,-527.9322396658804,-263.69704121945097,-2290.2977173668774,2554.5329158133068
1557,13.84,-2.94,3461.58,536.92,-527.7027094527856,-158.14943586046783,-2288.4864156236385,2658.039689215956
1558,13.85,-4.9,3463.22,536.88,-527.4731792396908,-263.46774498210857,-2287.826265081298,2551.8316993388803
1559,13.86,-3.92,3467.23,536.84,-527.2436519153567,-210.6824786450763,-2286.571535355199,2603.1327086254796
1560,13.87,-3.92,3470.05,536.79,-527.0141274797836,-210.59076245879223,-2285.5537483265525,2601.9771133475438
1561,13.88,-4.9,3473.58,536.74,-526.7846030442105,-263.1238078406352,-2284.3582795456828,2548.019074749258
1562,13.89,-4.9,3479.24,536.69,-526.5550786086374,-263.0091626077801,-2282.6294769012384,2546.1753929020956
1563,13.9,-6.86,3483.13,536.62,-526.3255547586821,-368.0523247344097,-2281.2210603978747,2439.494290422147
1564,13.91,-10.79,3487.38,536.54,-526.0960314943445,-578.6520060982647,-2279.6612388779927,2227.1052642740724
1565,13.92,-8.83,3491.27,536.46,-525.8665082300071,-473.33346255565357,-2278.192296449414,2330.7253421237674
1566,13.93,-9.32,3492.69,536.37,-525.6369849656695,-499.3819265932762,-2277.2799395530615,2303.5349979254547
1567,13.94,-11.77,3500.25,536.27,-525.4074637832836,-630.3818398296887,-2274.7710654023704,2169.796689355965
1568,13.95,-6.37,3507.45,536.17,-525.1779446828491,-341.01768681241066,-2272.3541779767643,2456.5144358472025
1569,13.96,-9.81,3510.41,536.08,-524.9484255824146,-524.9484255824146,-2271.0591327963602,2271.0591327963602
1570,13.97,-11.77,3514.2,535.98,-524.7189064819802,-629.5557114467795,-2269.4958023997183,2164.658997434919
1571,13.98,-11.77,3520.82,535.87,-524.4893884897969,-629.2803366488183,-2267.166040122328,2162.3750919633067
1572,13.98,-11.77,3520.82,535.87,-524.4893884897969,-629.2803366488183,-2267.166040122328,2162.3750919633067
1573,13.99,-9.32,3523.9,535.76,-524.2598716058644,-498.0735987121974,-2265.7199099369827,2291.90618283065
1574,14.0,-9.32,3532.19,535.65,-524.0303547219321,-497.8555459743534,-2262.977366236686,2289.152174984265
1575,14.01,-13.73,3539.43,535.54,-523.8008378379997,-733.1075946499221,-2260.4984595261794,2051.191702714257
1576,14.02,-12.75,3550.82,535.42,-523.5713226936924,-680.4826059474595,-2256.9290136549694,2100.0177304012022
1577,14.03,-12.75,3567.1,535.31,-523.3418092890101,-680.1843087089582,-2252.212037358458,2095.36953793851
1578,14.04,-9.32,3582.34,535.19,-523.1122958843279,-496.98334328663975,-2247.6986170188825,2273.8275696165706
1579,14.05,-9.32,3601.78,535.07,-522.8827824796456,-496.7652938542606,-2242.1532093498113,2268.270697975196
1580,14.06,-17.16,3622.34,534.95,-522.6532704034081,-914.2436411949525,-2236.341318863028,1844.7509480714834
1581,14.07,-10.3,3640.66,534.82,-522.4237596556156,-548.5183205354577,-2231.0314330998135,2204.9368722199715
1582,14.08,-14.71,3657.22,534.69,-522.1942489078231,-783.0252193103034,-2226.163793230971,1965.3328228284904
1583,14.09,-14.71,3670.92,534.57,-521.9647381600305,-782.6810701665697,-2222.067256293472,1961.3509242869327
1584,14.1,-8.83,3686.81,534.45,-521.7352290063889,-469.61489012501664,-2217.4390164133433,2269.5593552947157
1585,14.1,-8.83,3686.81,534.45,-521.7352290063889,-469.61489012501664,-2217.4390164133433,2269.5593552947157
1586,14.11,-8.83,3700.55,534.34,-521.5057214468981,-469.4083099262089,-2213.4050543985472,2265.5024659192363
1587,14.12,-9.81,3712.62,534.22,-521.2762138874072,-521.2762138874072,-2209.7248506168507,2209.7248506168507
1588,14.13,-14.71,3721.56,534.1,-521.0467063279164,-781.3044903245311,-2206.814828631007,1946.5570446343922
1589,14.14,-14.71,3731.72,533.98,-520.817200189001,-780.9603480917641,-2203.6097184403693,1943.4665705376062
1590,14.15,-12.75,3741.29,533.84,-520.5876954706613,-676.6048029817462,-2200.431952262273,2044.4148447511884
1591,14.16,-12.75,3753.29,533.7,-520.3581907523214,-676.3065170328335,-2196.6654434277316,2040.7171171472196
1592,14.17,-16.67,3761.78,533.56,-520.1286860339816,-883.8476244838403,-2193.758179248837,1830.0392407989784
1593,14.18,-15.2,3774.78,533.41,-519.8991828476027,-805.5522506914944,-2189.6973618542497,1904.044294010358
1594,14.18,-15.2,3774.78,533.41,-519.8991828476027,-805.5522506914944,-2189.6973618542497,1904.044294010358
1595,14.18,-15.2,3774.78,533.41,-519.8991828476027,-805.5522506914944,-2189.6973618542497,1904.044294010358
1596,14.19,-15.2,3779.28,533.26,-519.6696811931847,-805.196651797799,-2187.7064503715787,1902.1794797669645
1597,14.2,-16.67,3788.17,533.11,-519.4401795387668,-882.6776547310135,-2184.651355928276,1821.4138807360296
1598,14.21,-14.22,3795.47,532.97,-519.2106778843488,-752.617312896579,-2182.0446328407565,1948.6379978285263
1599,14.22,-10.79,3801.69,532.85,-518.9811776885057,-570.8263921772657,-2179.8211635629373,2127.975949074177
1600,14.23,-9.32,3806.44,532.73,-518.7516789512375,-492.84053494653756,-2177.955236995403,2203.866381000103
1601,14.24,-8.34,3807.79,532.61,-518.5221802139694,-440.8231379189097,-2176.913082204371,2254.612124499431
1602,14.25,-14.22,3810.84,532.5,-518.2926814767012,-751.2866392047596,-2175.519625521667,1942.5256677936086
1603,14.26,-11.28,3811.45,532.38,-518.0631842443798,-595.6934473268709,-2174.657015098929,2097.026752016438
1604,14.27,-13.73,3816.09,532.26,-517.8336885170052,-724.7560186889378,-2172.8207959785495,1965.898465806617
1605,14.28,-11.28,3820.73,532.14,-517.6041927896305,-595.1656773360887,-2170.9857174301324,2093.424232883674
1606,14.29,-11.28,3824.03,532.01,-517.3746970622558,-594.9017923406976,-2169.41555867618,2091.888463397738
1607,14.3,-15.2,3828.55,531.88,-517.1452028086152,-801.2851256565699,-2167.5520244652544,1883.4121016172996
1608,14.31,-15.2,3829.65,531.74,-516.9157100287089,-800.9295405133919,-2166.454240663433,1882.4404101787502
1609,14.32,-13.24,3830.02,531.61,-516.6862172488026,-697.3420505987916,-2165.5919725038907,1984.9361391539016
1610,14.33,-12.26,3829.77,531.47,-516.4567244688963,-645.4392907225962,-2164.819566817866,2035.837000564166
1611,14.34,-14.22,3829.89,531.33,-516.2272331817544,-748.292686630433,-2163.95803484216,1931.8925813934816
1612,14.35,-12.26,3832.34,531.19,-515.9977433873769,-644.8656813383528,-2162.5359911016885,2033.6680531507127
1613,14.36,-18.14,3833.56,531.05,-515.7682535929994,-953.7243751454648,-2161.4102175142157,1723.4540959617502
1614,14.37,-17.16,3834.54,530.91,-515.538763798622,-901.7986938618097,-2160.342359662183,1774.082429598995
1615,14.38,-7.35,3840.9,530.77,-515.3092754835185,-386.0879892766423,-2157.9827028537497,2287.203989060626
1616,14.39,-14.71,3842.99,530.64,-515.0797886476892,-772.3571550466369,-2156.7088573570495,1899.4314909581017
1617,14.4,-11.77,3847.64,530.52,-514.8503018118597,-617.7153977905799,-2154.880864105399,2052.0157681266787
1618,14.41,-10.79,3851.32,530.4,-514.6208149760304,-566.0304376749609,-2153.2864727561823,2101.876850057252
1619,14.42,-10.79,3852.79,530.28,-514.3913296270271,-565.7780271840593,-2152.222281064658,2100.835583507626
1620,14.42,-10.79,3852.79,530.28,-514.3913296270271,-565.7780271840593,-2152.222281064658,2100.835583507626
1621,14.43,-13.24,3859.04,530.16,-514.16184576485,-693.9350497376772,-2150.0140313457464,1970.2408273729193
1622,14.44,-13.24,3863.7,530.04,-513.9323619026728,-693.6253283987143,-2148.1877865326915,1968.49482003665
1623,14.45,-11.77,3865.3,529.91,-513.7028780404956,-616.338723194356,-2147.0353295593927,2044.3994844055323
1624,14.46,-14.71,3869.47,529.77,-513.473395659089,-769.948384316534,-2145.210394225879,1888.735405568434
1625,14.47,-15.69,3875.61,529.64,-513.2439147584528,-820.876352962296,-2142.975279396181,1835.3428411923378
1626,14.48,-10.79,3877.95,529.51,-513.0144338578167,-564.2635821942753,-2141.6485659130794,2090.399417576621
1627,14.49,-12.75,3883.6,529.38,-512.7849529571805,-666.4636238740114,-2139.5330296145517,1985.8543586977207
1628,14.5,-13.73,3887.17,529.24,-512.5554735400573,-717.3686698985715,-2137.8556250112542,1933.04242865274
1629,14.51,-13.24,3892.34,529.11,-512.3259956064468,-691.4573070162442,-2135.8571348080914,1956.7258233982939
1630,14.52,-13.24,3895.05,528.98,-512.0965176728363,-691.1475936787311,-2134.4453556962694,1955.3942796903746
1631,14.53,-13.24,3901.57,528.86,-511.8670397392259,-690.8378803412182,-2132.1871192676817,1953.2162786656895
1632,14.54,-10.79,3906.01,528.73,-511.6375632861868,-562.7491649192615,-2130.3659743845824,2079.2543727515076
1633,14.55,-13.24,3913.04,528.6,-511.40808831371896,-690.2184596609214,-2127.9310672855454,1949.120695938343
1634,14.56,-15.2,3916.0,528.47,-511.1786133412512,-792.0402571648336,-2126.4637078779483,1845.6020640543659
1635,14.57,-9.32,3923.41,528.35,-510.94913836878345,-485.4277237102,-2124.0008573113632,2149.522271969947
1636,14.58,-12.75,3930.69,528.22,-510.71966487761796,-663.7793809571486,-2121.5122300322746,1968.4525139527439
1637,14.59,-16.18,3938.23,528.09,-510.49019286775456,-841.9705729460009,-2118.964295598619,1787.4839155203729
1638,14.6,-9.81,3947.89,527.96,-510.2607208578912,-510.2607208578912,-2115.9175987361054,2115.9175987361054
1639,14.61,-13.24,3954.2,527.83,-510.0312488480278,-688.3602176093667,-2113.6652138478053,1935.3362450864663
1640,14.62,-14.71,3959.28,527.69,-509.8017783178277,-764.4428296692402,-2111.6463211684027,1857.0052698169902
1641,14.63,-14.71,3967.34,527.56,-509.572309267291,-764.0987430501376,-2108.98478703342,1854.4583532505735
1642,14.64,-14.71,3977.77,527.42,-509.34284021675427,-763.7546564310352,-2105.709297685866,1851.2974814715853
1643,14.65,-12.75,3989.45,527.29,-509.1133711662175,-661.6916903536465,-2102.202045827028,1949.623726639599
1644,14.66,-10.79,4000.9,527.16,-508.8839035952356,-559.7204199584701,-2098.7532355184935,2047.916719155259
1645,14.67,-13.24,4010.49,527.03,-508.6544375038086,-686.5020135117661,-2095.7450827471785,1917.897506739221
1646,14.68,-13.73,4018.22,526.9,-508.4249714123816,-711.5876511204892,-2093.1761686314317,1890.013488923324
1647,14.69,-9.81,4027.21,526.77,-508.19550532095457,-508.19550532095457,-2090.31459158986,2090.31459158986
1648,14.7,-13.24,4034.2,526.64,-507.96604070798793,-685.5729234427889,-2087.923858233534,1910.3169754987327
1649,14.71,-16.67,4041.82,526.5,-507.7365775734816,-862.7898825840916,-2085.3299632230282,1730.2766582124182
1650,14.72,-17.16,4052.58,526.35,-507.50711443897535,-887.7494478871373,-2081.9475060409654,1701.7051725928036
1651,14.73,-15.69,4053.71,526.21,-507.2776513044691,-811.3339805267195,-2080.8731512516642,1776.8168220294137
1652,14.74,-11.28,4059.6,526.07,-507.04818964796567,-583.0278877909329,-2078.689150007974,2002.709451865007
1653,14.74,-11.28,4059.6,526.07,-507.04818964796567,-583.0278877909329,-2078.689150007974,2002.709451865007
1654,14.75,-11.28,4061.73,525.94,-506.8187294694651,-582.7640436713115,-2077.440630829383,2001.4953166275363
1655,14.76,-14.22,4066.49,525.81,-506.5892692909645,-734.3220600731412,-2075.580155908238,1847.8473651260613
1656,14.77,-10.3,4072.38,525.68,-506.3598091124639,-531.6519912189988,-2073.458008818845,2048.1658267123103
1657,14.78,-13.73,4079.16,525.56,-506.1303504110993,-708.3761173439748,-2071.1883465776614,1868.9425796447858
1658,14.79,-13.24,4085.56,525.43,-505.90089318687063,-682.7857110901291,-2068.951135267059,1892.0663173638004
1659,14.8,-12.75,4088.45,525.3,-505.6714359626419,-657.2182271685713,-2067.530326376684,1915.9835351707547
1660,14.81,-12.26,4089.58,525.17,-505.4419787384133,-631.6736655793013,-2066.5190136003293,1940.2873267594414
1661,14.82,-11.77,4088.2,525.04,-505.2125229907186,-606.152028093859,-2066.090473424194,1965.1509683210536
1662,14.83,-16.67,4089.21,524.9,-504.98306871955793,-858.110882319575,-2065.049884039503,1711.9220704394859
1663,14.84,-14.71,4091.72,524.76,-504.7536144483973,-756.8731568334275,-2063.6618760065558,1811.5423336215256
1664,14.85,-13.24,4092.47,524.63,-504.5241601772365,-680.9276127162702,-2062.7396315882384,1886.3361790492047
1665,14.86,-13.24,4094.49,524.49,-504.29470738183846,-680.6179333063752,-2061.465930758505,1885.142704833968
1666,14.87,-14.22,4096.88,524.36,-504.0652560622029,-730.6633986956703,-2060.1646097949892,1833.5664671615218
1667,14.88,-8.34,4101.91,524.24,-503.8358047425673,-428.3374731450572,-2058.3109067074893,2133.8092383049993
1668,14.89,-11.77,4103.17,524.12,-503.60635342293176,-604.2249520680842,-2057.329546803766,1956.7109481586135
1669,14.9,-13.73,4104.93,523.99,-503.37690357839756,-704.5224144884198,-2056.175418092805,1855.0299071827828
1670,14.91,-13.24,4106.31,523.86,-503.14745520896474,-679.069552188246,-2055.1093643436375,1879.187267364356
1671,14.92,-16.18,4107.45,523.73,-502.9180068395319,-829.4814832480761,-2054.098951696109,1727.5354752875649
1672,14.93,-11.28,4110.72,523.59,-502.6885584700991,-578.0149785466582,-2052.5400513972927,1977.2136313207336
1673,14.94,-15.2,4110.97,523.45,-502.4591115750368,-778.5299180367541,-2051.6779785281988,1775.6071720664813
1674,14.95,-15.2,4112.36,523.31,-502.2296661543449,-778.1744062738065,-2050.5532875593804,1774.6085474399188
1675,14.96,-13.24,4117.4,523.17,-502.000220733653,-677.5211949555112,-2048.5885276644235,1873.0675534425654
1676,14.97,-13.24,4120.68,523.04,-501.77077531296106,-677.2115254988383,-2047.0874031344417,1871.6466529485645
1677,14.98,-12.26,4128.88,522.91,-501.54133136595465,-626.7988504124978,-2044.4560591863997,1919.1985401398565
1678,14.99,-8.83,4135.82,522.79,-501.3118888926339,-451.2318021327173,-2042.1738998292383,2092.253986589155
1679,15.0,-14.22,4139.23,522.67,-501.082446419313,-726.3396929747839,-2040.7036770255431,1815.4464304700723
1680,15.01,-11.77,4147.32,522.55,-500.85300394599216,-600.9214940310221,-2038.1610118821823,1938.0925217971524
1681,15.02,-10.79,4149.85,522.43,-500.62356294564347,-550.6348872766047,-2036.8945679895926,1986.8832436586313
1682,15.03,-12.75,4157.69,522.31,-500.394123418267,-650.3593347179311,-2034.4127508136721,1884.447539514008
1683,15.04,-13.73,4162.25,522.19,-500.1646838908905,-700.0266166994828,-2032.6835339205034,1832.8216011119111
1684,15.05,-9.81,4166.05,522.07,-499.93524436351396,-499.93524436351396,-2031.1291538806033,2031.1291538806033
1685,15.06,-15.2,4173.4,521.95,-499.7058063084158,-774.263838520685,-2028.7646089478876,1754.2065767356185
1686,15.06,-15.2,4173.4,521.95,-499.7058063084158,-774.263838520685,-2028.7646089478876,1754.2065767356185
1687,15.07,-9.81,4183.8,521.84,-499.4763697255959,-499.4763697255959,-2025.7631444840847,2025.7631444840847
1688,15.08,-9.81,4190.03,521.72,-499.2469331427759,-499.2469331427759,-2023.658704922581,2023.658704922581
1689,15.09,-8.34,4196.63,521.61,-499.017496559956,-424.2411744454671,-2021.5285274021294,2096.304849516618
1690,15.1,-14.71,4202.23,521.49,-498.78806144870913,-747.927867880786,-2019.5708282529408,1770.4310218208639
1691,15.11,-13.73,4207.95,521.37,-498.5586278090352,-697.7787930497507,-2017.5872611166308,1818.3670958759153
1692,15.12,-13.24,4216.23,521.25,-498.32919416936136,-672.5666188381595,-2015.023396664448,1840.78597199565
1693,15.13,-10.79,4226.55,521.12,-498.0997605296874,-547.8589618873931,-2011.942256698231,1962.1830553405252
1694,15.14,-13.73,4233.31,520.99,-497.87032836088974,-696.8154544745174,-2009.6724648193992,1810.7273387057717
1695,15.15,-12.26,4241.48,520.86,-497.6408976629683,-621.9243022780827,-2007.0851521040563,1882.801747488942
1696,15.16,-14.71,4249.66,520.72,-497.4114669650469,-745.8636777834699,-2004.4416459599165,1755.9894351414935
1697,15.17,-13.24,4257.71,520.59,-497.1820362671254,-671.0183649517575,-2001.8866028240227,1828.0502741393907
1698,15.18,-14.22,4264.75,520.45,-496.95260703937913,-720.3533202956138,-1999.5058540089365,1776.1051407527018
1699,15.18,-14.22,4264.75,520.45,-496.95260703937913,-720.3533202956138,-1999.5058540089365,1776.1051407527018
1700,15.18,-14.22,4264.75,520.45,-496.95260703937913,-720.3533202956138,-1999.5058540089365,1776.1051407527018
1701,15.19,-14.22,4272.05,520.31,-496.72317928180803,-720.0207552892263,-1997.068562564705,1773.7709865572867
1702,15.2,-17.16,4283.85,520.17,-496.49375152423687,-868.4844827885734,-1993.6189840260195,1621.628252761683
1703,15.21,-8.83,4293.34,520.03,-496.2643237666657,-446.68847898671333,-1990.694022262551,2040.2698670425034
1704,15.22,-15.69,4300.28,519.9,-496.1496098878835,-793.5359204017219,-1988.402046434234,1691.0157359203956
1705,15.23,-12.75,4307.87,519.76,-496.1496098878835,-644.8427651448027,-1985.9099006915847,1837.2167454346654
1706,15.24,-13.73,4310.18,519.63,-496.1496098878835,-694.4071502304424,-1984.6618853605623,1786.4043450180034
1707,15.25,-13.73,4314.69,519.49,-496.1496098878835,-694.4071502304424,-1982.8644757103855,1784.6069353678265
1708,15.26,-12.26,4322.67,519.36,-496.1496098878835,-620.0605726019828,-1980.3460957855564,1856.4351330714571
1709,15.27,-13.73,4328.47,519.23,-496.1496098878835,-694.4071502304424,-1978.3185209682713,1780.0609806257123
1710,15.28,-13.73,4331.69,519.1,-496.1496098878835,-694.4071502304424,-1976.8701055227189,1778.61256518016
1711,15.29,-11.28,4336.59,518.97,-496.1496098878835,-570.4961875163431,-1975.0465212369836,1900.699943608524
1712,15.3,-11.28,4343.69,518.84,-496.1496098878835,-570.4961875163431,-1972.732383728921,1898.3858061004614
1713,15.31,-15.69,4345.76,518.72,-496.1496098878835,-793.5359204017219,-1971.599651077227,1674.2133405633886
1714,15.32,-12.75,4349.63,518.59,-496.1496098878835,-644.8427651448027,-1970.009592526142,1821.3164372692227
1715,15.33,-11.28,4354.15,518.46,-496.1496098878835,-570.4961875163431,-1968.2754272192756,1893.928849590816
1716,15.34,-11.77,4357.64,518.34,-496.1496098878835,-595.2783800591629,-1966.8277677280682,1867.6989975567888
1717,15.35,-14.22,4362.3,518.21,-496.1496098878835,-719.1893427732624,-1965.064439193791,1742.024706308412
1718,15.36,-11.28,4368.9,518.08,-496.1496098878835,-570.4961875163431,-1962.8704004568094,1888.52382282835
1719,15.37,-15.69,4369.55,517.94,-496.1496098878835,-793.5359204017219,-1961.9461015153117,1664.5597910014733
1720,15.38,-14.71,4376.93,517.81,-496.1496098878835,-743.9715353160823,-1959.5812646354168,1711.759339207218
1721,15.38,-14.71,4376.93,517.81,-496.1496098878835,-743.9715353160823,-1959.5812646354168,1711.759339207218
1722,15.39,-12.75,4383.28,517.68,-496.1496098878835,-644.8427651448027,-1957.4473431033962,1808.754187846477
1723,15.4,-10.79,4382.37,517.56,-496.1496098878835,-545.7139949735232,-1956.9821999076726,1907.4178148220328
1724,15.41,-10.79,4386.65,517.44,-496.1496098878835,-545.7139949735232,-1955.3651640701505,1905.8007789845108
1725,15.42,-9.81,4388.47,517.32,-496.1496098878835,-496.1496098878835,-1954.2945940246216,1954.2945940246216
1726,15.43,-15.2,4393.01,517.19,-496.1496098878835,-768.753727858902,-1952.5659862227556,1679.961868251737
1727,15.44,-14.71,4400.15,517.07,-496.1496098878835,-743.9715353160823,-1950.3182962682909,1702.4963708400921
1728,15.45,-9.32,4403.53,516.94,-496.1496098878835,-471.36741734506364,-1948.848961407359,1973.631153950179
1729,15.46,-13.73,4403.92,516.82,-496.1496098878835,-694.4071502304424,-1948.097072466973,1749.839532124414
1730,15.47,-14.22,4408.08,516.69,-496.1496098878835,-719.1893427732624,-1946.4564961870462,1723.4167633016673
1731,15.48,-10.3,4409.38,516.57,-496.1496098878835,-520.9318024307034,-1945.5047842059967,1920.7225916631767
1732,15.49,-9.32,4415.1,516.45,-496.1496098878835,-471.36741734506364,-1943.5772485171,1968.3594410599198
1733,15.5,-15.69,4418.74,516.32,-496.1496098878835,-793.5359204017219,-1942.0547663966636,1644.6684558828251
1734,15.51,-12.75,4423.69,516.19,-496.1496098878835,-644.8427651448027,-1940.2442836381035,1791.5511283811843
1735,15.52,-12.75,4427.6,516.06,-496.1496098878835,-644.8427651448027,-1938.6641741588767,1789.9710189019574
1736,15.53,-15.2,4433.98,515.92,-496.1496098878835,-768.753727858902,-1936.4859998111845,1663.881881840166
