Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (),Lateral velocity (m/s),Lateral acceleration (m/s),Latitude (),Longitude (),Gravitational acceleration (m/s),Angle of attack (),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kgm),Rotational moment of inertia (kgm),CP location (in),CG location (in),Stability margin calibers (),Mach number (),Reynolds number (),Thrust (N),Drag force (N),Drag coefficient (),Axial drag coefficient (),Friction drag coefficient (),Pressure drag coefficient (),Base drag coefficient (),Normal force coefficient (),Pitch moment coefficient (),Yaw moment coefficient (),Side force coefficient (),Roll moment coefficient (),Roll forcing coefficient (),Roll damping coefficient (),Pitch damping coefficient (),Coriolis acceleration (m/s),Reference length (in),Reference area (cm),Vertical orientation (zenith) (),Lateral orientation (azimuth) (),Wind velocity (m/s),Air temperature (C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
262.8,13459,-17.251,0.034474,17.31,0.68529,6496.5,17.751,6496.5,0.15655,10.14,0.68442,28.61,-80.533,9.7469,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.05827,1837839,0,597.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026879,NaN,NaN,NaN,NaN,9.2781,-56.5,154.59,297.06,0.5,0.22586
263.3,13450,-17.245,0.01084,17.262,0.35407,6491.4,17.75,6491.5,0.15667,9.9634,0.3539,28.61,-80.534,9.747,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058109,1835243,0,595.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002658,NaN,NaN,NaN,NaN,9.5185,-56.5,154.8,297.06,0.5,0.22587
263.8,13442,-17.235,0.020736,17.261,0.42115,6486.4,17.749,6486.4,0.15678,10.174,0.42064,28.61,-80.534,9.747,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058107,1837691,0,596.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026432,NaN,NaN,NaN,NaN,10.71,-56.5,155.01,297.06,0.5,0.22589
264.3,13433,-17.228,0.014609,17.237,0.17406,6481.3,17.749,6481.4,0.1569,10.087,0.17344,28.61,-80.534,9.747,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058027,1837643,0,595.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002659,NaN,NaN,NaN,NaN,9.8714,-56.5,155.22,297.06,0.5,0.2259
264.8,13424,-17.217,0.020236,17.231,0.20677,6476.3,17.748,6476.3,0.15702,10.19,0.20577,28.61,-80.534,9.747,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058007,1839489,0,595.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026512,NaN,NaN,NaN,NaN,10.454,-56.5,155.43,297.06,0.5,0.22591
265.3,13416,-17.202,0.031418,17.238,0.48144,6471.2,17.748,6471.3,0.15714,9.9497,0.48042,28.61,-80.534,9.7471,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058029,1842679,0,596.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026585,NaN,NaN,NaN,NaN,9.3478,-56.5,155.64,297.06,0.5,0.22593
265.8,13407,-17.17,0.062528,17.285,0.9685,6466.1,17.747,6466.2,0.15725,10.433,0.96648,28.61,-80.534,9.7471,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058188,1850242,0,600.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026374,NaN,NaN,NaN,NaN,11.649,-56.5,155.85,297.06,0.5,0.22594
266.3,13398,-17.174,-0.0071989,17.171,0.040377,6460.9,17.746,6461,0.15737,10.413,0.03973,28.61,-80.534,9.7471,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057802,1840427,0,593.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026735,NaN,NaN,NaN,NaN,10.367,-56.5,156.06,297.06,0.5,0.22595
266.8,13390,-17.169,0.010212,17.175,0.079104,6455.7,17.746,6455.7,0.1575,10.452,0.078442,28.61,-80.534,9.7472,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057815,1843336,0,594.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026723,NaN,NaN,NaN,NaN,10.555,-56.5,156.27,297.06,0.5,0.22597
267.3,13381,-17.16,0.018448,17.171,0.16282,6450.5,17.745,6450.5,0.15762,10.371,0.16177,28.61,-80.534,9.7472,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057804,1845445,0,595.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002675,NaN,NaN,NaN,NaN,10.172,-56.5,156.48,297.06,0.5,0.22598
267.8,13373,-17.15,0.020008,17.16,0.079401,6445.3,17.744,6445.3,0.15774,10.41,0.076839,28.61,-80.534,9.7472,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057767,1846739,0,595.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026673,NaN,NaN,NaN,NaN,10.51,-56.5,156.69,297.06,0.5,0.22599
268.3,13364,-17.139,0.021574,17.15,0.074648,6440.1,17.744,6440.1,0.15786,10.374,0.071462,28.61,-80.534,9.7472,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057733,1848116,0,595.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026694,NaN,NaN,NaN,NaN,10.288,-56.5,156.9,297.06,0.5,0.22601
268.8,13356,-17.108,0.062301,17.21,0.89148,6434.8,17.743,6434.8,0.15799,10.819,0.8893,28.61,-80.534,9.7473,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057933,1856996,0,600.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026653,NaN,NaN,NaN,NaN,11.932,-56.5,157.11,297.06,0.5,0.22602
269.3,13347,-17.1,0.015264,17.135,0.55258,6429.3,17.743,6429.4,0.15811,11.095,0.55237,28.61,-80.534,9.7473,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057683,1851450,0,596.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026994,NaN,NaN,NaN,NaN,11.791,-56.5,157.32,297.06,0.5,0.22604
269.69,13340,-17.067,0.084481,17.242,1.2723,6425.1,17.742,6425.1,0.15821,10.596,1.2695,28.61,-80.534,9.7473,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.058041,1865409,0,604.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027224,NaN,NaN,NaN,NaN,8.8904,-56.5,157.53,297.06,0.39299,0.22605
270.19,13332,-17.07,-0.0060662,17.098,0.59404,6419.9,17.741,6419.9,0.15834,10.299,0.59401,28.61,-80.534,9.7473,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057559,1851838,0,594.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026763,NaN,NaN,NaN,NaN,9.559,-56.5,157.69,297.06,0.5,0.22606
270.69,13323,-17.064,0.012356,17.105,0.62965,6414.8,17.741,6414.8,0.15846,9.9843,0.62953,28.61,-80.534,9.7474,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057582,1855023,0,596.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026519,NaN,NaN,NaN,NaN,9.2016,-56.5,157.9,297.06,0.5,0.22608
271.19,13315,-17.052,0.023066,17.108,0.69953,6409.7,17.74,6409.7,0.15858,10.334,0.69915,28.61,-80.534,9.7474,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.05759,1857744,0,597.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026255,NaN,NaN,NaN,NaN,11.209,-56.5,158.11,297.06,0.5,0.22612
271.69,13306,-17.053,-0.0020316,17.053,0.074868,6404.5,17.739,6404.6,0.1587,10.371,0.074841,28.61,-80.534,9.7474,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057405,1854221,0,594.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026529,NaN,NaN,NaN,NaN,10.469,-56.5,158.32,297.06,0.5,0.22614
272.19,13298,-17.047,0.011894,17.054,0.071126,6399.3,17.739,6399.4,0.15882,10.406,0.070124,28.61,-80.534,9.7474,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057408,1856764,0,595.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026561,NaN,NaN,NaN,NaN,10.498,-56.5,158.53,297.06,0.5,0.22616
272.69,13289,-17.027,0.040301,17.087,0.66661,6394,17.738,6394.1,0.15895,10.739,0.66539,28.61,-80.534,9.7475,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.05752,1862824,0,598.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026584,NaN,NaN,NaN,NaN,11.569,-56.5,158.73,297.06,0.5,0.2262
273.19,13281,-17.023,0.007405,17.027,0.036721,6388.7,17.738,6388.7,0.15908,10.757,0.035966,28.61,-80.535,9.7475,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057319,1858756,0,594.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026843,NaN,NaN,NaN,NaN,10.806,-56.5,158.94,297.06,0.5,0.22623
273.69,13272,-16.993,0.06119,17.103,0.95077,6383.4,17.737,6383.4,0.1592,10.283,0.9488,28.61,-80.535,9.7475,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057573,1869417,0,600.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026854,NaN,NaN,NaN,NaN,9.1139,-56.5,159.15,297.06,0.5,0.22625
274.18,13264,-16.97,0.045783,17.084,1.016,6378.2,17.736,6378.3,0.15933,10.782,1.015,28.61,-80.535,9.7475,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057511,1869857,0,600.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026424,NaN,NaN,NaN,NaN,12.048,-56.5,159.36,297.06,0.49211,0.22626
274.68,13255,-16.973,-0.0050203,16.996,0.54214,6372.9,17.736,6372.9,0.15945,10.511,0.54211,28.61,-80.535,9.7476,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057215,1862618,0,594.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002682,NaN,NaN,NaN,NaN,9.8415,-56.5,159.56,297.06,0.5,0.22628
275.18,13247,-16.959,0.026754,17.027,0.78601,6367.7,17.735,6367.8,0.15958,10.118,0.78555,28.61,-80.535,9.7476,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057319,1868429,0,597.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026593,NaN,NaN,NaN,NaN,9.1505,-56.5,159.77,297.06,0.5,0.22629
275.68,13238,-16.96,-0.0019276,16.969,0.32158,6362.6,17.734,6362.7,0.1597,10.279,0.32158,28.61,-80.535,9.7476,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057123,1864430,0,594.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026253,NaN,NaN,NaN,NaN,10.682,-56.5,159.98,297.06,0.5,0.22631
276.18,13230,-16.948,0.024195,16.991,0.59292,6357.6,17.734,6357.6,0.15982,9.9828,0.59243,28.61,-80.535,9.7476,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057198,1869322,0,596.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026387,NaN,NaN,NaN,NaN,9.2544,-56.5,160.18,297.06,0.5,0.22632
276.68,13221,-16.944,0.0094167,16.956,0.29484,6352.6,17.733,6352.7,0.15994,9.8355,0.29469,28.61,-80.535,9.7477,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057079,1867840,0,595.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026131,NaN,NaN,NaN,NaN,9.4747,-56.5,160.39,297.06,0.5,0.22633
277.1,13214,-16.909,0.084312,17.069,1.2029,6348.6,17.733,6348.7,0.16003,9.3367,1.1999,28.61,-80.535,9.7477,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057459,1882710,0,603.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026007,NaN,NaN,NaN,NaN,7.7712,-56.5,160.6,297.06,0.41568,0.22635
277.6,13206,-16.909,1.3591e-5,16.94,0.58892,6343.9,17.732,6343.9,0.16015,9.6312,0.58892,28.61,-80.535,9.7477,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.057024,1870452,0,595.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025574,NaN,NaN,NaN,NaN,10.362,-56.5,160.77,297.06,0.5,0.22641
278.1,13197,-16.911,-0.0051497,16.909,0.06171,6339.1,17.731,6339.1,0.16026,9.6619,0.061495,28.61,-80.535,9.7477,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056921,1869459,0,594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025806,NaN,NaN,NaN,NaN,9.7417,-56.5,160.98,297.06,0.5,0.22642
278.6,13189,-16.901,0.019923,16.928,0.42995,6334.2,17.731,6334.2,0.16038,9.8767,0.42949,28.61,-80.535,9.7478,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056984,1873990,0,596.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025833,NaN,NaN,NaN,NaN,10.409,-56.5,161.19,297.06,0.5,0.22643
279.1,13181,-16.894,0.014951,16.906,0.22072,6329.2,17.73,6329.3,0.1605,9.9868,0.22021,28.61,-80.535,9.7478,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.05691,1874139,0,595.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025994,NaN,NaN,NaN,NaN,10.262,-56.5,161.41,297.06,0.5,0.22645
279.6,13172,-16.876,0.036309,16.927,0.61018,6324.2,17.73,6324.2,0.16063,10.291,0.6091,28.61,-80.535,9.7478,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056981,1879073,0,597.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026076,NaN,NaN,NaN,NaN,11.042,-56.5,161.63,297.06,0.5,0.22646
280.1,13164,-16.87,0.010935,16.878,0.1497,6319,17.729,6319,0.16075,10.366,0.1493,28.61,-80.535,9.7478,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056815,1876213,0,595.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026307,NaN,NaN,NaN,NaN,10.553,-56.5,161.86,297.06,0.5,0.22647
280.6,13155,-16.862,0.016947,16.87,0.043337,6313.8,17.728,6313.8,0.16088,10.386,0.039886,28.61,-80.535,9.7479,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056791,1877981,0,595.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026364,NaN,NaN,NaN,NaN,10.439,-56.5,162.08,297.06,0.5,0.22649
281.1,13147,-16.85,0.023347,16.867,0.23723,6308.6,17.728,6308.6,0.16101,10.504,0.23608,28.61,-80.535,9.7479,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056779,1880160,0,595.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026372,NaN,NaN,NaN,NaN,10.797,-56.5,162.3,297.06,0.5,0.2265
281.6,13138,-16.831,0.038685,16.882,0.59974,6303.3,17.727,6303.3,0.16114,10.803,0.59849,28.61,-80.535,9.7479,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056829,1884419,0,597.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026459,NaN,NaN,NaN,NaN,11.538,-56.5,162.53,297.06,0.5,0.22652
282.1,13130,-16.824,0.012262,16.832,0.13892,6297.8,17.727,6297.9,0.16127,10.872,0.13838,28.61,-80.535,9.7479,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056663,1881488,0,595.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026694,NaN,NaN,NaN,NaN,11.046,-56.5,162.75,297.06,0.5,0.22653
282.6,13122,-16.816,0.01784,16.825,0.090996,6292.4,17.726,6292.4,0.1614,10.828,0.08923,28.61,-80.536,9.748,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056639,1883252,0,595.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026747,NaN,NaN,NaN,NaN,10.722,-56.5,162.97,297.06,0.5,0.22654
283.1,13113,-16.805,0.021512,16.818,0.1527,6287,17.725,6287,0.16154,10.752,0.15118,28.61,-80.536,9.748,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056613,1884966,0,595.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026699,NaN,NaN,NaN,NaN,10.571,-56.5,163.19,297.06,0.5,0.22656
283.6,13105,-16.794,0.021498,16.805,0.089571,6281.7,17.725,6281.7,0.16167,10.709,0.086953,28.61,-80.536,9.748,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056573,1886177,0,595.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026623,NaN,NaN,NaN,NaN,10.606,-56.5,163.42,297.06,0.5,0.22657
284.1,13096,-16.783,0.022304,16.795,0.097585,6276.3,17.724,6276.3,0.1618,10.661,0.095002,28.61,-80.536,9.748,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056537,1887546,0,595.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026575,NaN,NaN,NaN,NaN,10.549,-56.5,163.64,297.06,0.5,0.22658
284.6,13088,-16.77,0.02546,16.789,0.26006,6271,17.723,6271,0.16193,10.532,0.25881,28.61,-80.536,9.7481,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056516,1889416,0,596.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026523,NaN,NaN,NaN,NaN,10.22,-56.5,163.86,297.06,0.5,0.2266
285.1,13080,-16.76,0.021092,16.771,0.11317,6265.7,17.723,6265.8,0.16206,10.587,0.11119,28.61,-80.536,9.7481,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056458,1.89e6,0,595.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026399,NaN,NaN,NaN,NaN,10.726,-56.5,164.08,297.06,0.5,0.22661
285.6,13071,-16.744,0.030774,16.776,0.42947,6260.4,17.722,6260.4,0.16219,10.802,0.42837,28.61,-80.536,9.7481,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056473,1893081,0,596.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026435,NaN,NaN,NaN,NaN,11.325,-56.5,164.3,297.06,0.5,0.22663
285.97,13065,-16.704,0.10704,16.899,1.347,6256.3,17.722,6256.3,0.1623,11.3,1.3428,28.61,-80.536,9.7481,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056889,1909601,0,606.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026603,NaN,NaN,NaN,NaN,13.087,-56.5,164.52,297.06,0.37118,0.22664
286.47,13057,-16.714,-0.019009,16.706,0.1394,6250.6,17.721,6250.6,0.16244,11.369,0.1381,28.61,-80.536,9.7482,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056239,1889648,0,593.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027,NaN,NaN,NaN,NaN,11.541,-56.5,164.69,297.06,0.5,0.22665
286.97,13048,-16.708,0.011788,16.727,0.39005,6245,17.72,6245,0.16258,11.174,0.38987,28.61,-80.536,9.7482,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056309,1894556,0,595.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027071,NaN,NaN,NaN,NaN,10.705,-56.5,164.91,297.06,0.5,0.22667
287.47,13040,-16.703,0.011059,16.71,0.12637,6239.4,17.72,6239.4,0.16272,11.237,0.12589,28.61,-80.536,9.7482,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.05625,1895092,0,595.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026892,NaN,NaN,NaN,NaN,11.393,-56.5,165.13,297.06,0.5,0.22668
287.97,13032,-16.681,0.043874,16.749,0.73332,6233.9,17.719,6233.9,0.16286,10.871,0.732,28.61,-80.536,9.7482,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056382,1902098,0,598.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026942,NaN,NaN,NaN,NaN,9.9919,-56.5,165.35,297.06,0.5,0.2267
288.42,13024,-16.651,0.066451,16.787,1.1159,6229.1,17.718,6229.1,0.16297,10.372,1.1139,28.61,-80.536,9.7483,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056512,1909006,0,602.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026598,NaN,NaN,NaN,NaN,8.9813,-56.5,165.57,297.06,0.44807,0.22671
288.76,13018,-16.621,0.088215,16.835,1.4705,6225.7,17.718,6225.7,0.16306,9.8729,1.4678,28.61,-80.536,9.7483,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056671,1916678,0,606.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026139,NaN,NaN,NaN,NaN,7.8906,-56.5,165.77,297.06,0.34003,0.22672
289.26,13010,-16.642,-0.041647,16.628,0.28104,6220.7,17.717,6220.8,0.16318,9.7339,0.27793,28.61,-80.536,9.7483,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.055974,1894799,0,592.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025693,NaN,NaN,NaN,NaN,9.4005,-56.5,165.92,297.06,0.5,0.22674
289.76,13002,-16.622,0.040361,16.725,0.97931,6215.8,17.717,6215.8,0.16331,10.223,0.97848,28.61,-80.536,9.7483,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056302,1908427,0,599.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025602,NaN,NaN,NaN,NaN,11.401,-56.5,166.14,297.06,0.5,0.22675
290.26,12994,-16.624,-0.0051814,16.645,0.51939,6210.6,17.716,6210.6,0.16344,10.483,0.51936,28.61,-80.536,9.7484,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.056033,1901846,0,594.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025984,NaN,NaN,NaN,NaN,11.113,-56.5,166.36,297.06,0.5,0.22677
290.76,12985,-16.623,0.0013508,16.632,0.30066,6205.4,17.715,6205.4,0.16357,10.332,0.30065,28.61,-80.536,9.7484,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.055988,1902823,0,594.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026206,NaN,NaN,NaN,NaN,9.9737,-56.5,166.58,297.06,0.5,0.22678
291.26,12977,-16.619,0.0096963,16.625,0.13484,6200.2,17.715,6200.3,0.1637,10.265,0.13449,28.61,-80.536,9.7484,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.055965,1904538,0,594.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026078,NaN,NaN,NaN,NaN,10.107,-56.5,166.8,297.06,0.5,0.22679
