time [s],fill pressure [Pa],run mass [kg],fill mass [kg],run pressure [Pa],head loss [Pa],flow rate [kg]
1.9200000000000015,4956006.0508184545,1.9300000000000015,18.0699999999997,6538267.21327877,500000.0,1
1.9300000000000015,4956006.0508184545,1.9400000000000015,18.059999999999697,6541134.874764967,500000.0,1
1.9400000000000015,4956006.0508184545,1.9500000000000015,18.049999999999695,6543983.7717754105,500000.0,1
1.9500000000000015,4956006.0508184545,1.9600000000000015,18.039999999999694,6546814.086627255,500000.0,1
1.9600000000000015,4956006.0508184545,1.9700000000000015,18.029999999999692,6549625.99929827,500000.0,1
1.9700000000000015,4956006.0508184545,1.9800000000000015,18.01999999999969,6552419.68746339,500000.0,1
1.9800000000000015,4956006.0508184545,1.9900000000000015,18.00999999999969,6555195.326530608,500000.0,1
1.9900000000000015,4956006.0508184545,2.0000000000000013,17.999999999999687,6557953.0896762945,500000.0,1
2.0000000000000013,4956006.0508184545,2.010000000000001,17.989999999999686,6560693.147879777,500000.0,1
2.010000000000001,4956006.0508184545,2.020000000000001,17.979999999999684,6563415.669957373,500000.0,1
2.020000000000001,4956006.0508184545,2.0300000000000007,17.969999999999683,6566120.822595822,500000.0,1
2.0300000000000007,4956006.0508184545,2.0400000000000005,17.95999999999968,6568808.77038505,500000.0,1
2.0400000000000005,4956006.0508184545,2.0500000000000003,17.94999999999968,6571479.675850428,500000.0,1
2.0500000000000003,4956006.0508184545,2.06,17.939999999999678,6574133.699484409,500000.0,1
2.06,4956006.0508184545,2.07,17.929999999999676,6576770.999777625,500000.0,1
2.07,4956006.0508184545,2.0799999999999996,17.919999999999675,6579391.73324942,500000.0,1
2.0799999999999996,4956006.0508184545,2.0899999999999994,17.909999999999673,6581996.05447785,500000.0,1
2.0899999999999994,4956006.0508184545,2.099999999999999,17.89999999999967,6584584.116129167,500000.0,1
2.099999999999999,4956006.0508184545,2.109999999999999,17.88999999999967,6587156.068986758,500000.0,1
2.109999999999999,4956006.0508184545,2.1199999999999988,17.87999999999967,6589712.06197959,500000.0,1
2.1199999999999988,4956006.0508184545,2.1299999999999986,17.869999999999667,6592252.242210155,500000.0,1
2.1299999999999986,4956006.0508184545,2.1399999999999983,17.859999999999665,6594776.754981928,500000.0,1
2.1399999999999983,4956006.0508184545,2.149999999999998,17.849999999999664,6597285.743826363,500000.0,1
2.149999999999998,4956006.0508184545,2.159999999999998,17.839999999999662,6599779.350529348,500000.0,1
2.159999999999998,4956006.0508184545,2.1699999999999977,17.82999999999966,6602257.715157309,500000.0,1
2.1699999999999977,4956006.0508184545,2.1799999999999975,17.81999999999966,6604720.97608276,500000.0,1
2.1799999999999975,4956006.0508184545,2.1899999999999973,17.809999999999658,6607169.270009463,500000.0,1
2.1899999999999973,4956006.0508184545,2.199999999999997,17.799999999999656,6609602.731997167,500000.0,1
2.199999999999997,4956006.0508184545,2.209999999999997,17.789999999999655,6612021.495485875,500000.0,1
2.209999999999997,4956006.0508184545,2.2199999999999966,17.779999999999653,6614425.692319712,500000.0,1
2.2199999999999966,4956006.0508184545,2.2299999999999964,17.76999999999965,6616815.452770386,500000.0,1
2.2299999999999964,4956006.0508184545,2.239999999999996,17.75999999999965,6619190.905560271,500000.0,1
2.239999999999996,4956006.0508184545,2.249999999999996,17.74999999999965,6621552.177885037,500000.0,1
2.249999999999996,4956006.0508184545,2.259999999999996,17.739999999999647,6623899.395435955,500000.0,1
2.259999999999996,4956006.0508184545,2.2699999999999956,17.729999999999645,6626232.682421781,500000.0,1
2.2699999999999956,4956006.0508184545,2.2799999999999954,17.719999999999644,6628552.161590276,500000.0,1
2.2799999999999954,4956006.0508184545,2.289999999999995,17.709999999999642,6630857.954249393,500000.0,1
2.289999999999995,4956006.0508184545,2.299999999999995,17.69999999999964,6633150.180288054,500000.0,1
2.299999999999995,4956006.0508184545,2.3099999999999947,17.68999999999964,6635428.958196589,500000.0,1
2.3099999999999947,4956006.0508184545,2.3199999999999945,17.679999999999637,6637694.405086893,500000.0,1
2.3199999999999945,4956006.0508184545,2.3299999999999943,17.669999999999636,6639946.636712134,500000.0,1
2.3299999999999943,4956006.0508184545,2.339999999999994,17.659999999999634,6642185.7674862435,500000.0,1
2.339999999999994,4956006.0508184545,2.349999999999994,17.649999999999633,6644411.910502993,500000.0,1
2.349999999999994,4956006.0508184545,2.3599999999999937,17.63999999999963,6646625.177554793,500000.0,1
2.3599999999999937,4956006.0508184545,2.3699999999999934,17.62999999999963,6648825.679151185,500000.0,1
2.3699999999999934,4956006.0508184545,2.3799999999999932,17.619999999999628,6651013.524536981,500000.0,1
2.3799999999999932,4956006.0508184545,2.389999999999993,17.609999999999626,6653188.821710174,500000.0,1
2.389999999999993,4956006.0508184545,2.399999999999993,17.599999999999625,6655351.677439489,500000.0,1
2.399999999999993,4956006.0508184545,2.4099999999999926,17.589999999999623,6657502.197281645,500000.0,1
2.4099999999999926,4956006.0508184545,2.4199999999999924,17.57999999999962,6659640.485598395,500000.0,1
2.4199999999999924,4956006.0508184545,2.429999999999992,17.56999999999962,6661766.645573233,500000.0,1
2.429999999999992,4956006.0508184545,2.439999999999992,17.55999999999962,6663880.77922781,500000.0,1
2.439999999999992,4956006.0508184545,2.4499999999999917,17.549999999999617,6665982.98743814,500000.0,1
2.4499999999999917,4956006.0508184545,2.4599999999999915,17.539999999999615,6668073.369950479,500000.0,1
2.4599999999999915,4956006.0508184545,2.4699999999999913,17.529999999999614,6670152.025397013,500000.0,1
2.4699999999999913,4956006.0508184545,2.479999999999991,17.519999999999612,6672219.051311224,500000.0,1
2.479999999999991,4956006.0508184545,2.489999999999991,17.50999999999961,6674274.544143039,500000.0,1
2.489999999999991,4956006.0508184545,2.4999999999999907,17.49999999999961,6676318.599273737,500000.0,1
2.4999999999999907,4956006.0508184545,2.5099999999999905,17.489999999999608,6678351.311030599,500000.0,1
2.5099999999999905,4956006.0508184545,2.5199999999999902,17.479999999999606,6680372.772701349,500000.0,1
2.5199999999999902,4956006.0508184545,2.52999999999999,17.469999999999605,6682383.076548327,500000.0,1
2.52999999999999,4956006.0508184545,2.53999999999999,17.459999999999603,6684382.31382244,500000.0,1
2.53999999999999,4956006.0508184545,2.5499999999999896,17.4499999999996,6686370.574776934,500000.0,1
2.5499999999999896,4956006.0508184545,2.5599999999999894,17.4399999999996,6688347.948680884,500000.0,1
2.5599999999999894,4956006.0508184545,2.569999999999989,17.4299999999996,6690314.523832518,500000.0,1
2.569999999999989,4956006.0508184545,2.579999999999989,17.419999999999597,6692270.38757227,500000.0,1
2.579999999999989,4956006.0508184545,2.5899999999999888,17.409999999999595,6694215.626295691,500000.0,1
2.5899999999999888,4956006.0508184545,2.5999999999999885,17.399999999999594,6696150.325466148,500000.0,1
2.5999999999999885,4956006.0508184545,2.6099999999999883,17.389999999999592,6698074.569627255,500000.0,1
2.6099999999999883,4956006.0508184545,2.619999999999988,17.37999999999959,6699988.442415197,500000.0,1
2.619999999999988,4956006.0508184545,2.629999999999988,17.36999999999959,6701892.026570769,500000.0,1
2.629999999999988,4956006.0508184545,2.6399999999999877,17.359999999999587,6703785.403951324,500000.0,1
2.6399999999999877,4956006.0508184545,2.6499999999999875,17.349999999999586,6705668.6555424435,500000.0,1
2.6499999999999875,4956006.0508184545,2.6599999999999873,17.339999999999584,6707541.861469503,500000.0,1
2.6599999999999873,4956006.0508184545,2.669999999999987,17.329999999999583,6709405.101008973,500000.0,1
2.669999999999987,4956006.0508184545,2.679999999999987,17.31999999999958,6711258.452599638,500000.0,1
2.679999999999987,4956006.0508184545,2.6899999999999866,17.30999999999958,6713101.993853549,500000.0,1
2.6899999999999866,4956006.0508184545,2.6999999999999864,17.299999999999578,6714935.8015668895,500000.0,1
2.6999999999999864,4956006.0508184545,2.709999999999986,17.289999999999576,6716759.951730618,500000.0,1
2.709999999999986,4956006.0508184545,2.719999999999986,17.279999999999575,6718574.519540936,500000.0,1
2.719999999999986,4956006.0508184545,2.7299999999999858,17.269999999999573,6720379.579409672,500000.0,1
2.7299999999999858,4956006.0508184545,2.7399999999999856,17.25999999999957,6722175.204974419,500000.0,1
2.7399999999999856,4956006.0508184545,2.7499999999999853,17.24999999999957,6723961.469108556,500000.0,1
2.7499999999999853,4956006.0508184545,2.759999999999985,17.23999999999957,6725738.443931136,500000.0,1
2.759999999999985,4956006.0508184545,2.769999999999985,17.229999999999567,6727506.200816562,500000.0,1
2.769999999999985,4956006.0508184545,2.7799999999999847,17.219999999999565,6729264.810404176,500000.0,1
2.7799999999999847,4956006.0508184545,2.7899999999999845,17.209999999999564,6731014.342607681,500000.0,1
2.7899999999999845,4956006.0508184545,2.7999999999999843,17.199999999999562,6732754.866624408,500000.0,1
2.7999999999999843,4956006.0508184545,2.809999999999984,17.18999999999956,6734486.450944467,500000.0,1
2.809999999999984,4956006.0508184545,2.819999999999984,17.17999999999956,6736209.163359725,500000.0,1
