time,thrust,combustion_chamber.pressure,ox_tank.pressure,combustion_chamber.temperature,ox_tank.temperature,combustion_chamber.fuel_grain.geometry.effective_radius,OF,combustion_chamber.cstar,specific_impulse,fuel_flow,ox_flow,mass_flow,mass_flow_out,combustion_chamber.ideal_gas_constant,propellant_CG,propellant_mass,combustion_chamber.fuel_grain.regression_rate,combustion_chamber.fuel_grain.flux,combustion_chamber.fuel_grain.geometry.port_area,combustion_chamber.fuel_grain.geometry.burn_area,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
13.45499999999989,4654.0606353865005,2075995.6162751885,2781491.404170864,3113.072405570926,268.65890218276604,0.07878620058510662,9.207052381660837,1390.0086666503785,199.76597933488057,0.23268033328005938,2.142300016691808,2.3749803499718674,2.3748790758140323,295.07587989386917,2.1607621498515734,6.693160441892607,0.0005945232888313068,109.95646127713604,0.0195006993878054,0.399351395037693,0.025419580782522495,79058.64406465596,3.71366795898223,1.335,2.979492482910376,3.19
13.494999999999889,4654.040841056308,2075455.407619198,2781491.404170864,3112.5983350049587,268.65890218276604,0.07879772234795848,9.218220396053582,1389.8163548059943,199.72726259892596,0.2325363016513674,2.143570878705503,2.3761071803568705,2.3753293388090304,295.04252980567065,2.170255883064756,6.599592280953429,0.0005940529298973487,109.82547486465216,0.01950640340350868,0.3994202125149428,0.025443347514619494,79018.06978614612,3.6279759583145577,1.335,2.971616322638871,3.19
13.534999999999888,4654.083207490659,2075803.0845064137,2781491.404170864,3112.8936182105376,268.65890218276604,0.07880924472570087,9.211276900851354,1389.9359943067652,199.75342680286036,0.23262279751673476,2.142753001377321,2.375375798894056,2.3750398323737874,295.06324976286993,2.180029048241333,6.505971713376228,0.000594171519299803,109.85849491134957,0.01951210855778845,0.39948904372882416,0.025467118990785218,79043.73570587559,3.5422331231663375,1.335,2.9637385902098905,3.19
13.574999999999887,4654.085855765248,2075571.1611287422,2781491.404170864,3112.6865818342003,268.65890218276604,0.07882076026423417,9.216158800602647,1389.851955730749,199.73727618119366,0.23255877467962652,2.143298597921008,2.3758573726006347,2.3752332280541,295.0486666591794,2.190083777718997,6.412387385959881,0.0005939057292470515,109.7844929384247,0.019517811159169226,0.399557844142638,0.025490879829871773,79026.15735325696,3.456523003111245,1.335,2.955864382848636,3.19
13.614999999999887,4654.114241384284,2075717.3998974904,2781491.404170864,3112.80737304744,268.65890218276604,0.07883227383299067,9.213323022338358,1389.90084434757,199.74873510586835,0.23259301521084907,2.1429545818772118,2.375547597088061,2.375111454669729,295.0571238214796,2.2004393572261325,6.318781431401879,0.0005938909283343045,109.78037252146413,0.019523513618082803,0.39962664283762184,0.02551464007534501,79036.79804160474,3.3707910591944046,1.335,2.947990372207474,3.19
13.654999999999886,4654.126084566133,2075617.0058958707,2781491.404170864,3112.7143257983685,268.65890218276604,0.07884378226122232,9.215521462052624,1389.8630254290142,199.7421964023935,0.2325631559154558,2.1431907546215734,2.3757539105370293,2.375195249710903,295.0505519833898,2.2111047992167987,6.225191603712792,0.0005937125257750711,109.73071123124375,0.01952921436334449,0.39969542085783794,0.02553839318060204,79029.0332839363,3.285072875919316,1.335,2.9401187277934766,3.19
13.694999999999885,4654.148571180136,2075677.3975371288,2781491.404170864,3112.760729833823,268.65890218276604,0.07885528762141243,9.214436860064426,1389.8817520949328,199.74738746294832,0.23257511229279879,2.143048687444388,2.3756237997371867,2.3751449983957675,295.0537813001966,2.2220973422764168,6.131593279013689,0.0005936409278101885,109.71078288180881,0.019534914420676664,0.399764190578362,0.025562143419486094,79033.26952456136,3.1993452457344533,1.335,2.9322480332792358,3.19
13.734999999999884,4654.164185326846,2075633.0231380826,2781491.404170864,3112.7162627475827,268.65890218276604,0.0788667885682006,9.215491610064264,1389.8636316621419,199.7449372187815,0.2325598206081412,2.143153075652376,2.375712896260517,2.375182102421624,295.05062385560313,2.2334301393177336,6.038002508368296,0.0005934998423427461,109.67151716188062,0.019540613122741263,0.3998329439479326,0.02558588801142193,79029.68581809846,3.1136232982366776,1.335,2.924379210131619,3.19
13.774999999999883,4654.184186304018,2075656.8940183357,2781491.404170864,3112.7310167225387,268.65890218276604,0.07887828598318318,9.215152100107412,1389.869525031977,199.7474617017446,0.2325622949944925,2.1430969211242967,2.3756592161187893,2.3751622910501826,295.05162882806286,2.245120631982087,5.944408831571767,0.0005934041526028565,109.6448882867504,0.019546310905506722,0.3999016862263964,0.025609628772944672,79031.19729823475,3.0278971752105828,1.335,2.9165116563611844,3.19
13.814999999999882,4654.20133265766,2075636.3399132495,2781491.404170864,3112.707225359073,268.65890218276604,0.07888977929755006,9.215720069514305,1389.859788561971,199.74674737482454,0.2325532087627119,2.143145273224474,2.3756984819871856,2.375179535319825,295.0499246414262,2.2571850536068907,5.8508190607059545,0.0005932790249669766,109.61007060938883,0.019552007486260358,0.3999704140028976,0.025633364526084824,79029.39226706726,2.942173298365611,1.335,2.9086457623403437,3.19
13.854999999999881,4654.220275462355,2075644.7037710743,2781491.404170864,3112.7085440399082,268.65890218276604,0.07890126888671137,9.215696843160053,1389.860234313759,199.74813905641034,0.23255165988805362,2.143125597901966,2.3756772577900196,2.3751726540304645,295.0499854174739,2.269642253189679,5.757228759749854,0.0005931731837288293,109.58062241362975,0.01955770305022384,0.4000391295120882,0.025657096042599338,79029.74695958386,2.8564474874366317,1.335,2.900781272313222,3.19
