,Chamber Pressure [psia],O/F Ratio,Exit Pressure [psia],gamma,Exit Velocity [m/s],Thrust Coefficient
1449,147.0,15.1,5.614329908719398,1.2528,1748.8264,1.4368
1450,161.7,15.1,6.176234674000228,1.2527,1749.0972000000002,1.4368
1451,176.4,15.1,6.738225295083846,1.2527,1749.3680000000002,1.4368
1452,191.0,15.1,7.2964816441914655,1.2527,1749.6388000000002,1.4368
1453,205.7,15.1,7.858343520782396,1.2527,1749.9096000000002,1.4368
1454,220.4,15.1,8.4205700313288,1.2526,1749.9096000000002,1.4368
1455,235.1,15.1,8.982539258013984,1.2526,1750.1804,1.4368
1456,249.8,15.1,9.5445514290081,1.2526,1750.4512,1.4368
1457,264.5,15.1,10.106606549233884,1.2526,1750.4512,1.4368
1458,279.2,15.1,10.668704623614826,1.2526,1750.7220000000002,1.4368
1459,293.9,15.1,11.230845657075164,1.2526,1750.7220000000002,1.4368
1460,308.6,15.1,11.793029654539897,1.2525,1750.9928000000002,1.4368
1461,323.3,15.1,12.355256620934766,1.2525,1750.9928000000002,1.4367
1462,338.0,15.1,12.917526561186271,1.2525,1750.9928000000002,1.4367
1463,352.7,15.1,13.47932431399526,1.2525,1751.2636000000002,1.4367
1464,14.7,15.3,0.5589566143199362,1.2546,1733.5104000000003,1.4369
1465,29.4,15.3,1.1190621193666261,1.2542,1736.6666,1.4368
1466,44.1,15.3,1.6794881559905555,1.254,1737.9229999999998,1.4368
1467,58.8,15.3,2.240085336584251,1.2538,1739.007,1.4368
1468,73.5,15.3,2.8007468658308885,1.2537,1739.82,1.4368
1469,88.2,15.3,3.361536702492568,1.2537,1740.6329999999998,1.4368
1470,102.9,15.3,3.922241280731847,1.2536,1741.175,1.4368
1471,117.6,15.3,4.483074107959744,1.2536,1741.4460000000001,1.4368
1472,132.3,15.3,5.044035228182547,1.2535,1741.9879999999998,1.4368
1473,147.0,15.3,5.604910969611469,1.2535,1742.259,1.4368
1474,161.7,15.3,6.165872259294566,1.2534,1742.53,1.4368
1475,176.4,15.3,6.726919116805858,1.2534,1742.1579000000002,1.4368
1476,191.0,15.3,7.284237824644369,1.2534,1742.1579000000002,1.4368
1477,205.7,15.3,7.845156369183829,1.2534,1742.4288000000001,1.4368
1478,220.4,15.3,8.406117700903925,1.2533,1742.6997,1.4368
1479,235.1,15.3,8.967463859327918,1.2533,1742.6997,1.4368
1480,249.8,15.3,9.52853219407995,1.2533,1742.9705999999999,1.4368
1481,264.5,15.3,10.089643333969102,1.2533,1742.9705999999999,1.4368
1482,279.2,15.3,10.650797283894102,1.2533,1743.2415,1.4368
1483,293.9,15.3,11.211994048754434,1.2533,1743.2415,1.4368
1484,308.6,15.3,11.772784496242323,1.2533,1743.5124,1.4368
1485,323.3,15.3,12.3340454753548,1.2532,1743.5124,1.4368
1486,338.0,15.3,12.89534928083629,1.2532,1743.5124,1.4368
1487,352.7,15.3,13.456695917588705,1.2532,1743.7833000000003,1.4368
1488,14.7,15.5,0.5581501309944185,1.2552,1727.0958,1.4369
1489,29.4,15.5,1.1174033674128692,1.2548,1729.9848,1.4369
1490,44.1,15.5,1.6768698429598083,1.2546,1731.612,1.4369
1491,58.8,15.5,2.2365067893956105,1.2545,1732.0578999999998,1.4369
1492,73.5,15.5,2.796271637816245,1.2544,1732.8712,1.4369
1493,88.2,15.5,3.35603668049161,1.2543,1733.4134,1.4369
1494,102.9,15.5,3.9159721429386916,1.2543,1733.9556,1.4369
1495,117.6,15.5,4.475907741493491,1.2542,1734.4977999999999,1.4369
1496,132.3,15.5,5.035779537149818,1.2542,1734.7688999999998,1.4368
1497,147.0,15.5,5.5957365816520745,1.2542,1735.04,1.4368
1498,161.7,15.5,6.155778894472361,1.2541,1735.3111,1.4368
1499,176.4,15.5,6.715906495088708,1.2541,1735.5822,1.4368
1500,191.0,15.5,7.272035027603274,1.2541,1735.5822,1.4368
1501,205.7,15.5,7.832013402375876,1.2541,1735.8532999999998,1.4368
1502,220.4,15.5,8.392034421048622,1.2541,1736.1244,1.4368
1503,235.1,15.5,8.952438977952097,1.254,1736.1244,1.4368
1504,249.8,15.5,9.512566641279513,1.254,1735.7549999999999,1.4368
1505,264.5,15.5,10.072736966373434,1.254,1735.7549999999999,1.4368
1506,279.2,15.5,10.632545032179443,1.254,1736.026,1.4368
1507,293.9,15.5,11.19277934343819,1.254,1736.026,1.4368
1508,308.6,15.5,11.753056327836386,1.254,1736.026,1.4368
1509,323.3,15.5,12.313375990249847,1.254,1736.297,1.4368
1510,338.0,15.5,12.873248019500304,1.2539,1736.297,1.4368
1511,352.7,15.5,13.433631689202057,1.2539,1736.297,1.4368
1512,14.7,15.7,0.557345971563981,1.2558,1720.676,1.4369
1513,29.4,15.7,1.1157071837880914,1.2555,1723.2976,1.4369
1514,44.1,15.7,1.674259681093394,1.2553,1724.9253999999999,1.4369
1515,58.8,15.7,2.2330244569345283,1.2552,1725.3744000000002,1.4369
1516,73.5,15.7,2.7918106886466365,1.2551,1725.9168,1.4369
1517,88.2,15.7,3.350681913155795,1.255,1726.4592000000002,1.4369
1518,102.9,15.7,3.9095744680851063,1.255,1727.0016,1.4369
1519,117.6,15.7,4.468594444655546,1.2549,1727.2728,1.4369
1520,132.3,15.7,5.027550826524796,1.2549,1727.544,1.4369
1521,147.0,15.7,5.58659217877095,1.2549,1727.8152000000002,1.4369
1522,161.7,15.7,6.145484949832775,1.2548,1728.0864000000001,1.4369
1523,176.4,15.7,6.704675028506272,1.2548,1728.3576,1.4369
1524,191.0,15.7,7.259873047246189,1.2548,1728.6288,1.4369
1525,205.7,15.7,7.819211616679971,1.2548,1728.6288,1.4369
1526,220.4,15.7,8.378316733824983,1.2548,1728.9,1.4369
1527,235.1,15.7,8.937464360387759,1.2547,1728.9,1.4369
1528,249.8,15.7,9.496654501216547,1.2547,1729.1712000000002,1.4369
1529,264.5,15.7,10.05550486618005,1.2547,1729.1712000000002,1.4369
1530,279.2,15.7,10.614758772763562,1.2547,1729.1712000000002,1.4369
1531,293.9,15.7,11.174055204927381,1.2547,1729.4424000000001,1.4369
1532,308.6,15.7,11.73339416752215,1.2547,1729.4424000000001,1.4369
1533,323.3,15.7,12.292308277251816,1.2547,1729.7136,1.4369
1534,338.0,15.7,12.85171102661597,1.2547,1729.7136,1.4369
1535,352.7,15.7,13.4106463878327,1.2546,1729.7136,1.4369
1536,14.7,15.9,0.5565230559551753,1.2564,1714.5224999999998,1.437
1537,29.4,15.9,1.1139739314943922,1.2561,1716.605,1.437
1538,44.1,15.9,1.6716576323869452,1.2559,1718.2334,1.437
1539,58.8,15.9,2.2294684158641087,1.2558,1719.0475999999999,1.4369
1540,73.5,15.9,2.787363950092912,1.2557,1719.2281000000003,1.4369
1541,88.2,15.9,3.345217325343245,1.2557,1719.4994,1.4369
1542,102.9,15.9,3.9031976633918752,1.2556,1720.0420000000001,1.4369
1543,117.6,15.9,4.461305007587253,1.2556,1720.3133,1.4369
1544,132.3,15.9,5.019348964261325,1.2556,1720.5846000000001,1.4369
1545,147.0,15.9,5.577477614205494,1.2555,1720.8559,1.4369
1546,161.7,15.9,6.135458167330677,1.2555,1721.1272,1.4369
1547,176.4,15.9,6.693735058627101,1.2555,1721.3985,1.4369
1548,191.0,15.9,7.24802671523983,1.2555,1721.3985,1.4369
1549,205.7,15.9,7.806155364122803,1.2555,1721.6698000000001,1.4369
1550,220.4,15.9,8.364326375711574,1.2554,1721.6698000000001,1.4369
1551,235.1,15.9,8.922539754829405,1.2554,1721.9411000000002,1.4369
1552,249.8,15.9,9.48079550630029,1.2554,1721.9411000000002,1.4369
1553,264.5,15.9,10.038712615758312,1.2554,1721.9411000000002,1.4369
1554,279.2,15.9,10.59703192014271,1.2554,1722.2124,1.4369
1555,293.9,15.9,11.155393608137857,1.2554,1722.2124,1.4369
1556,308.6,15.9,11.713353070674867,1.2554,1722.2124,1.4369
1557,323.3,15.9,12.271778326058076,1.2554,1722.4837,1.4369
1558,338.0,15.9,12.83024597631339,1.2554,1722.4837,1.4369
1559,352.7,15.9,13.388247798360156,1.2553,1722.4837,1.4369
1560,14.7,16.1,0.5557235747769544,1.2571,1708.0924,1.437
1561,29.4,16.1,1.1122881355932204,1.2567,1710.1784999999998,1.437
1562,44.1,16.1,1.6690636590719854,1.2566,1711.5359999999998,1.437
1563,58.8,16.1,2.225923682616596,1.2565,1712.3505,1.437
1564,73.5,16.1,2.7829313543599254,1.2564,1712.8935,1.437
1565,88.2,16.1,3.3398970009088154,1.2564,1713.4365,1.437
1566,102.9,16.1,3.896989206589661,1.2563,1713.0768,1.437
1567,117.6,16.1,4.45403931371435,1.2563,1713.3482,1.437
1568,132.3,16.1,5.011173819173517,1.2563,1713.6196,1.437
1569,147.0,16.1,5.568181818181818,1.2562,1713.891,1.437
1570,161.7,16.1,6.125464050306841,1.2562,1714.1624,1.437
1571,176.4,16.1,6.682577565632458,1.2562,1714.1624,1.437
1572,191.0,16.1,7.235944840127292,1.2562,1714.4338,1.437
1573,205.7,16.1,7.793142640651638,1.2562,1714.7051999999999,1.437
1574,220.4,16.1,8.350382662726378,1.2561,1714.7051999999999,1.437
1575,235.1,16.1,8.907664911150684,1.2561,1714.7051999999999,1.437
1576,249.8,16.1,9.464989390724462,1.2561,1714.9766,1.437
1577,264.5,16.1,10.022356106248344,1.2561,1714.9766,1.437
1578,279.2,16.1,10.579364177181615,1.2561,1715.248,1.437
1579,293.9,16.1,11.136794240242516,1.2561,1715.248,1.437
1580,308.6,16.1,11.69382341796135,1.2561,1715.248,1.437
1581,323.3,16.1,12.251316836560688,1.2561,1715.248,1.437
1582,338.0,16.1,12.808852508716082,1.2561,1715.5194000000001,1.437
1583,352.7,16.1,13.365923904805213,1.256,1715.5194000000001,1.437
1584,14.7,16.3,0.5549054395832547,1.2577,1701.6571,1.4371
1585,29.4,16.3,1.1106074342701722,1.2574,1703.7468,1.437
1586,44.1,16.3,1.6664777236141026,1.2572,1704.8332000000003,1.437
1587,58.8,16.3,2.2223902033411447,1.2571,1705.6480000000001,1.437
1588,73.5,16.3,2.7785128340830907,1.2571,1706.1912000000002,1.437
1589,88.2,16.3,3.3345935727788283,1.257,1706.7344,1.437
1590,102.9,16.3,3.8906533575317606,1.257,1707.006,1.437
1591,117.6,16.3,4.4467972472207515,1.257,1707.2776000000001,1.437
1592,132.3,16.3,5.003025260928756,1.2569,1707.5492000000002,1.437
1593,147.0,16.3,5.559127179215671,1.2569,1707.1919999999998,1.437
1594,161.7,16.3,6.115502439393366,1.2569,1707.1919999999998,1.437
1595,176.4,16.3,6.671709531013615,1.2569,1707.4634999999998,1.437
1596,191.0,16.3,7.224176406066795,1.2569,1707.4634999999998,1.437
1597,205.7,16.3,7.78046750888872,1.2568,1707.735,1.437
1598,220.4,16.3,8.33680069599425,1.2568,1707.735,1.437
1599,235.1,16.3,8.893175972159177,1.2568,1708.0065,1.437
1600,249.8,16.3,9.449235890452414,1.2568,1708.0065,1.437
1601,264.5,16.3,10.00567429544165,1.2568,1708.0065,1.437
1602,279.2,16.3,10.562154800635545,1.2568,1708.278,1.437
1603,293.9,16.3,11.118256790497085,1.2568,1708.278,1.437
1604,308.6,16.3,11.674800438845384,1.2568,1708.278,1.437
1605,323.3,16.3,12.230923466878524,1.2568,1708.278,1.437
1606,338.0,16.3,12.787530266343826,1.2567,1708.5494999999999,1.437
1607,352.7,16.3,13.343674334140436,1.2567,1708.5494999999999,1.437
1608,58.8,1.0,2.4106264348966873,1.2101,1342.2937,1.435
1609,73.5,1.0,3.0260611799580053,1.2081,1346.5892000000001,1.4349
1610,88.2,1.0,3.6440257808626675,1.2065,1349.8151,1.4348
1611,102.9,1.0,4.264224441589657,1.2051,1353.0153,1.4348
1612,117.6,1.0,4.886358914696472,1.2038,1355.418,1.4347
1613,132.3,1.0,5.509974594977303,1.2027,1357.552,1.4346
1614,147.0,1.0,6.135225375626043,1.2017,1359.4179,1.4346
1615,161.7,1.0,6.762012294567808,1.2008,1361.2704,1.4345
1616,176.4,1.0,7.389719743621969,1.2,1363.1210999999998,1.4345
1617,191.0,1.0,8.014770676849482,1.1992,1364.7069999999999,1.4344
1618,205.7,1.0,8.645036563839623,1.1985,1365.5088,1.4344
1619,220.4,1.0,9.276094276094275,1.1978,1366.8280999999997,1.4344
1620,235.1,1.0,9.90812542144302,1.1972,1368.146,1.4343
1621,249.8,1.0,10.540973921849945,1.1966,1369.2,1.4343
1622,264.5,1.0,11.174954581942625,1.196,1369.9904000000001,1.4343
1623,279.2,1.0,11.809491582776415,1.1955,1371.5648,1.4342
1624,293.9,1.0,12.444952574525745,1.195,1372.3536000000001,1.4342
1625,308.6,1.0,13.080705323838592,1.1945,1373.1414,1.4342
1626,323.3,1.0,13.71775288526816,1.1941,1373.6661000000001,1.4341
1627,338.0,1.0,14.354879809734138,1.1936,1374.9766,1.4341
1628,352.7,1.0,14.993198435640195,1.1932,1375.5,1.4341
1629,14.7,18.3,0.5467732936581736,1.2638,1641.1085999999998,1.4374
1630,29.4,18.3,1.0939127846405714,1.2637,1642.1994,1.4374
1631,44.1,18.3,1.641113426615064,1.2636,1642.7448,1.4374
1632,58.8,18.3,2.188314104949758,1.2636,1643.2902,1.4374
1633,73.5,18.3,2.7355962483251455,1.2635,1643.2902,1.4374
1634,88.2,18.3,3.2828376819146166,1.2635,1643.5629000000001,1.4374
1635,102.9,18.3,3.8302624232272477,1.2635,1643.8355999999999,1.4374
1636,117.6,18.3,4.377442769402569,1.2635,1643.8355999999999,1.4374
1637,132.3,18.3,4.9248064324002385,1.2635,1644.1082999999999,1.4374
1638,147.0,18.3,5.472210847634293,1.2635,1644.1082999999999,1.4374
1639,161.7,18.3,6.019656019656019,1.2635,1644.1082999999999,1.4374
1640,176.4,18.3,6.566897475988386,1.2634,1644.1082999999999,1.4374
1641,191.0,18.3,7.110680912847623,1.2634,1644.3809999999999,1.4374
1642,205.7,18.3,7.657942742265738,1.2634,1644.3809999999999,1.4374
1643,220.4,18.3,8.205204571683854,1.2634,1644.3809999999999,1.4374
1644,235.1,18.3,8.752792256142964,1.2634,1644.3809999999999,1.4374
1645,249.8,18.3,9.300074460163813,1.2634,1644.3809999999999,1.4374
1646,264.5,18.3,9.84735666418466,1.2634,1644.3809999999999,1.4374
1647,279.2,18.3,10.395025875870285,1.2634,1644.6537,1.4374
1648,293.9,18.3,10.942328456011019,1.2634,1644.6537,1.4374
1649,308.6,18.3,11.489631036151756,1.2634,1644.6537,1.4374
1650,323.3,18.3,12.03693361629249,1.2634,1644.6537,1.4374
1651,338.0,18.3,12.584704743465634,1.2634,1644.6537,1.4374
1652,352.7,18.3,13.132027701243576,1.2634,1644.6537,1.4374
1653,14.7,18.5,0.5459812806418065,1.2644,1636.0355,1.4374
1654,29.4,18.5,1.0922871154703522,1.2643,1636.5272,1.4374
1655,44.1,18.5,1.6386133095530042,1.2642,1637.0728000000001,1.4374
1656,58.8,18.5,2.185061315496098,1.2642,1637.3456000000003,1.4374
1657,73.5,18.5,2.731428146716712,1.2642,1637.3456000000003,1.4374
1658,88.2,18.5,3.277957408852715,1.2641,1637.6184,1.4374
1659,102.9,18.5,3.8244257786367357,1.2641,1637.8912,1.4374
1660,117.6,18.5,4.3709347704887564,1.2641,1637.8912,1.4374
1661,132.3,18.5,4.917301616799851,1.2641,1637.8912,1.4374
1662,147.0,18.5,5.463871543264942,1.2641,1638.1640000000002,1.4374
1663,161.7,18.5,6.0104821023677655,1.2641,1638.1640000000002,1.4374
1664,176.4,18.5,6.556889566219382,1.2641,1638.1640000000002,1.4374
1665,191.0,18.5,7.0998438777786035,1.2641,1638.1640000000002,1.4374
1666,205.7,18.5,7.646271652665229,1.2641,1638.4368000000002,1.4374
1667,220.4,18.5,8.192699427551855,1.2641,1638.4368000000002,1.4374
1668,235.1,18.5,8.739452064978996,1.2641,1638.4368000000002,1.4374
1669,249.8,18.5,9.285900152410692,1.264,1638.4368000000002,1.4374
1670,264.5,18.5,9.832348239842386,1.264,1638.4368000000002,1.4374
1671,279.2,18.5,10.37879632727408,1.264,1638.4368000000002,1.4374
1672,293.9,18.5,10.925650557620818,1.264,1638.4368000000002,1.4374
1673,308.6,18.5,11.472118959107808,1.264,1638.4368000000002,1.4374
1674,323.3,18.5,12.018587360594797,1.264,1638.7096000000001,1.4374
1675,338.0,18.5,12.565055762081785,1.264,1638.7096000000001,1.4374
1676,352.7,18.5,13.112011598944198,1.264,1638.7096000000001,1.4374
1677,14.7,18.7,0.5451915588028038,1.265,1630.3560000000002,1.4375
1678,29.4,18.7,1.0906662709600832,1.2649,1630.5775,1.4375
1679,44.1,18.7,1.6361815011315994,1.2648,1631.1233000000002,1.4375
1680,58.8,18.7,2.1818181818181817,1.2648,1631.3962,1.4375
1681,73.5,18.7,2.7273739285316707,1.2648,1631.6691,1.4375
1682,88.2,18.7,3.2729701647617633,1.2648,1631.6691,1.4375
1683,102.9,18.7,3.818606895016143,1.2647,1631.942,1.4375
1684,117.6,18.7,4.364284123803161,1.2647,1631.942,1.4375
1685,132.3,18.7,4.910001855631843,1.2647,1632.2149000000002,1.4375
1686,147.0,18.7,5.455557617368714,1.2647,1632.2149000000002,1.4375
1687,161.7,18.7,6.001336104513064,1.2647,1632.2149000000002,1.4375
1688,176.4,18.7,6.546912114014252,1.2647,1632.2149000000002,1.4375
1689,191.0,18.7,7.089039824815351,1.2647,1632.2149000000002,1.4375
1690,205.7,18.7,7.634636083583861,1.2647,1632.4878,1.4375
1691,220.4,18.7,8.180232342352374,1.2647,1632.4878,1.4375
1692,235.1,18.7,8.726152475688515,1.2647,1632.4878,1.4375
1693,249.8,18.7,9.271768985227526,1.2647,1632.4878,1.4375
1694,264.5,18.7,9.817385494766535,1.2647,1632.4878,1.4375
1695,279.2,18.7,10.363386659737946,1.2647,1632.4878,1.4375
1696,293.9,18.7,10.909023421550796,1.2647,1632.4878,1.4375
1697,308.6,18.7,11.454660183363648,1.2647,1632.4878,1.4375
1698,323.3,18.7,12.000296945176498,1.2647,1632.7607,1.4375
1699,338.0,18.7,12.545933706989347,1.2647,1632.7607,1.4375
1700,352.7,18.7,13.092056421677801,1.2647,1632.7607,1.4375
1701,14.7,18.9,0.5444041182134657,1.2656,1624.6718999999998,1.4375
1702,29.4,18.9,1.089050229663654,1.2655,1624.8960000000002,1.4375
1703,44.1,18.9,1.633756899937021,1.2654,1625.442,1.4375
1704,58.8,18.9,2.17858466098555,1.2654,1625.715,1.4375
1705,73.5,18.9,2.7233317277409315,1.2654,1625.715,1.4375
1706,88.2,18.9,3.2681191640729215,1.2654,1625.988,1.4375
1707,102.9,18.9,3.8129469744691895,1.2654,1625.988,1.4375
1708,117.6,18.9,4.357815163418068,1.2654,1626.2610000000002,1.4375
1709,132.3,18.9,4.902542058845327,1.2653,1626.2610000000002,1.4375
1710,147.0,18.9,5.447470817120623,1.2653,1626.2610000000002,1.4375
1711,161.7,18.9,5.992217898832685,1.2653,1626.2610000000002,1.4375
1712,176.4,18.9,6.537207233916394,1.2653,1626.5339999999999,1.4375
1713,191.0,18.9,7.078268603616958,1.2653,1626.5339999999999,1.4375
1714,205.7,18.9,7.623318385650224,1.2653,1626.5339999999999,1.4375
1715,220.4,18.9,8.16810584442056,1.2653,1626.5339999999999,1.4375
1716,235.1,18.9,8.712893303190897,1.2653,1626.5339999999999,1.4375
1717,249.8,18.9,9.257680761961234,1.2653,1626.5339999999999,1.4375
1718,264.5,18.9,9.802831517307835,1.2653,1626.5339999999999,1.4375
1719,279.2,18.9,10.347639166851975,1.2653,1626.807,1.4375
1720,293.9,18.9,10.892446816396115,1.2653,1626.807,1.4375
1721,308.6,18.9,11.437254465940258,1.2653,1626.807,1.4375
1722,323.3,18.9,11.982062115484398,1.2653,1626.807,1.4375
1723,338.0,18.9,12.527334049886957,1.2653,1626.807,1.4375
1724,352.7,18.9,13.072161891701567,1.2653,1626.807,1.4375
1725,14.7,19.1,0.5436189490033653,1.2662,1618.9832000000001,1.4375
1726,29.4,19.1,1.0874791936378767,1.2661,1619.2098999999998,1.4375
1727,44.1,19.1,1.6313998224326725,1.2661,1619.7561,1.4375
1728,58.8,19.1,2.1753607103218644,1.266,1620.0292,1.4375
1729,73.5,19.1,2.7193014909911577,1.266,1620.0292,1.4375
1730,88.2,19.1,3.2632825218292143,1.266,1620.3022999999998,1.4375
1731,102.9,19.1,3.8073038073038075,1.266,1620.3022999999998,1.4375
1732,117.6,19.1,4.351365351883372,1.266,1620.3022999999998,1.4375
1733,132.3,19.1,4.895286020868793,1.266,1620.5754,1.4375
1734,147.0,19.1,5.43940795559667,1.2659,1620.5754,1.4375
1735,161.7,19.1,5.983348751156337,1.2659,1620.5754,1.4375
1736,176.4,19.1,6.52753108348135,1.2659,1620.5754,1.4375
1737,191.0,19.1,7.067791592658377,1.2659,1620.5754,1.4375
1738,205.7,19.1,7.611752516281823,1.2659,1620.8484999999998,1.4375
1739,220.4,19.1,8.156015246271695,1.2659,1620.8484999999998,1.4375
1740,235.1,19.1,8.699996299448618,1.2659,1620.8484999999998,1.4375
1741,249.8,19.1,9.243977352625542,1.2659,1620.8484999999998,1.4375
1742,264.5,19.1,9.787958405802465,1.2659,1620.8484999999998,1.4375
1743,279.2,19.1,10.331939458979388,1.2659,1620.8484999999998,1.4375
1744,293.9,19.1,10.87632299607727,1.2659,1620.8484999999998,1.4375
1745,308.6,19.1,11.420324180297538,1.2659,1620.8484999999998,1.4375
1746,323.3,19.1,11.964325364517801,1.2659,1620.8484999999998,1.4375
1747,338.0,19.1,12.508326548738067,1.2659,1620.8484999999998,1.4375
1748,352.7,19.1,13.05232773295833,1.2659,1621.1216,1.4375
1749,14.7,19.3,0.5428360413589365,1.2668,1613.5632,1.4376
1750,29.4,19.3,1.0859126837556325,1.2667,1614.3831000000002,1.4376
1751,44.1,19.3,1.6289893617021278,1.2667,1614.0656,1.4376
1752,58.8,19.3,2.172146287403029,1.2666,1614.3388,1.4376
1753,73.5,19.3,2.7152831652443754,1.2666,1614.3388,1.4376
1754,88.2,19.3,3.2584601743756463,1.2666,1614.612,1.4376
1755,102.9,19.3,3.801677319244837,1.2666,1614.612,1.4376
1756,117.6,19.3,4.344934604300598,1.2666,1614.612,1.4376
1757,132.3,19.3,4.888051429838174,1.2666,1614.8852000000002,1.4376
1758,147.0,19.3,5.431368926658045,1.2666,1614.8852000000002,1.4376
1759,161.7,19.3,5.974505819323849,1.2665,1614.8852000000002,1.4376
1760,176.4,19.3,6.517883535323677,1.2665,1614.8852000000002,1.4376
1761,191.0,19.3,7.057345551285841,1.2665,1614.8852000000002,1.4376
1762,205.7,19.3,7.600502512562814,1.2665,1615.1584000000003,1.4376
1763,220.4,19.3,8.143659473839787,1.2665,1615.1584000000003,1.4376
1764,235.1,19.3,8.687137420093855,1.2665,1615.1584000000003,1.4376
1765,249.8,19.3,9.230314451465102,1.2665,1615.1584000000003,1.4376
1766,264.5,19.3,9.773491482836345,1.2665,1615.1584000000003,1.4376
1767,279.2,19.3,10.31666851420759,1.2665,1615.1584000000003,1.4376
1768,293.9,19.3,10.860246840588278,1.2665,1615.1584000000003,1.4376
1769,308.6,19.3,11.403443943537063,1.2665,1615.1584000000003,1.4376
1770,323.3,19.3,11.946641046485848,1.2665,1615.1584000000003,1.4376
1771,338.0,19.3,12.48983814943463,1.2665,1615.1584000000003,1.4376
1772,352.7,19.3,13.033035252383415,1.2665,1615.1584000000003,1.4376
1773,14.7,19.5,0.542055385523065,1.2674,1608.1388000000002,1.4376
1774,29.4,19.5,1.084350680485376,1.2673,1608.6856,1.4376
1775,44.1,19.5,1.6266460108443068,1.2672,1608.959,1.4376
1776,58.8,19.5,2.169021358220517,1.2672,1608.6438,1.4376
1777,73.5,19.5,2.711376715360779,1.2672,1608.9171000000001,1.4376
1778,88.2,19.5,3.253772088390453,1.2672,1608.9171000000001,1.4376
1779,102.9,19.5,3.7962074817383606,1.2672,1608.9171000000001,1.4376
1780,117.6,19.5,4.3385228362724115,1.2672,1609.1904,1.4376
1781,132.3,19.5,4.881018262313226,1.2672,1609.1904,1.4376
1782,147.0,19.5,5.423353624792473,1.2672,1609.1904,1.4376
1783,161.7,19.5,5.9656889872717205,1.2672,1609.1904,1.4376
1784,176.4,19.5,6.508264462809918,1.2671,1609.1904,1.4376
1785,191.0,19.5,7.046930342384888,1.2671,1609.4637,1.4376
1786,205.7,19.5,7.589285714285714,1.2671,1609.4637,1.4376
1787,220.4,19.5,8.131941113529868,1.2671,1609.4637,1.4376
1788,235.1,19.5,8.674316496328819,1.2671,1609.4637,1.4376
1789,249.8,19.5,9.216691879127772,1.2671,1609.4637,1.4376
1790,264.5,19.5,9.759067261926724,1.2671,1609.4637,1.4376
1791,279.2,19.5,10.301442644725675,1.2671,1609.4637,1.4376
1792,293.9,19.5,10.844218138882738,1.2671,1609.4637,1.4376
1793,308.6,19.5,11.386613534056528,1.2671,1609.4637,1.4376
