Mach,Number,CD,Power-Off,CD,Power-On,CP,[in]
5.01,0.193582,0.179301,125.2815
5.02,0.193249,0.179031,125.1936
5.03,0.192917,0.178763,125.1062
5.04,0.192585,0.178494,125.0194
5.05,0.192255,0.178226,124.933
5.06,0.191925,0.177959,124.8471
5.07,0.191595,0.177691,124.7618
5.08,0.191267,0.177425,124.6769
5.09,0.190939,0.177158,124.5925
5.1,0.190612,0.176892,124.5027
5.11,0.190285,0.176626,124.4584
5.12,0.18996,0.176361,124.414
5.13,0.189634,0.176096,124.3696
5.14,0.18931,0.175831,124.3252
5.15,0.188986,0.175566,124.2808
5.16,0.188663,0.175302,124.2363
5.17,0.18834,0.175038,124.1919
5.18,0.188018,0.174775,124.1474
5.19,0.187697,0.174511,124.1028
5.2,0.187376,0.174248,124.0583
5.21,0.187056,0.173986,124.0137
5.22,0.186736,0.173723,123.9692
5.23,0.186417,0.173461,123.9246
5.24,0.186098,0.173199,123.8799
5.25,0.18578,0.172937,123.8353
5.26,0.185462,0.172675,123.7906
5.27,0.185145,0.172413,123.746
5.28,0.184828,0.172152,123.7013
5.29,0.184512,0.171891,123.6566
5.3,0.184196,0.17163,123.6119
5.31,0.183881,0.171369,123.5671
5.32,0.183566,0.171108,123.5224
5.33,0.183252,0.170848,123.4776
5.34,0.182937,0.170587,123.4328
5.35,0.182624,0.170327,123.388
5.36,0.18231,0.170067,123.3432
5.37,0.181998,0.169807,123.2984
5.38,0.181685,0.169547,123.2536
5.39,0.181373,0.169287,123.2088
5.4,0.181061,0.169027,123.1639
5.41,0.180749,0.168767,123.1191
5.42,0.180438,0.168507,123.0742
5.43,0.180127,0.168247,123.0293
5.44,0.179817,0.167987,122.9844
5.45,0.179506,0.167728,122.9395
5.46,0.179196,0.167468,122.8946
5.47,0.178886,0.167208,122.8497
5.48,0.178577,0.166948,122.8048
5.49,0.178268,0.166689,122.7599
5.5,0.177958,0.166429,122.715
5.51,0.17765,0.166169,122.67
5.52,0.177341,0.165909,122.6251
5.53,0.177032,0.165649,122.5802
5.54,0.176724,0.165389,122.5352
5.55,0.176416,0.165129,122.4903
5.56,0.176108,0.164869,122.4453
5.57,0.1758,0.164608,122.4004
5.58,0.175492,0.164348,122.3554
5.59,0.175184,0.164087,122.3104
5.6,0.174877,0.163827,122.2655
5.61,0.174569,0.163566,122.2205
